Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,133.57441543981196,78.44822466905852,6.657800321662749,21.998388908812874,12.919648944699937,13.40988892482818,94,30,0,151,130,14,87870.0,0.09198816433367475,441.57266423566966,8083,708.2483629646119,7920.0,5812.624233333333,0.014873801672132293,0.24592797737064975,0.03762537061765399,0.3350890700046463,0.062072608465474445,0.3959439709897846,0.8805716588422792,21.590052781031503,4.235692429073065,1.5732296809798192,1493.51206575591,0.29566059381795273,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,76.52303102625298,130.94737470167064,8.586396181384249,12.602588538036255,21.565741207180462,17.294393567540247,50,105,0,98,157,17,46746.0,0.17926667522354853,457.79771449893747,8380,768.7649138080324,7456.0,5326.4788,0.019161200384794234,0.26759303796041317,0.05255569725880534,0.37457598832806277,0.05216977355802124,0.3736572484629138,0.8958135740042366,23.717460721796396,7.796357112725037,1.153549840746985,797.0275748456309,0.5743812748104784,1.301458227089632,17.76554938862328,10.846521352365812,4.833399526271923,
2,obj3-val3,3,0,23.781825303564435,80.76968272620446,6.9167645906776345,3.916632090559226,13.30197019243622,13.931484934803088,0,38,0,47,114,16,62832.0,0.16252864782276547,557.8795060218556,10212,820.2798925887839,8412.0,6377.316699999999,0.019814184092566457,0.27059886182759035,0.0454736726863062,0.35693297940334795,0.06377448954689147,0.3995300002171555,0.9043963753895742,22.155069226164954,5.702785394395781,1.272365460694972,1100.8344029708833,0.5067787711905397,0.9675992379103778,18.846933703175967,9.430241277650751,5.153989818145568,
3,obj4-val4,4,0,73.01559328289352,105.84582026204097,9.718951836132128,12.024948132141029,17.431762743112035,19.57554421754384,29,62,0,104,149,17,120384.0,0.09002857522594365,592.0777601121104,10838,875.8882517287992,9474.0,7071.015600000001,0.015622499722975197,0.24998701104654783,0.037575544334644745,0.3349410881321393,0.059001596923948504,0.3893035211504446,0.894739842790713,22.741159167463312,7.1351898952954445,1.0533375732410053,918.6450387042777,0.6445120097172886,1.600379169299802,21.64540192376099,10.108095957128446,4.94528926203839,
4,obj5-val5,5,0,106.4422607032827,41.67969828959949,9.661106979708913,17.529990601674452,6.864235262101801,19.459035301380638,46,1,0,145,97,17,174600.0,0.053911798396334476,514.2302967277444,9413,895.4036297026688,12170.0,8831.605166666666,0.0055595130774949274,0.17715211309984347,0.014547539872773388,0.2441161537852758,0.0416592207708595,0.3466603524174082,0.8235209195415238,26.249893713466847,2.9609440233652604,1.9546109440866481,4421.305408747841,0.11630734572425289,NaN,NaN,NaN,NaN,
5,obj6-val6,6,0,109.37857221670528,103.46706388613042,9.50590312258634,18.013572149959803,17.04000502735263,19.146429578143984,63,71,0,150,144,17,117216.0,0.07731879606879608,495.1098671245669,9063,855.7049997574055,11178.0,8190.242133333332,0.006651261420071952,0.1880624392966016,0.016908540015206325,0.2566662132280685,0.04424694882036777,0.35369443553673124,0.8344625303585048,26.7563428585379,5.127538950683631,1.3398422053103098,2277.7038455489583,0.21737236300149396,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,62.25918912898196,81.58788148808198,8.925484517709958,10.253474447910396,13.436719459421417,17.977372435355992,29,56,0,100,112,17,73872.0,0.12153454624214859,490.4663342209381,8978,824.741586109653,9138.0,6874.072166666667,0.011946979388655124,0.2286055022213812,0.02806527576868965,0.30389468510019074,0.048497248306541126,0.36467512237060046,0.8723348209211743,25.046214440433733,6.116618509751659,1.5729845520740822,1118.3239480481789,0.43857268287686546,0.1701603924487641,18.969786001494064,10.12642901939387,5.338294800694125,
7,obj8-val8,8,0,122.2122711528946,90.06902523503216,8.003711034141514,20.127155798500066,14.833480193298817,16.120771241071797,101,48,0,145,121,15,53280.0,0.15172672672672674,441.6272940345359,8084,719.5135801121974,7684.0,5713.6272,0.01629081885462218,0.25350210361032716,0.03962500063149818,0.340923098878732,0.05921710891680276,0.3897769408155378,0.8857117395037097,20.41939612774265,5.173450091556851,1.2573286309932585,1059.761012972303,0.41672347692420525,NaN,NaN,NaN,NaN,
8,obj9-val9,9,0,43.25761560376945,135.19099276791584,10.291036598728907,7.124102682286777,22.264623252026773,20.727815651255682,8,103,0,71,156,17,62208.0,0.1467013888888889,498.5515444531389,9126,740.31195475516,6946.0,5260.708966666667,0.02810664222021092,0.304044281011685,0.0646964533205888,0.4014457129082274,0.06928324458406714,0.4107174223589978,0.9170286240486601,24.786469157152723,7.1898620737897705,1.2257255335399777,1006.6957467810097,0.4952355724629784,NaN,NaN,NaN,NaN,
9,obj10-val10,10,0,56.05815004519434,58.821030430852666,8.680224967359646,9.23222446560839,9.687243617532955,17.483379949992656,17,21,1,87,89,17,83283.0,0.11955621195201901,543.948907310969,9957,856.49105476754,9792.0,7411.243333333333,0.011942497892453637,0.22857691419200274,0.027544580952170234,0.30200355591390093,0.05325986928452692,0.37624186912972857,0.876853655118987,21.358977156341897,3.52136555622901,1.908253909080172,1724.9303248185997,0.31534543713710456,NaN,NaN,NaN,NaN,
10,obj11-val11,11,0,20.72738220683426,68.2671985548698,10.332530483215415,3.413595435519654,11.242934349219475,20.811391059820167,0,5,1,61,114,17,115940.0,0.05729687769535967,362.90575386831046,6643,678.2765247851037,7354.0,5462.858,0.012549025498418147,0.23238279328998662,0.03061407509339559,0.3128290297633316,0.04773310902238262,0.36274966039324963,0.8613133928682416,24.415555306215705,4.125853292692277,1.844587299018662,1941.6083477569107,0.18690986484867866,NaN,NaN,NaN,NaN,
11,obj12-val12,12,0,106.58228584729981,124.07611731843575,9.797369646182496,17.553051361962705,20.434112880668614,19.733490396716885,83,92,1,135,153,17,55862.0,0.15380759729333,469.37923185857653,8592,748.7742813176693,7258.0,5444.123166666666,0.021836851392332365,0.2795099203578427,0.05174365279666711,0.37263675964934045,0.05935363974720594,0.39007626686515173,0.9033136975291965,21.567532211381288,6.374215625238536,1.1024257643806274,938.1820047416691,0.5003072212921217,0.4140773841975604,18.397394541105413,8.568121071898918,5.0159905229343105,
12,obj13-val13,13,0,33.10094574415132,45.8643106022897,8.235838725734196,5.451399321732118,7.553399641253776,16.588314034523616,4,11,1,60,96,17,83334.0,0.1205390356877145,548.7563296111965,10045,862.7190278008846,8966.0,6750.9762,0.015832738981217728,0.25110341404481606,0.037089632046332775,0.33349104373174326,0.05303997716225189,0.3757233632846893,0.8926052070088029,21.25092401990976,3.5422259033235135,2.1424417955628963,1495.4107637553575,0.36696026463868,0.47583327467386255,18.70979086791799,9.484032136717877,5.181991737086443,
13,obj14-val14,14,0,132.4011231927351,49.99581789939061,9.919584179710837,21.80515924675591,8.233818148061145,19.979650275420703,99,19,1,151,90,17,64872.0,0.12900789246516217,457.19678671140906,8369,757.3955427226817,7778.0,5963.361733333334,0.016834324434992966,0.2562904884901484,0.03735304807086611,0.3342786828431972,0.05441147228727795,0.37893429633832487,0.8888841222055553,22.45148536569425,4.306148841252557,1.9358336026252756,1320.6195617685862,0.34619870850551904,0.17492563002098893,18.166937999893914,10.003720809671035,4.324032043037771,
14,obj15-val15,15,0,78.01757877280265,82.02388059701492,8.3742951907131,12.848725812626867,13.508524212828888,16.867187795614093,46,39,1,102,132,15,80370.0,0.07502799552071669,329.4176871633166,6030,632.8023074288046,8148.0,5826.181333333333,0.0076021062776376516,0.1966279955292476,0.020793854724085632,0.2749866868445836,0.048433074491248326,0.36451419983432715,0.8198350171086087,21.254652850772526,4.534789824360552,1.4399016678597314,1358.3243141642718,0.2425176989973823,0.7539069958876552,16.850324260913904,9.138223666790271,4.506272636885546,
15,obj16-val16,16,0,49.73603151862464,32.211676217765046,4.402578796561604,8.191033893168578,5.304945400733932,8.867507253499367,7,15,2,87,51,9,23976.0,0.11644978311644978,152.5263984344909,2792,347.1275588069322,4286.0,3047.905033333333,0.011197645163676937,0.2237224417759948,0.031137153523414587,0.3146006647829152,0.06290354511925123,0.39770291525649465,0.8010371000263843,13.437341217070047,3.5785191978780917,1.4174816687363643,559.8922683606412,0.2724209764158498,NaN,NaN,NaN,NaN,
16,obj17-val17,17,0,88.31131221719457,26.039819004524887,8.466365007541478,14.544002193869371,4.288501384718779,17.052631329115783,60,0,4,115,68,13,38640.0,0.08579192546583851,181.0977832415248,3315,379.48893880562105,4154.0,3174.7155,0.017338836938861114,0.25882560694822926,0.03884230569109218,0.33866345443340007,0.0678705356454954,0.407906677657649,0.8480254082953986,13.434748453921465,2.804438299184913,2.040968969957887,632.7745812804059,0.2861963621785776,NaN,NaN,NaN,NaN,
17,obj18-val18,18,0,30.842105263157894,109.2265664160401,7.370676691729323,5.0793905712521,17.98853829367514,14.845737475080288,1,92,5,59,137,11,18998.0,0.21002210759027265,217.97289747622443,3990,352.35902806757395,3850.0,2875.4127999999996,0.03155120688071066,0.3159893841116544,0.07573516218493624,0.4230897655099795,0.12282906836114814,0.49708885122646546,0.8956508518718206,8.07693685104791,2.2146098013783444,1.3842273697856031,325.10734601470034,0.6704643870654599,1.6515155309668261,8.520642211996826,4.651738714710703,1.4979302205240141,
18,obj19-val19,19,0,56.96468974974289,33.70740486801508,10.929893726431265,9.381522614630986,5.551277158517895,22.01457745056177,35,0,5,87,82,17,57187.0,0.10201619249130046,318.71024658553716,5834,564.8785725612984,5756.0,4327.3984,0.020184726410656183,0.27227526374650435,0.04750120015271111,0.36216087228458915,0.06373516625740532,0.39944786681001104,0.8847063877909429,17.031151436486088,5.05701164671776,1.2198450258619462,663.3275764169584,0.48047187832456456,0.14931449944457031,14.21189899523528,7.225920496696256,3.7570831698852936,
