Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,92.28399272396544,92.93633469758981,8.947930877671668,21.51143525833828,21.663496430787674,18.02258304235991,70,68,0,116,119,16,41548.0,0.10585347068450948,481.32194480190475,4398,843.8709179600618,5506.0,4099.9017,0.013105518334414415,0.23576827263404243,0.031742599613504195,0.3166266726424872,0.04360091852622459,0.35196461182750993,0.8427841970367113,23.882401056509398,4.295205129040222,1.2947957983183718,2388.6551159414166,0.20150332360233017,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,106.0359930615785,50.326539462272336,2.976149176062446,24.717031984306402,11.73113628337557,5.994446806231198,92,22,0,118,88,7,14472.0,0.1593421779988944,252.37116978471857,2306,420.62455391600895,2790.0,2072.7548,0.027692258026497545,0.3025426749357676,0.06753473355197138,0.40723246856219125,0.09679390073316468,0.4591447985179935,0.8637290394393182,12.77578192205615,4.041028456414384,1.1900405863868861,449.47492355665406,0.561479977098007,0.09039854331588214,11.987046421165212,5.637880943983503,2.7564179509741464,
2,obj3-val3,3,0,66.98411102172165,45.894006436041835,8.023330651649236,15.614022812072282,10.69791107920165,16.160288330623146,44,13,0,91,71,17,50976.0,0.09753609541745135,544.141134505473,4972,887.3742157946162,5512.0,3919.531233333333,0.016695021654643594,0.2555816020260971,0.04643144769211523,0.3594215187084504,0.04792422217208669,0.3632331392271297,0.8659690281833684,23.919585395403608,5.365097647660209,1.102003550503813,1807.2210467394298,0.30109273875888454,0.5031908756661778,18.489095362803273,10.316563312852114,4.771936370379639,
3,obj4-val4,4,0,58.80608421999101,50.68934512213397,8.383335830960588,13.707721525211094,11.81570642639936,16.88539711035333,26,28,0,112,88,17,95526.0,0.06985532734543475,730.3004405782424,6673,1087.1428808412807,7584.0,5539.658966666667,0.011545151869514679,0.22601323034644247,0.029624125221925632,0.3094200924894693,0.046945678482164674,0.36074388895590004,0.8560499980612053,20.980196748893228,2.4226837797209617,1.525004643720188,4321.6802211943905,0.16898530275255025,NaN,NaN,NaN,NaN,
4,obj5-val5,5,0,108.56290402784684,74.22252610641472,7.25957235206365,25.306055931471946,17.301300235504762,14.621955327523937,94,29,0,118,108,16,34000.0,0.11829411764705883,440.17209231315616,4022,760.1390262387335,4454.0,3272.9608333333335,0.0207055069371431,0.27459703944527175,0.05218120227974983,0.3736841640431923,0.049890549923299825,0.368134509674902,0.8701475219569045,21.591803402209653,2.8014891841531977,3.01594874240486,1781.3673307257288,0.24709788078005793,NaN,NaN,NaN,NaN,
5,obj6-val6,6,0,74.09695763434746,96.26130224623259,8.149559283480238,17.27203017492727,22.438547683420897,16.414533253901958,42,53,1,97,128,14,59584.0,0.05902591299677766,384.90433830566144,3517,680.7490625981004,5224.0,3857.953166666667,0.009812679298172502,0.21409007673951208,0.024362747062803315,0.2898959081941762,0.05311251047318163,0.37589455503097935,0.8054013723861473,22.456874104326943,4.445804868414853,1.088665635925089,2204.6578155987954,0.17458688399728808,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,43.114372469635626,24.291497975708502,9.417813765182187,10.049977300598492,5.662357800182263,18.96900333506402,13,3,1,80,44,18,51408.0,0.09609399315281668,540.6390194000477,4940,886.4541463522633,5220.0,3860.6942,0.01940415621521944,0.2687192785183749,0.047963411081924354,0.36333175276477253,0.047456785700743825,0.3620483293384617,0.8752797075802361,23.433329937027153,3.2138576161788,2.5623994950792373,2036.5285626975085,0.2654708749500364,NaN,NaN,NaN,NaN,
7,obj8-val9,9,0,47.42942227516379,50.9422275163788,3.8868374032162003,11.055817119490712,11.874653412666444,7.828720497429947,30,31,1,62,80,7,11550.0,0.14536796536796537,183.75160193778947,1679,358.8201461963577,2600.0,1881.8315666666667,0.018139851265797865,0.2627514699809822,0.04784224137309111,0.3630255337322069,0.08265786525773097,0.43560723987814215,0.8100657539134101,10.323053958004927,3.0117545373299555,1.1721190617942807,433.41337044792726,0.42396385175631407,0.24930333253573747,8.070279959907795,4.665966619517261,2.0090990613676865,
8,obj9-val11,11,0,83.35014836795253,62.242136498516324,3.93946587537092,19.42895260018889,14.508666672381434,7.93472277021994,57,51,1,104,71,7,7056.0,0.23880385487528344,184.40824852005673,1685,301.55342554406,1760.0,1323.3275666666666,0.05889984886906308,0.38907960840950123,0.138563902193224,0.5174678451779684,0.1402556162285856,0.5195655786577833,0.9016895500708569,10.893438900018817,3.079922568266588,1.6129732677269089,353.89695638109544,0.5210789332742266,NaN,NaN,NaN,NaN,
9,obj10-val12,12,0,55.59969266231272,72.30042258932002,9.5747214752209,12.96031038304053,16.853257144310366,19.28504089422933,29,58,1,81,89,18,30528.0,0.17053197064989517,569.7503512138964,5206,889.343996386702,5426.0,4070.7442333333333,0.019187629888160557,0.2677160138124214,0.04544009723647417,0.3568451107139852,0.05219299798653418,0.3737126872056897,0.8768852284112464,23.088814420670033,3.6376385033605625,2.2955641751593023,1697.3248614016707,0.3356754880402741,NaN,NaN,NaN,NaN,
10,obj11-val15,15,0,56.296140939597315,76.45343959731544,9.958473154362416,13.122652752343958,17.821327053915294,20.0579789733814,20,49,2,88,99,18,59823.0,0.07970178693813416,521.8151507083861,4768,936.3271277212335,6688.0,4854.813133333334,0.008594805906889802,0.20483903119531868,0.022470219380530197,0.28218619973411013,0.03751482492735085,0.3347609435490442,0.8146189098671062,22.314677543697485,3.863094107065937,1.3933180289956353,2238.409817509362,0.2331186839097232,NaN,NaN,NaN,NaN,
11,obj12-val16,16,0,27.885185185185186,59.1019943019943,7.668660968660968,6.500047712197745,13.776698282538264,15.445926105249455,9,37,2,56,87,14,31824.0,0.11029411764705882,384.13825062634965,3510,641.2642709274027,4100.0,3059.5277,0.020216922033251084,0.27241995080751424,0.0486523069253009,0.3650629951327139,0.06328726859848556,0.39850996319303833,0.8620411052444956,16.414337324889175,3.161436264822268,1.468310823693057,1262.3267600303993,0.3043096785947078,NaN,NaN,NaN,NaN,
12,obj13-val17,17,0,82.54377772589307,111.01050665421434,7.325005837030119,19.240987284115366,25.876593073191973,14.753748971516195,56,89,3,108,127,12,20670.0,0.20720851475568458,468.73621864178216,4283,654.2489223899015,4232.0,3066.0057666666667,0.027372316006465586,0.3013730194290165,0.07198294656495896,0.4159839170406371,0.08873201621105452,0.4460262995547952,0.890129259257051,11.880973532680127,2.386346881632472,1.4474785765818259,852.2468051555524,0.5500005582962887,0.7037847732106328,10.224307444385538,6.383175534226826,2.1786594053107797,
13,obj14-val19,19,0,62.745143233454066,100.27790582811986,10.107342772472835,14.625917741540162,23.374819569365634,20.357826512612455,35,72,4,81,128,16,34827.0,0.08720245786315216,332.37261172428026,3037,595.0019360864881,3814.0,2806.8467,0.018801820023260692,0.26590951158302745,0.047172172316747814,0.3613227376460116,0.05931270027609752,0.38998656063850556,0.8493425613805419,16.37038502993003,3.163039244045782,1.405685131036031,1306.6764345318322,0.25436489320584227,NaN,NaN,NaN,NaN,
14,obj15-val20,20,0,32.412137203166225,35.99313984168865,8.708707124010553,7.555282020748786,8.390015154250378,17.54074762979307,5,4,3,62,56,16,43036.0,0.0880658053722465,414.78175779882196,3790,717.1380103984444,4824.0,3443.659433333333,0.014471344956048212,0.2436895532821719,0.03978049744804334,0.3413684680690697,0.052757407121104466,0.3750549545212563,0.8418585216996898,20.025840075616053,4.389038392221946,1.2540242336770266,1392.567098743235,0.29785405541546583,NaN,NaN,NaN,NaN,
15,obj16-val21,21,0,21.185871453387378,35.97394325419803,9.980312680949623,4.938435027667241,8.385540422102402,20.10196731961527,1,4,4,57,60,16,42237.0,0.08177664133342803,378.00954919185517,3454,693.7208863601803,4500.0,3312.418733333334,0.014806741642300858,0.24555782388841405,0.037124562432383615,0.33359570295174024,0.04840649132399647,0.36444749813160665,0.8383190046489555,19.423945738846697,3.85738942662099,1.1944458939693792,1727.219384222079,0.2188543925832019,NaN,NaN,NaN,NaN,
16,obj17-val22,22,0,7.523663183773817,65.259987707437,8.290104486785495,1.7537688683171149,15.21212898457435,16.697614072518366,0,33,5,30,91,12,14632.0,0.11119464188080919,178.06066489147318,1627,402.00587871753834,2646.0,1842.9788666666668,0.01616061781843613,0.25282494248051446,0.04782625924984397,0.3629851052681823,0.05519390768548127,0.38074201178590955,0.7966857645716612,11.317704344680731,2.7041966491972547,1.2537238219322362,662.3464350871712,0.26883312940008297,NaN,NaN,NaN,NaN,
17,obj18-val24,24,0,88.65854258985722,77.08271787296898,12.925898572131954,20.666341396009656,17.968012069231982,26.034854716489196,50,53,7,118,100,18,39744.0,0.10220410628019323,444.54973619493796,4062,754.003027545475,5640.0,4165.022066666666,0.010401474283110364,0.2182892225910315,0.025827376382348933,0.29559251355105276,0.052140335112091,0.373586952666359,0.8199781269789105,16.918528942159387,3.2072025139415077,1.401219843621015,1407.3993226488112,0.3158661007156578,NaN,NaN,NaN,NaN,
