Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,50.13391984359726,83.8338220918866,2.4467253176930597,13.564357572014874,22.682286624117996,4.928101347989163,40,75,0,60,93,5,2394.0,0.4273182957393484,150.8360612850277,1023,248.51703399241876,946.0,682.7745333333335,0.13980742333041177,0.5190115572191594,0.3718533502259213,0.7191021152032148,0.1676464088757716,0.5513977761000292,0.9390766922229721,7.286627994292283,2.60641385556813,1.4233232389057846,167.6015730373062,0.8999680525161499,1.5854879778625754,5.6718674578729615,4.0813506038752365,1.3085337662738348,
1,obj2-val2,2,0,22.261048689138576,28.785767790262174,3.403370786516854,6.023004490562936,7.788348657161133,6.854940372528039,1,4,0,50,50,6,16450.0,0.16231003039513678,393.6776966090166,2670,537.7523091369836,2938.0,2210.5099333333333,0.03179212240151192,0.31679161151686575,0.07464444335111166,0.4210488587779473,0.11271640883225467,0.483054386894568,0.8800396657642361,10.173562310821037,1.9468857886156903,1.492481608822896,779.6825206119848,0.504920510851023,1.4291127426059567,10.107221131968712,5.677179169133374,2.019814460453466,
2,obj3-val3,3,0,38.46264196054991,69.27435744172146,7.3747758517632995,10.406547709512736,18.743041793710574,14.853993847768706,9,33,0,55,90,14,40890.0,0.081829298116899,493.3504018178912,3346,778.7213010846059,3884.0,2827.077433333334,0.021610587964855696,0.27854118322268795,0.05603909782172685,0.3826752532726443,0.0582931041489595,0.38773898782983773,0.8643226687851073,19.66936210179902,2.2309211841721828,2.224087173439427,2879.6463435630217,0.17132326089996966,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,34.19191919191919,55.914018231091404,7.139689578713969,9.251050375464743,15.128235313352313,14.380491991744877,1,21,0,62,77,14,53010.0,0.0765704584040747,598.4785657438197,4059,887.2413154100664,4490.0,3217.1453666666666,0.020585027574339748,0.2740634033309101,0.05596009219037283,0.382495332941185,0.057999507295778976,0.3870869353560118,0.8701875097830303,19.518347293115784,3.0704456633528547,1.7789376721399375,1857.180637102793,0.32225113367402314,0.5916408435636082,17.694007408315358,9.598099524735982,4.527927236636215,
4,obj5-val5,5,0,82.49247572815534,58.318446601941744,6.377427184466019,22.31936862843096,15.778783410932927,12.845171984447672,54,40,0,114,90,13,43554.0,0.09459521513523442,607.4727003854489,4120,887.6644908456743,4702.0,3500.8449,0.01846710979053811,0.2643221479968517,0.044743318796571944,0.35501175335436036,0.05967045689301996,0.3907690830651805,0.8636636013721926,16.306058217695337,1.7872772308315175,2.4148878316155273,2354.2617425174103,0.25803108015333875,0.7765830013416185,15.762743225797285,7.923533306991224,3.659369112467179,
5,obj6-val6,6,0,68.38247863247864,35.95975783475784,6.3091168091168095,18.501732853232475,9.72936117892671,12.70758381694651,36,19,0,91,63,14,37800.0,0.07428571428571429,414.0250831753253,2808,778.0548091675888,4326.0,3075.1695666666665,0.011015064259337275,0.22249982019610887,0.03066474632318095,0.31300152878627024,0.04115997528615271,0.34526998847255996,0.7999343473658345,19.51591993478561,2.3269353743598193,2.2948401063010104,2505.7318669229076,0.16523119997023342,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,58.991729128973894,64.06926854484362,6.557508400103386,15.960948399669993,17.334740044881883,13.20788473978336,38,26,0,76,82,13,31122.0,0.12431720326457169,570.4640480075975,3869,788.2375821402519,3782.0,2741.8407666666667,0.031295742471941966,0.3151342365275465,0.08213403231480666,0.4346847274114822,0.07515147679894406,0.42200041798579646,0.8940300411457727,17.06758625873092,3.64494892313008,1.4575875342673035,1075.442928236628,0.5304456731543817,1.0439925856499892,16.745601147146093,7.811583720746508,4.0504033354208255,
7,obj8-val8,8,0,28.762154432793135,61.99809342230696,7.171115347950429,7.781959768656402,16.774357771882,14.443788584384798,15,44,1,44,80,14,15540.0,0.135006435006435,309.33925373996885,2098,484.9476205811622,2062.0,1508.2569666666668,0.05678025757877254,0.3843552946646087,0.14508994669724462,0.5254673953416776,0.0948938226971755,0.45612056639979465,0.9070466723859468,21.104616286532043,4.816450911765097,1.7826622658566627,952.1330069943797,0.3248907993605507,NaN,NaN,NaN,NaN,
8,obj9-val11,11,0,74.03055434308162,89.72108249672632,5.321693583587953,20.02989021199155,24.27515838638874,10.718753402033945,52,75,1,97,108,9,14076.0,0.1627593066211992,337.7961059667629,2291,549.920231052005,2898.0,2068.395966666667,0.024389753353102082,0.2900033448954962,0.06708130536343689,0.40631903499815664,0.0776001497435238,0.426534884893856,0.8539527239769157,11.487127527107543,2.4098974254862675,1.2704459896783475,860.53708984806,0.39254101880304265,1.3379496648732816,9.73916535609726,5.7630404105850195,2.4300435329321086,
9,obj10-val12,12,0,34.35003385240352,39.953960731211914,3.2227488151658767,9.293830269773387,10.810042611212518,6.491138447541019,22,24,1,52,55,6,5952.0,0.2481518817204301,217.7760141915796,1477,340.4283674517422,1802.0,1275.5419000000002,0.042164698977505646,0.3480568027197085,0.11888557877290178,0.4917107752885153,0.13595501652798497,0.5141999552815879,0.8733478384333665,7.316388980014224,2.0220940267292913,1.2981370571485182,309.0691862335966,0.7046189781823898,1.4365273291289284,6.747138965827367,4.061293856316368,1.33420559216658,
