Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,51.613946193750756,61.873205453010016,13.419350947038243,12.031231302434655,14.422668699537557,27.028747776882664,25,18,0,74,95,28,113100.0,0.07328912466843501,907.1572534022256,8289,1385.0614828142627,8620.0,6404.5549666666675,0.012132068542003995,0.2297800169339549,0.029579428637164132,0.30926439750937995,0.03502759921695021,0.3271929538458083,0.8696490436539951,37.198888288639154,4.720002861857,2.361115198232341,4098.98916376975,0.22131243024998218,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,11.84998517640083,57.69404091313371,14.297361399347762,2.762236238487074,13.44850378989396,28.797203133225988,0,20,0,36,97,28,83694.0,0.08060314956866681,738.2896406624942,6746,1219.1013384291793,7430.0,5444.187133333333,0.012548118341586657,0.2323771935853836,0.03189671167806726,0.31713825890250325,0.03402408843636263,0.3240380342655427,0.8620578274970324,35.257937714474714,3.9474188818079634,2.5239432215614244,4668.241311649073,0.15815155887939536,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,101.22603754940711,50.3376976284585,6.866353754940712,23.595829449159783,11.733737256333397,13.829949341186627,86,29,0,112,76,13,18144.0,0.22310405643738976,443.0175608363143,4048,669.1293449573282,3482.0,2584.6870666666664,0.04389823719387379,0.3527628257392435,0.10732711909027584,0.47522924349518286,0.07409075618528783,0.4200055724961736,0.9139860510504597,16.094235826605694,3.375527721541917,1.4917784609244802,1027.3347531882928,0.431229995346139,0.4497100767360106,14.69826485251088,7.422610414209144,3.833449198593891,
3,obj4-val4,4,0,77.48360120214295,98.69515222788449,11.664706650986542,18.06145813205533,23.005879078210196,23.49460977696736,61,66,0,95,119,28,54810.0,0.13962780514504652,837.5527156818956,7653,1128.1883653203683,4626.0,3265.9460333333336,0.06691121481149828,0.4059756910827432,0.19014669782532823,0.5750376260951761,0.05524994190881974,0.3808708143220123,0.9473268724703521,39.324087718112615,7.019842192353246,2.0374076552780176,2537.066931008006,0.33012637760767555,NaN,NaN,NaN,NaN,
4,obj5-val5,5,0,77.93987535133815,80.49847244286936,13.303922766711475,18.167815816966343,18.764225812481772,26.79625671343929,56,28,0,103,113,28,119712.0,0.06835572039561615,895.556497115504,8183,1362.724660819101,7888.0,5830.685600000001,0.015430385278330485,0.2489580615971717,0.03820485917924404,0.3368006087135291,0.03584379671042868,0.3297148317576239,0.8831684861855907,41.39724236860109,6.996301996068348,1.7449840823323446,3479.158860409544,0.2574060377944584,NaN,NaN,NaN,NaN,
5,obj6-val6,6,0,96.20034843205575,73.28538763066202,11.439568815331011,22.424339325192012,17.082852885599227,23.041145686268575,70,43,0,112,101,28,73573.0,0.12482840172345834,1005.1070352570927,9184,1495.74799989852,9404.0,6919.711000000001,0.011470392054571277,0.2255243297969866,0.028790701954267094,0.306490782461723,0.0341430022606829,0.32441509810231334,0.8709292882646433,35.55129025749585,5.645322729042966,1.4640232162367695,4033.937607286172,0.249162761823993,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,14.444976895430429,38.42135889098066,6.335272976210851,3.367129836088564,8.95603397647613,12.760266576789741,0,10,0,34,76,13,32830.0,0.17797745964057265,639.464330031271,5843,947.3830745440321,6540.0,4752.526766666666,0.013803553445159364,0.23988195910279128,0.03597082772521062,0.33010351122336673,0.054388634690776885,0.3788812735071093,0.8612702985481984,19.486676179844892,2.9785800648584266,2.0063572850668008,1741.3058649401717,0.36723262863026185,NaN,NaN,NaN,NaN,
7,obj8-val8,8,0,46.047107176730954,85.9291811571293,3.4268099905153337,10.733598922500635,20.030126164920237,6.902150728339295,25,68,0,67,101,6,10234.0,0.30906781317178034,346.16218995189286,3163,450.76445318796243,2764.0,2122.8667666666665,0.05358418642894197,0.3770040109692987,0.11827216385794112,0.49086362185898036,0.14796624433617936,0.5289173664451357,0.9168147863826636,9.379226372453639,2.5050274038697324,1.1941594076600228,461.2138866696541,0.7505458962900495,0.9139324457436946,8.414077177585165,4.748534729068641,1.8339872060880413,
8,obj9-val9,9,0,33.49397738446411,67.93350540806293,14.39331366764995,7.807459395534336,15.835327019590675,28.990466553252425,6,36,0,81,96,28,134444.0,0.060515902531909194,890.4127655544104,8136,1362.21306508647,8444.0,6027.610466666667,0.012434535867119506,0.23167392770735806,0.03418524669287378,0.32454847497262107,0.03547317038605404,0.3285744717409255,0.8702948433903205,37.80511083117818,4.762635782341588,1.3562748720997178,7356.947860368344,0.12103018567673111,NaN,NaN,NaN,NaN,
9,obj10-val10,10,0,68.00785340314137,39.096382674916704,8.384578772013327,15.852657566693258,9.113382287893607,16.887900595085835,43,20,0,93,55,15,29376.0,0.14304193899782136,459.87148978117415,4202,700.7821970252959,3438.0,2485.894766666667,0.04914132390722836,0.36628240214168634,0.12999188737802236,0.5065691640251805,0.06949861731160095,0.41114256479468364,0.9206915985004556,20.419262728555328,5.100053463086621,1.0423822527553193,1315.3226332600584,0.34962637922634365,NaN,NaN,NaN,NaN,
10,obj11-val12,12,0,39.81569220430107,86.54889112903226,9.92103494623656,9.281053624117005,20.174580804842584,19.98257235433955,15,51,0,65,110,21,67320.0,0.08841354723707665,651.3934096091261,5952,1036.670602268401,5998.0,4422.872633333333,0.01856773094075792,0.2648013461135555,0.046308948440962824,0.35910515522262765,0.04307415286164552,0.35054144311681323,0.8806385894794434,29.859832897217842,6.914702447533904,1.196073644318513,1950.050209223401,0.3340393014129317,0.20859654693594892,22.89788525058007,12.314824778796684,6.63207820442383,
11,obj12-val13,13,0,55.488644184445974,5.178940123881624,4.383344803854095,12.934424938862657,1.2072129942938479,8.828766874796594,25,0,0,71,29,9,14100.0,0.10304964539007092,159.0179140057225,1453,317.7274221244379,1370.0,969.9379999999999,0.09285855059392294,0.45283603343696427,0.26166864108711474,0.6396129178601505,0.08916211879645536,0.44674579838961215,0.9244758259139517,11.853495135890181,2.7036999187338386,2.343460395282352,407.2426654400833,0.39047459291594894,1.313779799064008,12.507486321226555,6.111402237870072,3.273611066106801,
