Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val2,2,0,73.57048028114018,13.522061694650526,3.8145255759468957,17.149308095353025,3.1519979372131326,7.683072757217972,38,0,0,107,43,8,27720.0,0.0923881673881674,280.27864953107735,2561,481.18725567111244,3492.0,2532.4674999999997,0.017420027059967903,0.25922896630886916,0.04567093349861914,0.3574483495853518,0.07974253847706173,0.43042456739445867,0.8336794239307879,15.941854217284083,3.82871393687762,1.2540235625633482,923.1952323409985,0.30359629221693324,NaN,NaN,NaN,NaN,
1,obj2-val3,3,0,26.88510421962379,61.33875614302661,8.733943399423826,6.26692844298581,14.298088353681043,17.59157757869785,0,32,0,54,95,18,66880.0,0.08823265550239234,645.8119136598546,5901,1083.356274123928,7606.0,5702.305399999999,0.008950239144067831,0.20762464165176028,0.021239886078509487,0.27693896259472733,0.03709800623143707,0.33351650686494316,0.8311732609223941,22.904258431246443,3.4657072109207503,1.3132024294488185,3190.96379253532,0.202387728488369,NaN,NaN,NaN,NaN,
2,obj3-val5,5,0,13.727679820878814,73.61265043380912,7.23621606493143,3.1999276038838294,17.159137974644068,14.574911979720252,0,27,0,51,120,13,68432.0,0.05221241524433014,391.03303974015586,3573,730.620565609398,4522.0,3310.866233333333,0.015614451456023092,0.2499440749858703,0.039782631047457696,0.34137457098037266,0.044340808080317706,0.3539443512167045,0.8442928002015047,24.264755455471555,5.200851544124597,1.500735387066569,1474.2234215371966,0.2652467963997068,NaN,NaN,NaN,NaN,
3,obj4-val6,6,0,64.03377777777777,55.79674074074074,8.67851851851852,14.92629896425983,13.006242368174323,17.479942885450342,35,35,0,97,84,18,59850.0,0.11278195488721804,738.7274050506724,6750,1109.0386026289405,7880.0,5791.102133333333,0.01053128259334653,0.21919353870854455,0.026532382287994656,0.2982579867600382,0.04524606401609117,0.356336833710963,0.8504312825151387,24.96560482819607,3.8529799598226093,1.6528579337918223,2656.3533016928213,0.27809832546743746,NaN,NaN,NaN,NaN,
4,obj5-val7,7,0,33.50788305525792,61.78264197152916,10.393999693861932,7.810700812904513,14.401558316131496,20.93520001281394,6,14,1,58,100,19,87609.0,0.07456996427307697,714.9786869920063,6533,1081.5636250418388,7084.0,5341.443433333333,0.013578194715096421,0.23856934222958207,0.03167391809152337,0.31639814583449904,0.0456964378691932,0.3575152424792069,0.8655787738700663,24.55354087438086,3.26594636744781,1.6536562448165,3515.3425248398453,0.2033880573343503,NaN,NaN,NaN,NaN,
5,obj6-val8,8,0,34.906729963697295,45.20217816252443,8.125383970957833,8.136772581355487,10.536645634606373,16.365840256217176,9,16,1,67,69,18,57348.0,0.06244332845086141,391.9085685165123,3581,724.6162442279345,4656.0,3334.382833333333,0.014368852959953589,0.24311288721366642,0.03912142191493593,0.339472717630633,0.04565598259742078,0.35740970812560496,0.8380801780589779,24.588151348582024,3.365301592153963,2.1501048993435057,2557.164050755653,0.15325906384484858,1.1430552795024498,21.272995207279976,10.846851241068153,5.021694095907589,
6,obj7-val9,9,0,88.8112756808409,78.1158623984711,7.458910654562828,20.70194354001667,18.20883846736282,15.023454976932195,67,57,2,113,107,13,28764.0,0.1455291336392713,458.1204322284614,4186,692.1773426707942,4548.0,3402.8280666666665,0.021066357667354405,0.2761830639173031,0.05029569373286775,0.3691279529552382,0.07157470377789422,0.4151963894050988,0.8730947151813266,15.254255931087721,2.960879254442844,1.393169609101235,1217.3523193022238,0.37632526341351386,NaN,NaN,NaN,NaN,
7,obj8-val10,10,0,101.43847194050034,42.3159229208925,8.990365111561866,23.64534798987047,9.863858394514612,18.108052467032536,64,9,2,129,68,15,55440.0,0.10670995670995671,647.4535301155227,5916,1026.604663166277,7998.0,5957.160366666665,0.007736855839070971,0.19778295992691383,0.01872366359984169,0.2655401991181161,0.04381873964214748,0.35254975189378684,0.8200187918894127,19.467580877351345,3.185878585056426,1.6212788645339598,1878.0553536825137,0.34474677694988487,0.12746051135791509,16.96360825762046,8.100946677860687,4.025038733905057,
8,obj9-val11,11,0,89.06317524262955,23.649331624244645,9.708844533968138,20.760661427648916,5.5126685692891275,19.555186472823294,46,0,2,122,66,18,87703.0,0.06226696920287789,597.6578309602551,5461,956.186644600535,7298.0,5452.2002,0.008677310727123681,0.20549238703744216,0.020810443868528507,0.27505979468256253,0.046209320437139025,0.3588478145759573,0.8240645958472809,21.272159913632102,2.4115651421087962,1.5855347204112407,4372.699202259473,0.13667938344614047,NaN,NaN,NaN,NaN,
9,obj10-val12,12,0,54.44255975327679,79.59387047031612,9.809175019275251,12.690582243595228,18.553362734359983,19.757268331506385,33,49,2,84,104,18,49504.0,0.10479961215255333,567.7804114670945,5188,853.3104829270242,5206.0,3865.3045,0.02157445417078096,0.2783858526584883,0.05271098977989399,0.37494456017136113,0.05868024804186397,0.3885954615771838,0.8838084969802426,22.811764115146342,3.783496958183281,2.0799077013048857,1670.0688018228375,0.3399742638431283,NaN,NaN,NaN,NaN,
