Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,6.511303191489362,46.378989361702125,4.34375,1.5177873531122197,10.81096079127844,8.749016522423279,0,33,0,17,59,7,3888.0,0.3868312757201646,164.59940995499423,1504,285.2579296739316,1292.0,948.2651333333334,0.11862070613142199,0.4913456818128822,0.30002586671207293,0.6694521895618577,0.13200662994163784,0.5091732050688869,0.9387618778544801,10.56512680047068,3.659331358408241,1.6514117650745848,223.38493458408763,0.7368420357507812,1.0904948399312715,9.055649110749647,5.392479991352929,2.040377906019368,
1,obj2-val2,2,0,82.28770248688113,72.1626739676021,8.470910335386721,19.18129604446836,16.821147886024654,17.06178635608968,57,34,0,106,100,19,67000.0,0.0654179104477612,479.6803283462366,4383,792.0135997311663,5224.0,3791.594566666667,0.015240029580837686,0.24793007341010398,0.039859297297661314,0.34159372117521825,0.05237912913337214,0.374156405582112,0.8535072041311877,32.46640325656624,3.7664456819659984,2.6886565747819646,3758.3080468809244,0.12763198821457183,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,31.850553505535057,77.85239852398524,8.331264676283126,7.424376638383444,18.14742493386015,16.780517365290937,14,50,0,57,96,19,41360.0,0.14414893617021277,652.4878205795717,5962,899.3426468888626,4632.0,3382.981733333333,0.0404511306135533,0.3432764570918091,0.10383346775046227,0.4700157950787463,0.0661944576036992,0.40452087288235367,0.9213231076602114,26.98338747770486,6.478409554075799,1.3525022150475658,1449.783700100812,0.45005873671651875,0.8351078982449824,22.456312621371918,11.175951509365161,6.477033228990337,
3,obj4-val4,4,0,80.19772844605059,43.38461538461539,3.2503871966959217,18.694122267696365,10.112971031125522,6.546806627491385,70,28,0,90,61,7,5712.0,0.3391106442577031,211.98740497528183,1937,351.3375341210686,1958.0,1386.5236666666665,0.05652929282221124,0.38378818439611073,0.15919512121293258,0.5419716687633972,0.11719223690356237,0.48936539832727255,0.9040506019301755,11.334927128005479,3.742889382823394,1.4387569143057704,302.65188081035444,0.7004331326396609,1.0870481810993755,8.031610947026259,5.97832480094953,1.7970210818513122,
4,obj5-val5,5,0,17.423357664233578,57.22323600973236,2.6982968369829683,4.061391573055547,13.33875898042175,5.434807161822495,8,47,0,26,67,6,2793.0,0.5886143931256713,179.9211635412304,1644,263.63549032218214,1108.0,789.7227,0.22471740894889305,0.607965761966042,0.6206290999678183,0.8529902066093118,0.1998044944554061,0.5846132454482312,0.9698465990089667,8.229557491596289,3.031075641583867,1.36683693086953,185.91215507673527,0.9677751487898568,1.7002793823029074,6.9875798525645365,4.8342453621725205,1.4722337144779798,
5,obj6-val6,6,0,65.6839367457345,38.953183520599254,8.431751976695796,15.310951673330893,9.08000250829995,16.98291507501276,36,21,0,97,62,19,52080.0,0.09228110599078342,525.9739123960787,4806,827.015165234048,4936.0,3685.7920000000004,0.021721732110024816,0.27901788271231137,0.05217079289277553,0.3736593142148845,0.05531467457719118,0.3810195030873383,0.8810323006647285,27.943738188236303,3.61333368825027,1.7956612039392972,3898.536090843918,0.13491574789608293,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,23.125804721030043,94.85059012875537,8.183744635193133,5.390634240776869,22.109710130043304,16.483388092914552,7,75,0,39,110,19,23760.0,0.1569023569023569,407.9964097820602,3728,694.3589168750549,3060.0,2135.167433333333,0.054857991313180816,0.37996802724198203,0.16147614419908624,0.5445479450924612,0.05623581652274307,0.38312287681354984,0.9227048026614291,27.074190504463512,7.327325283354696,1.5100265404903792,1025.3673996897796,0.39790265411743897,NaN,NaN,NaN,NaN,
7,obj8-val8,8,0,45.42626788036411,9.854616384915474,9.029388816644994,10.588881036598421,2.2971149828112876,18.186652533919087,28,0,0,66,21,19,17160.0,0.22406759906759907,420.8010181362719,3845,636.1628130420759,2860.0,2114.3297666666667,0.07147381477685925,0.4150012161484565,0.17689961573914548,0.5613610767087949,0.07778593940393137,0.42687501539296746,0.9357603967483438,28.60805912057026,7.737879433665125,1.6596529765553372,986.94412381362,0.4263676210060078,NaN,NaN,NaN,NaN,
8,obj9-val9,9,0,61.30536912751678,47.380109823062845,10.856924954240391,14.290305827140854,11.04432236737295,21.867606516802024,35,31,0,91,67,19,42180.0,0.15542911332385018,717.4958322240308,6556,1010.6538095408029,5672.0,4160.532366666667,0.026639225658568782,0.29865816362759695,0.06749685671056949,0.40715632224283005,0.05640062112396186,0.38349677121166176,0.9041133684118856,23.81740931239983,4.478197744630714,1.5712597996750295,1796.0466625919998,0.39948618661642266,0.3607527605050039,22.839561925152505,9.7710328288106,5.437532901704585,
9,obj10-val10,10,0,69.00443637830207,19.139342609397055,10.807622504537205,16.084961452957213,4.461388343487666,21.768303392301508,48,0,0,87,41,19,33600.0,0.1475892857142857,542.7184002438939,4959,822.8369837161804,4202.0,3054.0241333333333,0.03748628872256795,0.3346760418202996,0.09763897155204952,0.4604767765402819,0.05979433703989066,0.3910393174170605,0.9122719006880606,25.017304808576856,6.248278169671908,1.1270263881671045,1490.5802124860413,0.36409875543613274,0.4538879867997656,22.306008911204504,11.763015895079699,6.034590146258645,
10,obj11-val11,11,0,46.43414985590778,71.51383285302593,9.989625360230548,10.823818724327264,16.669902765206114,20.120724565059145,28,50,0,78,95,19,46920.0,0.14791133844842286,759.5212134891357,6940,1044.0876543111647,5890.0,4264.232366666667,0.0266578690341162,0.2987278189596611,0.07025038806222825,0.41261933602631584,0.0573219965123147,0.3855738009341633,0.9060500655233137,24.216910916968004,5.243428373646221,1.027180845468476,2106.5279644162433,0.36055596048050215,NaN,NaN,NaN,NaN,
11,obj12-val12,12,0,17.006344171292625,22.980174464710547,4.15543219666931,3.964185562668838,5.356687770343557,8.369713944510954,9,12,0,27,36,7,3800.0,0.3318421052631579,138.00522337317005,1261,278.15523601943846,1146.0,806.1414666666667,0.11948921107367552,0.4925419273328556,0.34328020677468185,0.7001905649702347,0.10008792912238035,0.46429524334123196,0.93508540354292,10.15523098201492,3.554571842767424,2.048347644776818,169.5039200248847,0.8141712790648714,0.731881189844932,8.689312792574695,5.150705139309022,2.1519063232317013,
12,obj13-val13,13,0,78.60257529463117,92.99628982976866,10.920776953295505,18.322291436248364,21.677471995847238,21.996214791846153,28,60,1,98,118,19,79591.0,0.05756932316467942,501.45910665810084,4582,852.2986408045791,5004.0,3601.0832333333333,0.018950062213438916,0.26660653313372085,0.05084673425473497,0.3704711170787068,0.04593545591803901,0.35813749341283957,0.8703869600165433,23.9713730767103,4.031772635918474,2.158978378600455,1644.0952037035831,0.30500612466266264,NaN,NaN,NaN,NaN,
13,obj14-val14,14,0,77.14537183544304,62.239121835443036,11.453125,17.98261673270239,14.50796395322492,23.068450039339076,42,34,2,103,91,19,64728.0,0.07811148189346187,553.3341866572147,5056,942.6268729773224,6590.0,4867.919066666666,0.010102067364457113,0.21617431190824127,0.02506319636403637,0.2926479495580878,0.0413435656541995,0.34578257517419003,0.8311947875835294,22.106098547004173,3.430793728427525,1.3091692799222197,2936.566718194894,0.18842895113833782,NaN,NaN,NaN,NaN,
14,obj15-val15,15,0,42.786702916460705,101.05659911023233,11.757538309441424,9.97359739796105,23.556333281872305,23.681587782981914,24,85,4,60,116,19,18944.0,0.21357685810810811,442.79867864222524,4046,649.2001968366824,2886.0,2072.4688333333334,0.07702206357481192,0.4254730806478847,0.20798887499080923,0.5924886500969884,0.08104553200329999,0.4327562906118342,0.9401154141736612,19.976365104452558,5.938786062491545,1.4486979804300697,653.5288630707026,0.6775503021575355,0.9089159633871003,16.12162744777819,8.673551720610313,4.725847307740725,
15,obj16-val16,16,0,64.15173674588665,100.845521023766,13.259597806215723,14.953795246450442,23.507130896307388,26.706979058939584,51,93,11,83,110,16,3564.0,0.3069584736251403,119.72856016673119,1094,226.95636117673104,1304.0,925.8260333333333,0.06104558265721491,0.39374811334757404,0.1705685084606334,0.5545826567446315,0.13868222915770437,0.5176154417519452,0.8874692789318487,7.2020039189657385,2.0694053117537217,1.9596688316924182,186.45534772063095,0.6421299342195452,0.8869159349232628,6.368456727897345,3.9248237933324424,1.4221517147132325,
16,obj17-val17,17,0,9.8715953307393,84.51584213451918,15.23290717065036,2.301072781808309,19.700676278915623,30.681543947179293,1,71,11,21,104,19,6426.0,0.27995642701525053,196.88453358313475,1799,345.16218804284586,1554.0,1121.0813,0.0975352624142754,0.4603140411197251,0.25977860168268974,0.638069214886644,0.10661196193404791,0.47417170601475983,0.9327216458129128,11.621979942149276,3.3210400503250423,2.157771757969848,276.2963973742439,0.7125845123360561,1.1250946397169974,9.891608138775355,6.141885503314345,2.2450481870927406,
17,obj18-val18,18,0,29.048076923076923,21.00721153846154,15.700721153846153,6.771118236930452,4.896789330729495,31.623797131271523,15,8,12,40,32,19,5200.0,0.48,273.16497822318195,2496,363.106692266581,1762.0,1282.780166666667,0.12880236081070182,0.5050196048832299,0.3337988420005712,0.6936838898996122,0.17627862375170505,0.560703759886647,0.9525683975168087,10.24213019908906,3.473196807989791,1.1875624944132597,314.1551657723015,0.8695224780138453,1.7953927737269375,8.194463934684226,5.899988405331455,1.8174581112648334,
