Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,16.00135226504395,79.61663286004057,3.1473968897903988,4.32936551612064,21.541273456424985,6.339367457012913,1,54,0,36,105,6,13104.0,0.11286630036630037,218.0709038519609,1479,424.38477833291614,2472.0,1756.5550333333335,0.016377338377024844,0.25395008897188237,0.045646074920886646,0.3573834850603857,0.070366901104021,0.41284769041902675,0.7908455721703538,12.129763064857405,2.321903056259069,1.7492760813205903,792.6820374357866,0.27510514122079666,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,27.670538542766632,90.0337909186906,4.210665258711721,7.486609468703668,24.35976555184751,8.480962283479146,10,61,0,43,111,9,17340.0,0.10922722029988466,279.26050838107767,1894,485.74508674557933,2408.0,1793.4088666666669,0.029056471555820248,0.3074313394554183,0.07033546856562804,0.4127858437569179,0.07695665328183918,0.42535260359812466,0.8574013331603945,14.858088985266297,3.813576935019973,1.1105233852130583,850.7162338028857,0.3282651691419156,NaN,NaN,NaN,NaN,
2,obj3-val4,4,0,67.16314779270634,26.881957773512475,5.136276391554702,18.17182768003128,7.27324910187123,10.345293125397342,42,3,0,91,47,8,20250.0,0.10291358024691358,307.27502611729983,2084,527.0806890962341,2702.0,2049.5346666666665,0.02489956549886742,0.29201004473313785,0.05705346128503123,0.384970394721384,0.0729248571070145,0.41779083429595415,0.8504934318106986,13.859437749129555,2.550382112029987,2.191123107702296,782.4347640923543,0.39271647965916656,0.3663754900909963,13.0849773780928,6.485411927090579,2.8065300901300625,
3,obj4-val5,5,0,25.49027695934001,73.67177371832646,3.263995285798468,6.896712492556829,19.932817637190453,6.574215524503595,0,53,0,60,93,6,17507.0,0.09693265550922488,250.21387683352103,1697,420.0088299733366,2438.0,1811.9246666666668,0.022475789409463594,0.28220987140233095,0.05475145264108463,0.3797215241390634,0.09556522682960077,0.4571937711413808,0.8301562420439952,13.855782146815654,3.6118418764606064,1.5726477657090645,543.1162622955846,0.46070039548428227,NaN,NaN,NaN,NaN,
4,obj5-val6,6,0,34.81932333449599,36.4628531566097,8.263690268573422,9.420802394828575,9.86547989574949,16.644411555899243,0,17,0,65,63,14,46530.0,0.06161616161616162,422.7243281565732,2867,766.1959983722821,4396.0,3178.5863,0.010942957388561249,0.22201324757114568,0.028947145077186806,0.30704491725437816,0.04493111750128722,0.3555081182532039,0.8008197256250019,19.066270081723378,2.679173178174431,2.1236073610665542,1904.627342176507,0.22194595173326995,NaN,NaN,NaN,NaN,
5,obj6-val7,7,0,67.3125,50.59236111111111,2.5479166666666666,18.212236783293523,13.688394577254545,5.131917125622864,50,39,0,86,66,5,6216.0,0.23166023166023167,212.3205554745258,1440,361.2021469947434,2176.0,1608.4847,0.022761489810067828,0.28340060679594586,0.05635423452031034,0.3833912394815122,0.10818959314351516,0.4764991729031621,0.8208372971224721,7.6401229912288855,1.7486470342399465,1.5020957933463928,406.7126651880501,0.5220406779718945,0.921113026794163,7.102755577763723,3.838082393304253,1.6610934011335627,
6,obj7-val8,8,0,76.8650234741784,48.990610328638496,2.140845070422535,20.796791203196317,13.255020916816783,4.312008953801482,57,29,0,95,74,5,10764.0,0.07915273132664437,125.62299532242777,852,282.9394804575497,1674.0,1170.5358333333334,0.017501094184405014,0.25963046608678614,0.05118909169249938,0.3713007340460692,0.07879705877623903,0.4287166694697054,0.7518426164779546,10.756850171195909,2.9219333489538575,1.8917735689479283,322.80048816783244,0.389166063643352,0.2860370598101608,9.899922251484748,4.561557881969029,2.410172109222319,
7,obj8-val9,9,0,62.44050862851953,92.84287011807447,4.416893732970027,16.894058726267485,25.119796980218222,8.896339855549375,37,68,0,89,111,8,20988.0,0.10491709548313322,324.67351607979566,2202,529.5371601459283,2800.0,2093.4052,0.024981177701507148,0.2923287326126954,0.05977603532771314,0.3909990500817732,0.08028913442206305,0.43140577759398896,0.8536901846081512,15.782784980919244,3.285653062087082,1.3349085586343576,1142.7325101666124,0.2841203109137568,NaN,NaN,NaN,NaN,
8,obj9-val10,10,0,16.32489040428641,65.665854846566,7.509254749147589,4.416902796719487,17.76671639061159,15.124856143050987,0,41,1,44,100,15,40500.0,0.10138271604938272,605.4084727627799,4106,930.6271233063085,5276.0,3944.313266666667,0.012983025285139923,0.23503142289927934,0.031072490401678556,0.31438273478262296,0.05143067744170387,0.3718843005113193,0.838185913985369,18.44295411916747,2.4056126824854904,1.8916381743413695,2400.438404798058,0.2522074599176025,NaN,NaN,NaN,NaN,
9,obj10-val11,11,0,43.34361702127659,31.45886524822695,8.97340425531915,11.727156415760533,8.511588528645248,18.07389055359323,3,11,1,80,48,15,44460.0,0.06342780026990553,415.794421137613,2820,837.6264915119051,4998.0,3591.6659,0.007203803114874749,0.19313218728844617,0.019411665360751527,0.26875358445466896,0.03327043480058588,0.3216276060348035,0.7582819146196533,20.450511150459747,2.3917803085040807,1.886663340276913,3319.4345319369177,0.1252606180773186,NaN,NaN,NaN,NaN,
