Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,30.382978723404257,74.56270996640538,2.9781634938409853,8.220494004715432,20.17387155598462,5.748566303348972,15,56,0,44,98,6,9030.0,0.19778516057585824,252.36411394046794,1786,449.8880900703839,2686.0,1940.1281666666666,0.01861646668869678,0.2650328230444807,0.04939966687048905,0.36692277841421284,0.07910320533036505,0.4292711757243861,0.816656685359914,9.439739663035965,1.6289975195311246,1.6988572101543467,781.5754614805577,0.32289155222761007,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,85.29661016949153,63.282742681047765,7.429699537750385,23.078062190812435,17.121935658361778,14.341093259334585,62,3,0,107,107,17,86940.0,0.059719346675868416,733.636326751909,5192,1171.5995076031165,6926.0,5162.305133333333,0.009176441058171744,0.20935922673604873,0.022161070092686242,0.2808860963304387,0.037850924147587575,0.33575769116840626,0.8253341656893984,24.760086732117266,2.0806490159059954,2.313824226098095,6347.709720661567,0.11557496467803956,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,72.73041013671224,72.80176725575191,10.397465821940648,19.678119974088837,19.697426533021044,20.069590466688457,39,45,0,105,112,20,95676.0,0.06269074794096743,847.5251710049981,5998,1336.287712612551,7360.0,5367.295466666667,0.010205442809403978,0.21690918779204127,0.02631472194853942,0.2974401525393969,0.03404533870149853,0.32410548112948684,0.8418196542001477,28.474580871081535,2.9562734486416553,2.0338358198465194,5440.709166241726,0.1557747611770328,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,59.013622974963184,52.89101620029455,4.787923416789396,15.96687205288825,14.310324393668013,9.241834866921037,34,36,0,84,72,12,24531.0,0.11071705189352248,383.7743188478784,2716,677.0014060806622,4304.0,3138.6330666666663,0.010463937011148726,0.21872530577249633,0.026983002090480896,0.2999370315637371,0.0536828396438365,0.37723523477701404,0.7927015577564674,17.552352466028893,3.713927874728222,1.118589283514948,1468.1045914794825,0.2614080230217997,NaN,NaN,NaN,NaN,
4,obj5-val5,5,0,44.27859618717504,36.9523396880416,4.658578856152513,11.980126695527126,9.997916584517116,8.992168995877906,27,22,0,74,52,9,14880.0,0.15510752688172044,326.1233902433371,2308,468.5463614528785,2352.0,1767.3703333333333,0.046303309197582965,0.35909094580242706,0.1091292825866884,0.47787440107723306,0.11693878072320409,0.48901235422294925,0.8981160556723933,15.29232893496251,3.3759073760693767,1.7060948324777867,770.4159556641392,0.4233081984422318,0.6874419290970457,12.129031917725158,7.490118237434427,2.908866503276292,
5,obj6-val6,6,0,15.568424566088117,32.40353805073431,4.882510013351135,4.212231525206173,8.767181542751121,9.42440957205988,1,5,1,38,50,9,15732.0,0.19043986778540553,423.338681615701,2996,605.5257021908016,3254.0,2379.3477666666663,0.029463432825879626,0.3088599703916499,0.07536370161043043,0.4223969177421552,0.09129154004623596,0.4502743324304039,0.8800255716005878,12.033408869811264,2.512081458615203,1.5680981881243996,737.5881300764262,0.5739499652357966,0.96196742654461,11.958616713602623,6.2985318118213725,2.3085622807143578,
6,obj7-val7,7,0,17.733615221987314,91.20084566596195,3.346723044397463,4.798050873859259,24.675526775934753,6.459974195322659,9,80,1,28,101,6,2640.0,0.35833333333333334,133.67102563700035,946,271.15572849271723,956.0,671.5014333333332,0.11584064564759938,0.4874768190206298,0.3342672390380688,0.694008204603973,0.10136092905282856,0.4662553830429079,0.9258897414529293,7.508061691335903,1.9710244978914544,2.9766007025951846,153.3089330098873,0.8719063071711519,1.08558705548332,6.288431011513668,4.3171655177664645,1.2595723957229736,
7,obj8-val8,8,0,8.959451741861793,58.14620217018847,3.8132495716733295,2.4240914625259586,15.732180530699768,7.360481732891601,0,45,1,29,76,6,5760.0,0.30399305555555556,247.41856859449013,1751,347.44693038079646,1716.0,1237.6110666666666,0.06862349218023724,0.40940957258244126,0.18292459963570395,0.5676631520768958,0.16506367729139465,0.5485515326558407,0.912360437409977,7.158893148477818,1.814723191567709,1.3281979785419953,351.352166065848,0.7041896777380922,1.5797873151231265,6.503725439401825,4.423262605268743,1.1045472225895638,
8,obj9-val9,9,0,36.299843014128726,96.85164835164835,2.9097331240188384,9.82137546770207,26.20442195182915,5.616479358190041,24,80,1,46,110,6,4278.0,0.2978027115474521,180.01785059359247,1274,308.5950802561334,1676.0,1243.0356666666669,0.03899143210682542,0.339096675413052,0.09557415326781123,0.45720764786134366,0.12471437742763113,0.49961922616211885,0.8600814011380848,8.464965290684885,2.3661195465340974,1.4557592824070789,311.7462216844927,0.5774499835824223,NaN,NaN,NaN,NaN,
9,obj10-val10,10,0,54.207889125799575,103.16631130063966,3.3256929637526653,14.666620795269587,27.912932805440597,6.419381120697506,35,91,1,67,112,6,4356.0,0.43067033976124885,265.08123054441086,1876,354.5923808780548,1740.0,1306.3833666666667,0.07555623291115005,0.4227566743311237,0.1785279076299932,0.5630781888279567,0.17824695945263333,0.5627829864770864,0.9200118223110451,7.499111492665233,2.033552322862102,1.2877616454269987,331.7201333015218,0.7991110696421355,1.0640924942357113,6.885249899872586,4.38993744719553,1.1871668308045047,
10,obj11-val11,11,0,37.210286754665454,60.70141101502048,5.561219845243514,10.067707381990239,16.423524166916618,10.734481526617419,12,46,1,53,76,9,11718.0,0.18748933265062298,310.4389464318074,2197,509.333456170654,3130.0,2237.9852,0.017802437701686734,0.2611121463693229,0.048701333938560146,0.3651855788350835,0.08248940336039945,0.4353111073072296,0.8261012491781723,9.74199044128067,1.8660661322815622,1.5452502738586003,719.7452286515568,0.4313178247994988,0.9116361146474802,11.197893130082237,5.159449277040671,2.2678051347331385,
