Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val2,2,0,5.0,93.23430755950179,98.1694105315082,4.330096189419164,20.180581683748937,21.248785559030875,8.72151553494339,32436.0,0.0,15.0,7.381884387801548,2.6877570178063643,
1,obj2-val4,4,0,7.0,99.96089606225019,143.94290186780955,8.623216158300279,21.63655290599508,31.156465521935935,17.368554968724382,65799.0,0.0,15.0,8.337430309173847,3.475832580267812,
2,obj3-val5,5,0,10.0,162.0787227438504,58.4842864902615,3.2910685186622177,35.081967026381676,12.658933729724625,6.628745403442382,25774.0,0.0,14.0,6.374969082364581,2.741977947685772,
3,obj4-val7,7,0,11.0,94.34736154189272,124.18694826817149,11.243306604703271,20.421502407010887,26.880286014693823,22.645841784453456,96401.0,0.0,15.0,8.199455643446457,3.3012426712101854,
4,obj5-val8,8,0,10.0,47.70361410453779,137.4932189722161,5.948097646800088,10.325455363437754,29.760430565321546,11.980432711100086,27282.0,0.0,15.0,6.378770166004209,3.9117484030212237,
5,obj6-val9,9,0,0.0,46.97991930186732,78.7324450283069,5.1442870101029055,10.168811500661432,17.04165107936273,10.361427809491286,31971.0,0.0,13.0,6.295982670342655,2.6103435879456955,
6,obj7-val10,10,0,2.0,164.03497520317813,84.26010697686496,10.379352426453405,35.50539820298267,18.238114445616993,20.905698042266472,77026.0,0.0,15.0,8.359670067288908,3.851668101134147,
7,obj8-val11,11,0,0.0,127.22558739644167,82.37715605052288,4.0562497170537375,27.53799996935967,17.830549398262658,8.169944355356064,44178.0,0.0,15.0,7.7450911640953715,2.6137580445897233,
8,obj9-val12,12,0,7.0,153.2768838050924,112.0545431045625,6.985071733229934,33.17680749529976,24.25422485938044,14.06906659092731,30948.0,0.0,15.0,6.5181128896377425,3.396718397112719,
9,obj10-val13,13,0,6.0,131.16940337754923,126.36282358440951,10.533731665984924,28.39163960733974,27.351254595920974,21.21664285202311,68452.0,0.0,15.0,7.162498692058177,3.692880023003483,
10,obj11-val15,15,0,11.0,24.169489311680962,43.72711045321956,2.98641647437851,5.23149006064738,9.464740473696772,6.015126809133735,22969.0,0.0,14.0,6.0845033112582785,3.255098460772571,
11,obj12-val16,16,0,8.0,79.68974910394265,103.22810035842294,6.593584229390681,17.248859708892407,22.343739830017984,13.28054730703393,55800.0,0.0,15.0,7.262787973447872,2.772283297912669,
12,obj13-val17,17,0,9.0,84.38420754411527,73.04395337542496,3.824469807349846,18.26497603444572,15.810376096330922,7.7031020509957475,24708.0,0.0,15.0,6.797248968363136,3.207361703109656,
13,obj14-val18,18,0,9.0,39.017668047221875,108.0848410449388,12.953064947282677,8.445380866199352,23.394982175315285,26.089572199090178,87163.0,0.0,15.0,7.622474857892436,4.126087179618431,
14,obj15-val19,19,0,8.0,128.36332346886257,95.22513510036026,7.701010036026763,27.78426313519468,20.611496642611172,15.511082369967342,31088.0,0.0,15.0,6.9688410670253305,2.8502485497911696,
15,obj16-val21,21,0,9.0,71.28757450362552,114.05806537337232,13.64805816028245,15.430207591648902,24.687887594260758,27.489401172559425,52682.0,0.0,15.0,7.917342951608055,3.59573161254536,
16,obj17-val22,22,0,4.0,13.242189031962873,72.47006340283679,14.106036342244591,2.8662740618374047,15.686157514432741,28.411843458808903,61196.0,0.0,15.0,7.788723431335115,4.318341750078438,
17,obj18-val23,23,0,4.0,12.293594046403035,51.39500948489712,8.259886181234496,2.6609505163317135,11.124458519575454,16.636749507443184,6853.0,0.0,15.0,5.068786982248521,4.3233998131363185,
