Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,7.0,65.49251150915707,29.50212090143337,7.7294493697605695,16.538500478195868,7.4500248867067445,15.273391954646883,49743.0,0.0,15.0,9.162460858353288,3.504831635117175,
1,obj2-val3,3,0,8.0,90.18932324506095,17.26395544346364,12.602248844052122,22.775064373703998,4.359581405232178,24.90204371584699,47580.0,0.0,15.0,9.500798722044728,4.590000437407474,
2,obj3-val4,4,0,5.0,95.38117552550543,108.24773508278663,8.128888293836747,24.086137188660068,27.335265928532536,16.06268326862141,44814.0,0.0,15.0,8.506833712984054,3.569344883124922,
3,obj4-val5,5,0,12.0,35.371398434464,28.63001720979293,9.907067118192417,8.932164555043013,7.22979684858646,19.576364625548216,36026.0,0.0,15.0,7.614880574931304,3.688342655574622,
4,obj5-val6,6,0,4.0,13.264406877285948,107.01249892002419,8.709097716211156,3.3495951587122406,27.023337840911783,17.209177087233243,34723.0,0.0,15.0,5.572620767132081,3.38092299608214,
5,obj6-val7,7,0,0.0,53.07995513977789,73.47053996389299,9.263362328354942,13.404018921141699,18.553152602130098,18.304403960829365,36558.0,0.0,15.0,7.370564516129032,3.340672574274339,
6,obj7-val8,8,0,10.0,30.55435351026278,58.52562426460975,10.071185775918421,7.715739990667376,14.779186850264951,19.900663093214796,30596.0,0.0,15.0,6.936295624574926,4.000371271616203,
7,obj8-val9,9,0,0.0,61.321906851318616,45.664381370263726,3.859545683075095,15.485318281657518,11.531400701025662,7.626462269756387,21879.0,0.0,15.0,7.668769716088328,2.659233785770915,
8,obj9-val10,10,0,0.0,65.18503548895899,94.83983964248159,11.078272870662461,16.460855077372162,23.949436311659763,21.89066719242902,30432.0,0.0,15.0,7.644310474755087,4.131638669893107,
9,obj10-val11,11,0,2.0,44.49970188086075,108.82633205051765,4.012792021247764,11.237289941664375,27.481376163229587,7.9292770339855805,18449.0,0.0,15.0,7.614114733801073,2.764511839851139,
10,obj11-val12,12,0,0.0,37.76633953286208,53.84594971747535,8.985404799487567,9.536947202530422,13.597451748767703,17.755159883787428,43713.0,0.0,15.0,8.057695852534563,3.619355059517896,
11,obj12-val13,13,0,9.0,71.44151963204531,145.81027986383597,10.595015981082556,18.04077411861691,36.82074984888546,20.93575157861913,38483.0,0.0,15.0,6.763268892794376,4.3096877954337245,
12,obj13-val14,14,0,7.0,6.947174324728397,87.78620552177813,4.093790491378451,1.7543356216468515,22.16821692351701,8.089330010963819,10033.0,0.0,13.0,6.605003291639236,2.7078914071373297,
13,obj14-val15,15,0,9.0,90.79918559794257,131.7832726103729,9.751687741105872,22.929069901700217,33.27857898349393,19.269334976425203,37328.0,0.0,15.0,7.012586887093744,3.8926828099114843,
14,obj15-val16,16,0,0.0,67.01086180924443,120.6066161896456,9.013577261555538,16.921921980676387,30.45619313663288,17.81082866883374,50452.0,0.0,15.0,8.11516808750201,3.125679839804999,
15,obj16-val17,17,0,0.0,56.69771855600806,10.655213316990233,8.249456328338145,14.317594849298867,2.6907083951679414,16.30092570479617,25291.0,0.0,15.0,8.064732142857142,4.515571477183174,
16,obj17-val18,18,0,12.0,75.59697324949377,95.36254929127145,8.557710753490355,19.09013029775325,24.08143359771986,16.91003644889694,46915.0,0.0,15.0,8.13225862367828,3.1208352739112333,
17,obj18-val19,19,0,2.0,40.57793427230047,123.61285211267605,5.153403755868545,10.246945336228398,31.215343047133057,10.183125821596242,17040.0,0.0,15.0,7.727891156462585,2.360320686888439,
18,obj19-val20,20,0,2.0,49.670355046666025,93.7596138426505,11.4376984508804,12.543009448898404,23.676652225427734,22.60089213893967,31179.0,0.0,15.0,7.376153300212917,3.4475968932090524,
19,obj20-val21,21,0,4.0,15.290086253563825,85.49947670431989,7.7838969287956985,3.8611299672156374,21.590760588898515,15.380980331300298,27709.0,0.0,15.0,7.42470525187567,3.3298855553587634,
20,obj21-val22,22,0,0.0,21.50910931174089,69.18316089368722,7.880304393462288,5.431589145700367,17.47048193995995,15.571481481481479,26676.0,0.0,15.0,7.3205268935236,3.5880220025592684,
21,obj22-val23,23,0,11.0,78.66095719973457,31.99265925680159,6.6723208360982085,19.86386303235997,8.078948237362848,13.184505972130058,24112.0,0.0,15.0,7.678980891719745,2.712660295814523,
22,obj23-val24,24,0,14.0,91.9930120984564,62.67853914615492,9.053921568627452,23.23054101182661,15.827901934961897,17.890549019607842,57528.0,0.0,15.0,9.089587612577027,3.3303237425265673,
23,obj24-val25,25,0,4.0,26.56252393311492,142.8850359528571,9.090796919542186,6.707702982324741,36.082052451186804,17.963414713015357,23503.0,0.0,15.0,6.56141820212172,4.005929283038059,
24,obj25-val26,26,0,8.0,13.91022661243463,126.52304861514624,4.889405384466396,3.5126808268667045,31.95024059707688,9.661465039705597,10326.0,0.0,15.0,6.514826498422713,2.9226023559690035,
25,obj26-val27,27,0,11.0,50.12369174998538,160.78126644448344,11.266327544875168,12.657488327656667,40.60129915166313,22.26226322867333,34206.0,0.0,15.0,5.501125763911226,3.9546750892925577,
26,obj27-val28,28,0,9.0,101.96901835949068,58.24855641101569,7.904649096831507,25.74973260360931,14.709220273574463,15.619586615339056,27016.0,0.0,15.0,8.942734193975506,3.2429798360569726,
27,obj28-val29,29,0,13.0,67.87203497245143,55.66240720142787,11.178431930468973,17.139389786434865,14.056152786103413,22.088581494606686,38659.0,0.0,15.0,8.237587896867675,3.4511599510103714,
28,obj29-val32,32,0,4.0,95.03059065472306,81.44675802337308,12.217535741828321,23.997605722703508,20.56734755589152,24.14185062585276,50571.0,0.0,15.0,10.11015593762495,3.53388782264592,
29,obj30-val34,34,0,12.0,59.79743065274339,32.52352244590376,11.617683998995227,15.100349836286332,8.213004496689463,22.956543582014568,27867.0,0.0,15.0,9.332551908908238,3.87790096542441,
30,obj31-val35,35,0,14.0,111.24424955595026,76.55652753108347,11.546558614564832,28.09196092930997,19.33244180145406,22.815999822380107,45040.0,0.0,15.0,10.323172129268851,4.032943413473519,
31,obj32-val36,36,0,11.0,37.644382431448676,129.8763346275176,12.434117932540646,9.506149978029985,32.79702935263372,24.569817034700314,32968.0,0.0,15.0,7.24730710046164,3.8319118864296375,
32,obj33-val37,37,0,10.0,61.50114800918407,18.682701461611693,15.201489611916895,15.530581166020347,4.717850330318359,30.03814347314778,17857.0,0.0,15.0,8.548109143130684,4.356668768034312,
33,obj34-val38,38,0,15.0,88.95415399391707,124.75079238034256,15.187449975988475,22.46315318294382,31.502701482888412,30.01040115255322,31235.0,0.0,15.0,11.072314781992201,3.809620510524702,
