Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,0.0,75.83035059508993,50.26411698613363,12.26778709976923,13.842717408900977,9.17563959267835,24.709311546348697,297266.0,0.0,121.0,19.367124894129912,18.98823801474786,
1,obj2-val2,2,0,41.0,41.79815998118525,78.82136351134267,9.776893732535566,7.630191767424666,14.3887223560117,19.69224858795517,250867.0,0.0,112.0,22.586386963176377,17.179453105787193,
2,obj3-val3,3,0,44.0,53.856342672649035,109.80882648635296,6.453991853711502,9.831395034360929,20.045437507868378,12.999385637687983,174067.0,0.0,112.0,25.541746148202495,19.406379209911016,
3,obj4-val4,4,0,52.0,84.68324234834327,77.70852557789685,11.439364449166014,15.458799595389129,14.18557545093075,23.040734059689193,515836.0,0.0,126.0,30.3504353965639,18.378484303830735,
4,obj5-val6,6,0,17.0,121.24027040424937,144.32092918920267,9.858998751000446,22.132230546398603,26.345570385448013,19.85762140248711,361089.0,0.0,134.0,23.148214629142895,17.84986274991729,
5,obj6-val7,7,0,12.0,138.3169674080291,128.3664226542951,1.7350367572776302,25.24955611651215,23.43309901180926,3.49464523889121,64341.0,0.0,111.0,15.075210871602625,13.363189870776797,
6,obj7-val8,8,0,5.0,139.23176967009124,128.8568853295897,13.95967870588986,25.4165519051294,23.52263224171571,28.117055457968533,250736.0,0.0,116.0,21.30116387732563,16.967181511166494,
7,obj8-val9,9,0,63.0,86.13896526267483,100.26059977254135,11.721275364632175,15.72453964235732,18.302422961342312,23.608548334742988,250595.0,0.0,121.0,25.35616715572195,16.91068568650489,
8,obj9-val10,10,0,16.0,103.06612627709255,119.65955781583887,11.733887362548145,18.814567640628535,21.843673820835004,23.633950942661855,307926.0,0.0,111.0,22.646613223505184,15.262002729405046,
9,obj10-val11,11,0,18.0,41.98521821319964,31.99260294238514,12.163442097476782,7.664338968703087,5.840201953850484,24.499143799795853,243340.0,0.0,112.0,23.486149985522633,18.19157560585251,
10,obj11-val12,12,0,35.0,50.7051979867013,60.82855094277349,12.298387027937506,9.256158271510476,11.104161255826673,24.770944761227366,351463.0,0.0,116.0,29.8127915853762,17.269436685065557,
11,obj12-val13,13,0,32.0,71.33543307086615,124.8920496049105,12.391873238067463,13.022176918505625,22.79885739327128,24.95924114040336,360045.0,0.0,131.0,30.311921198855025,19.64458412057998,
