Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,23.0,70.55088901827303,117.85238265854532,7.405936492296668,17.81586756835109,29.760680145582043,14.634130508778213,89312.0,0.0,185.0,12.61825374399548,7.829182786014861,
1,obj2-val2,2,0,8.0,87.94447100607881,125.9779386653917,3.66757735127382,22.208182924628797,31.812586673644365,7.247132846117068,14641.0,0.0,87.0,12.876868953386104,8.138478076347255,
2,obj3-val3,3,0,16.0,55.685112930702864,16.634884871132606,8.815244271033686,14.061886551778588,4.200725320443597,17.418922679562563,36394.0,0.0,86.0,8.603782505910166,6.6309309724635295,
3,obj4-val4,4,0,13.0,49.26365964152058,46.75499704549931,8.294094937955485,12.440308666816813,11.806808491180261,16.389131597400038,126925.0,1.0,233.0,18.97234678624813,13.846109137594587,
4,obj5-val5,5,0,10.0,95.90124533989054,104.60723407630681,4.426112477195209,24.217467850375503,26.41594818900562,8.745998254937733,63035.0,0.0,76.0,17.124422711219776,12.051824397321568,
5,obj6-val6,6,0,5.0,19.36273412431908,39.37653906424894,3.1567047235280947,4.889575620099046,9.943562937767709,6.237648533691514,13401.0,0.0,43.0,8.922103861517977,6.169701286007237,
6,obj7-val7,7,0,56.0,102.17463043153651,92.3436773395337,8.406637300283709,25.801654804689925,23.319092773296813,16.611515305360605,187516.0,0.0,151.0,26.922613065326633,25.464335999100825,
7,obj8-val8,8,0,12.0,133.2358014977999,75.61564239298308,7.408776990995716,33.64537892971291,19.094844724355784,14.639743334207534,34317.0,0.0,76.0,10.727414817130354,7.881158922004377,
8,obj9-val9,9,0,14.0,22.54037258445711,87.90109829000417,8.258793271235923,5.6920089667753055,22.19723022684684,16.31937550396218,71930.0,0.0,99.0,10.901788420733556,6.4824053667279635,
9,obj10-val10,10,0,24.0,19.2638035639333,68.4402068149731,8.621017285458084,4.864593174281257,17.282867415750214,17.035130156065172,52414.0,0.0,61.0,11.340112505408914,5.8232522576291466,
10,obj11-val11,11,0,13.0,21.024215345578906,102.64129295603729,3.211153400628827,5.309141267210885,25.91949878725781,6.345239119642561,18129.0,0.0,252.0,15.574742268041238,19.473519675425045,
11,obj12-val12,12,0,56.0,87.3684684029133,63.63179620160218,7.320608061176564,22.062727832002473,16.068623231245578,14.465521528884889,151169.0,1.0,162.0,23.167662835249043,11.493584279588527,
12,obj13-val13,13,0,59.0,118.89714187917166,58.944549033030974,8.666477968377677,30.024508031729184,14.884975853056417,17.124960465514288,75959.0,0.0,139.0,15.68104872006606,17.439646792710324,
13,obj14-val14,14,0,10.0,82.5687861054137,101.7762075908398,4.129875994957003,20.850687765997574,25.701043052452185,8.160634966035037,53143.0,1.0,108.0,16.296534805274455,9.391097645249316,
14,obj15-val15,15,0,17.0,73.91450493653032,84.9701664315938,5.94745275035261,18.665264884024158,21.45709647987484,11.752166634696755,88625.0,1.0,178.0,20.591310408921935,11.206241776557299,
15,obj16-val16,16,0,41.0,64.56502041858091,63.60537263910158,6.565518121490556,16.304285733768616,16.061950619507506,12.973463808065338,156720.0,5.0,120.0,29.78901349553317,16.046675057919522,
16,obj17-val17,17,0,27.0,107.86187889311944,78.01456882955505,8.535677303213268,27.237827570615334,19.70063376960953,16.866498351149414,125542.0,1.0,141.0,25.58948226661231,16.622836663244843,
17,obj18-val19,19,0,60.0,128.97909956776192,103.25440844585549,10.400283058562522,32.57045501424164,26.074325813858092,20.550959323719542,130715.0,0.0,143.0,18.08203070964172,16.440121077547936,
18,obj19-val20,20,0,17.0,51.50051860417983,75.61029578321153,10.568902824306441,13.00517161329924,19.09349457139591,20.884151980829525,83879.0,1.0,158.0,15.487259970457902,8.346369721212287,
19,obj20-val21,21,0,3.0,45.793469084523686,100.72603248573262,10.832505993989127,11.563998583971701,25.435847519744964,21.40503184412251,29613.0,0.0,60.0,10.70994575045208,6.51951807668277,
20,obj21-val22,22,0,14.0,35.10563651785026,57.49126121263526,11.011823065258179,8.865053010780613,14.517984257243052,21.759362376950158,77814.0,0.0,251.0,13.927689278682656,10.484475988191894,
21,obj22-val23,23,0,7.0,56.381300857408114,107.0517448528207,8.686718366009503,14.237691450589335,27.0332484224938,17.164955491234775,36622.0,0.0,56.0,11.578248498261145,6.236316672092893,
22,obj23-val24,24,0,47.0,88.23989918276942,34.984509418634524,7.804461787353409,22.28278594303323,8.834465382635953,15.421616491810335,144023.0,0.0,139.0,31.14010810810811,22.45117352082867,
23,obj24-val25,25,0,15.0,108.84936655993317,121.53167200334123,8.103021021857163,27.487192954129878,30.68979291261679,16.011569539189754,21549.0,0.0,177.0,14.270860927152318,8.93753515865847,
24,obj25-val26,26,0,10.0,70.928861124721,43.13326800587947,10.376789700038108,17.911314997670708,10.892231143733849,20.5045364472753,73476.0,0.0,78.0,17.47348394768133,10.113324263300088,
25,obj26-val27,27,0,9.0,82.1391758461275,22.556760458877918,11.017721591233377,20.742200408971282,5.696147315766659,21.771017864277148,35042.0,0.0,65.0,9.130276185513289,7.611645979921135,
26,obj27-val28,28,0,11.0,26.034057934124114,42.51122537290638,8.854859237387364,6.5742520735777505,10.735149789761872,17.49720185307743,19643.0,1.0,48.0,14.903641881638848,7.349645135208323,
