Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,55.540853318460684,42.8452314556609,7.977133296151701,12.946594908681915,9.987240423632208,16.06723936911749,30,19,0,84,72,19,59400.0,0.12074074074074075,784.9115480034699,7172,1072.857070194939,6068.0,4378.159233333333,0.02603731629945469,0.2963916295110324,0.06931995576522704,0.41078958642374713,0.0564245635047236,0.38355102899236165,0.9059671461857981,25.88771504613414,5.366227392108184,1.199160404833602,2104.526133194816,0.3729635548939086,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,60.95033793711431,101.17367029091977,7.145459888333823,14.207547916027522,23.58362262046332,14.39211433055434,31,68,0,79,117,14,36750.0,0.09259863945578231,372.42805324258336,3403,677.0603353740725,4010.0,2827.7629333333334,0.020311554095258623,0.27284433978733,0.05792249749778151,0.38691517190709673,0.05054230348843991,0.3697306399764588,0.860835888385534,18.358943699393944,3.560726828699177,1.3622410387022328,1500.722468724551,0.24816584078940743,NaN,NaN,NaN,NaN,
2,obj3-val4,4,0,33.62188777406169,47.106280193236714,6.277777777777778,7.8372753580157966,10.980492572194507,12.644461928490239,5,26,0,61,70,14,38475.0,0.13988304093567253,589.0119842937362,5382,866.6191135531037,5726.0,4272.9203333333335,0.017449610175520186,0.25937562616092824,0.04199188528224291,0.34758027655853807,0.06028591348911031,0.39210798689997595,0.8724657678107106,20.04863715928344,4.3941872660068855,1.3578217358362092,1287.48825901405,0.45748920828590517,0.5669308049798981,16.798090014378296,8.083340257116333,4.054294540864449,
3,obj4-val5,5,0,68.10502901353965,59.389748549323016,9.471179883945842,15.875309239969086,13.843773911572205,19.07649134768004,40,9,0,95,100,17,92736.0,0.055749654934437544,565.8104717202929,5170,970.6621074202898,7488.0,5486.8440666666675,0.00720005729637576,0.19309870669439025,0.01830061167929586,0.26352502827864255,0.039590419828522905,0.3408242621585126,0.8051722436157606,24.996165824813115,3.353112475239192,1.5746365437167609,3695.1511707658906,0.15312241517930045,NaN,NaN,NaN,NaN,
4,obj5-val6,6,0,37.9155281572809,96.20659780073309,11.738753748750417,8.838124632087366,22.425796055506122,23.643752633203018,13,77,0,66,115,22,48438.0,0.12391097898344275,656.8654644613534,6002,931.0272611708854,5154.0,3742.740233333333,0.029758505242928626,0.3098876104327367,0.077709711817341,0.42673516553417506,0.06046694656379426,0.39250008241280027,0.9067773784762233,30.094239195002025,7.215198369323701,1.3684372144856107,1602.57094940694,0.40988229863048387,NaN,NaN,NaN,NaN,
5,obj6-val7,7,0,56.40375368388398,28.65658445788739,8.278579184116644,13.147737325663394,6.679861188221668,16.674400244955613,20,2,0,98,49,18,72048.0,0.08948201199200533,705.5667526461756,6447,1058.8955457491434,6514.0,4835.5196,0.017006872318557294,0.2571631520021719,0.04157557553990084,0.3464278166090856,0.04742083808322737,0.3619568914180528,0.8788199611937618,24.536464803254194,6.0023094771077075,1.1648616143654853,1474.3936661130856,0.478547058945422,1.5967000116542025,21.61758923099418,10.48949702602535,6.021294208531469,
6,obj7-val8,8,0,73.5875963559916,53.061317449194114,8.683251576734408,17.153297859180693,12.368614115393116,17.489476031817514,48,30,0,98,71,19,42840.0,0.13323996265172736,624.6897819302575,5708,946.6908333393678,5916.0,4388.800833333334,0.017796549478583813,0.26108335528273363,0.04358957997092167,0.35193373185106464,0.05201836074364867,0.37329540891662805,0.8762929319791442,27.79708238884212,5.622115285028605,1.5666797877705398,1816.7973878492808,0.34384119335935603,NaN,NaN,NaN,NaN,
7,obj8-val9,9,0,19.46090047393365,23.966824644549764,3.2914691943127963,4.536343609082629,5.586676318083618,6.629552429142997,9,9,0,30,47,6,6006.0,0.281052281052281,184.73657181119037,1688,335.47993153336313,1712.0,1211.8034333333335,0.06422231805201127,0.400462993819402,0.1810926075469282,0.5657617391985105,0.10222532418352373,0.4675770238330963,0.9071521467152354,9.908426393097564,2.879910163315418,1.4870557545577892,330.3828670236384,0.5591590552968133,0.8354473384097173,7.751416743425145,5.345905506038001,1.6771298321439414,
8,obj9-val10,10,0,61.39975812953507,71.8294813222252,10.40647675356087,14.312307940899512,16.743480548407195,20.960330833293312,21,44,0,97,92,22,86779.0,0.08575807511033776,814.4606442054969,7442,1159.5432006625867,7480.0,5558.7699,0.014966729558455029,0.24643907992996675,0.03646662854082,0.33161324702156464,0.04812068263382098,0.36372880776987215,0.8774236580513335,33.587442023050215,7.416259073722523,1.2710640013451924,2270.294374760162,0.3587467128757424,NaN,NaN,NaN,NaN,
9,obj10-val11,11,0,73.94706224549157,93.05119255381035,3.5282140779522977,17.237089500410274,21.69026984256874,7.106394995718231,57,77,0,94,106,8,10260.0,0.1675438596491228,188.12924581957122,1719,348.29997214931103,1734.0,1262.3600999999999,0.0640998255267846,0.4002082283114315,0.16613240396338938,0.5497325465077237,0.09473374000927977,0.4558639356070418,0.9076481149735429,11.927787832228521,3.10477794103789,2.0144886452041106,366.05166974385304,0.5139417775398097,NaN,NaN,NaN,NaN,
