Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,5.0,42.43734788875499,77.75442451737908,10.507903877507621,9.8921626026207,18.124587154112017,21.164621499936647,42321.0,0.0,15.0,8.917193426042983,3.4709833474991507,
1,obj2-val3,3,0,11.0,44.34100103582387,67.68950690874978,9.594699708796686,10.335904905253752,15.778450872751144,19.325280294665216,51167.0,0.0,15.0,9.58183520599251,2.7956980710768513,
2,obj3-val4,4,0,10.0,55.112034521336106,35.39226066805178,10.328851686111555,12.846637077213833,8.249949980862874,20.803981366204212,50056.0,0.0,15.0,10.089901229590808,3.2340771247936266,
3,obj4-val5,5,0,3.0,36.245923006008205,77.49645547890772,8.178243316273008,8.448939009982574,18.06445446906087,16.472307544971578,31457.0,0.0,15.0,6.632300231920725,3.399851499116057,
4,obj5-val6,6,0,12.0,48.880278471756746,50.455944183779174,10.254387301200415,11.394012273611555,11.761300575216994,20.65399802602127,65644.0,0.0,15.0,9.271751412429378,3.1151365097356742,
5,obj6-val7,7,0,7.0,75.93728622764861,18.37846906524657,10.742499025847513,17.701011498993733,4.284028418958468,21.637134151195596,46194.0,0.0,15.0,8.699435028248587,3.781424453751794,
6,obj7-val8,8,0,1.0,55.106219931271475,111.20223367697595,10.730137457044673,12.845281693966564,25.921284718142218,21.612235948099396,29100.0,0.0,15.0,9.390125847047434,3.8930728340635135,
7,obj8-val9,9,0,4.0,62.911325363713004,52.13843792559286,14.185109924555222,14.66465486192951,12.15349053288216,28.571110469599788,46259.0,0.0,15.0,9.937486573576798,3.403681384739888,
8,obj9-val10,10,0,13.0,65.05647763946519,64.388069258747,14.861456892577225,15.164690707118256,15.008884448811271,29.93338288355441,39042.0,0.0,15.0,9.94954128440367,3.189727057057482,
9,obj10-val11,11,0,10.0,49.19133939936825,80.10553486398567,14.697326858705388,11.466520699051365,18.67263190719846,29.602798393615856,42422.0,0.0,15.0,10.42565740968297,3.001669535705156,
10,obj11-val12,12,0,8.0,26.31960676474632,102.65839406022275,12.648150694348962,6.135110762256087,23.929712319198067,25.475425474062398,14546.0,0.0,15.0,6.743625405656004,3.939196072812226,
11,obj12-val13,13,0,11.0,20.23957403771789,67.49443750371825,14.343774168600154,4.717852725239177,15.732980117169838,28.890685972947566,33618.0,0.0,15.0,8.251840942562593,3.038165093928379,
12,obj13-val14,14,0,15.0,81.60830240464087,40.83760097308424,15.068427782802607,19.022927616182688,9.519260962906092,30.35025580171096,32063.0,0.0,15.0,10.393192868719611,3.2811441533909718,
13,obj14-val15,15,0,15.0,12.089167169583584,50.549386441359886,15.32946087306377,2.817989655839756,11.783082002472238,30.87601875298443,19884.0,0.0,15.0,6.4204068453341945,3.7411666111256245,
14,obj15-val16,16,0,12.0,67.58564471734067,93.79754393394029,15.554520431928859,15.754240554793087,21.86424464491241,31.32932518154039,23615.0,0.0,15.0,8.171280276816608,3.7121327398623327,
15,obj16-val17,17,0,5.0,68.13390913559441,117.67965732743487,15.9122252650797,15.882041207859682,27.4311747368203,32.04980069126986,14241.0,0.0,15.0,6.505710370031978,3.6171424718917,
16,obj17-val18,18,0,15.0,54.87594553706505,25.642368022931763,15.504180269129709,12.791604641463632,5.977246143279766,31.227931934675066,25118.0,0.0,15.0,9.241353936718175,3.5503462285875873,
17,obj18-val19,19,0,3.0,41.73522873522874,16.71943371943372,16.615654615654616,9.728498349819066,3.8973066226931445,33.466621413120194,17094.0,0.0,15.0,4.365168539325842,1.9875608692905813,
18,obj19-val20,20,0,4.0,94.20593894865739,34.433263360447825,15.914720545788507,21.959441684611296,8.026407328594363,32.05482659104526,22866.0,0.0,15.0,6.914423949198669,3.5251572745812836,
19,obj20-val23,23,0,4.0,104.18371719335833,57.42667380824853,16.780610605249063,24.285265745723912,13.386180411839108,33.7988695117526,9335.0,0.0,15.0,7.264591439688716,4.027556840661014,
20,obj21-val24,24,0,5.0,77.00695693894686,12.266042941105914,17.89708528247571,17.95035216550195,2.859219468243431,36.04763046667016,8337.0,0.0,9.0,4.901234567901234,1.2231606617110033,
