Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,80.0,86.4326950171842,54.03991021345979,4.599113213409215,20.14749544514465,12.596724476371381,9.263359422759699,415207.0,0.0,158.0,64.10483248417478,31.795395289793543,
1,obj2-val2,2,0,67.0,93.52855556628367,31.759008400115864,2.466032634932896,21.80154334986334,7.4030374380485275,4.966989414184269,207140.0,10.0,147.0,58.71315192743764,23.477717236147935,
2,obj3-val3,3,0,103.0,91.6653288233093,90.45161568431789,10.11662166425757,21.36722445803792,21.084307444578144,20.376515704562824,545156.0,0.0,174.0,64.8917985954053,39.539935575921255,
3,obj4-val5,5,0,64.0,61.37597256246938,81.71992813980076,6.674828243235886,14.306763515794856,19.048947619264247,13.444185918712707,459225.0,7.0,170.0,76.38473053892216,26.057507515705318,
4,obj5-val6,6,0,44.0,49.880470807947475,64.30690130209985,4.857293545988506,11.627157503361303,14.989964165965583,9.783376457695171,346978.0,0.0,171.0,65.03805060918462,31.22235793056548,
5,obj6-val7,7,0,78.0,69.8779603946733,111.92529359000898,4.801054302076865,16.28858024718276,26.089830270279673,9.670101505363304,362325.0,1.0,166.0,63.24402164426601,29.27097460308787,
6,obj7-val8,8,0,131.0,114.46823587069723,50.611601581910136,3.616556963059267,26.682591123186622,11.797584376378385,7.284331884682701,146911.0,12.0,162.0,58.506969334926325,23.61687582892749,
7,obj8-val9,9,0,84.0,112.67174996671942,85.71242770719009,7.233662194743148,26.26382954736785,19.979600849881734,14.569768071237165,676070.0,4.0,165.0,79.3230083304001,24.73864740988849,
8,obj9-val12,12,0,71.0,61.94695373211791,67.77827781628693,6.801594627450024,14.439859452609856,15.799143406460876,13.6995139624485,287089.0,0.0,130.0,59.88506466416354,23.896281512161725,
9,obj10-val13,13,0,61.0,139.46728566306214,36.92024759855819,3.4538866557209986,32.509879532098076,8.606124339611005,6.956687520571005,105978.0,0.0,138.0,37.5675292449486,24.775076025810577,
10,obj11-val14,14,0,22.0,53.34881191474723,37.29277435739183,6.014741666708824,12.435629189192262,8.69296047465577,12.114664568666068,197671.0,0.0,164.0,49.91691919191919,34.37344376661136,
11,obj12-val16,16,0,3.0,85.78476695718075,126.36635089048882,8.24145509662751,19.99646315770868,29.456046447232673,16.599626315787884,13195.0,0.0,64.0,6.620672353236327,9.257018077343286,
12,obj13-val18,18,0,118.0,86.8221424119028,107.59789580384138,8.943672556318706,20.238275787116592,25.081112132209274,18.014006092978647,343314.0,18.0,179.0,89.59133611691023,26.78924791404818,
13,obj14-val19,19,0,69.0,65.62459273901763,99.67214740817876,12.267378527683157,15.297118561858584,23.23361704173191,24.708488615947164,283295.0,18.0,150.0,77.23418756815704,22.296694325023815,
14,obj15-val20,20,0,75.0,33.37240757883127,74.78603785476533,12.193843184369646,7.779121425686609,17.43265504725652,24.56037651611822,203092.0,4.0,126.0,54.056960340697366,21.559251703050787,
