Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,54.0,40.513229657211696,42.83252874822035,5.654572335998248,9.44364988069029,9.984279417496179,11.151949637216571,456550.0,0.0,214.0,69.43726235741445,50.94396706932963,
1,obj2-val2,2,0,106.0,54.088176079683926,63.23246833849156,7.015696236673818,12.6079752689067,14.739513416557532,13.836358693885932,726671.0,5.0,213.0,98.1457320367369,42.785460981124565,
2,obj3-val3,3,0,122.0,71.7342664890018,79.09969572815615,10.273803148985277,16.721285933067506,18.438170406216173,20.261998342609285,722709.0,9.0,205.0,91.93601322986898,39.751628408808465,
3,obj4-val4,4,0,19.0,108.4974200377988,60.282044460702,10.51539109566644,25.29079158745305,14.05176844195975,20.738458179756506,360858.0,0.0,176.0,61.61140515622332,31.768339326464663,
4,obj5-val5,5,0,109.0,109.45624519587001,94.79023177546794,5.753523028662046,25.514294111597287,22.09564057398361,11.34710022961934,144407.0,12.0,155.0,70.85721295387636,24.577704303522903,
5,obj6-val6,6,0,177.0,43.30743088443635,87.6208200769075,9.810248937462053,10.094979293560428,20.424447867191404,19.34777655644232,617625.0,11.0,228.0,100.41050235734026,42.127461413307465,
6,obj7-val7,7,0,83.0,70.61925244517002,46.30858265676705,5.720148396525683,16.46137571778489,10.794548960469449,11.281278767866011,204587.0,3.0,170.0,68.90771303469181,35.93376428314236,
7,obj8-val8,8,0,75.0,113.40386117551252,76.43345257979541,11.62538121473504,26.434484960132263,17.81666807221437,22.927581100133075,481356.0,4.0,208.0,78.73012757605495,39.43435056312078,
8,obj9-val15,15,0,170.0,87.48220500095438,91.75963657186486,13.057485779728957,20.392136638080256,21.38920763158223,25.751978249032696,654875.0,14.0,227.0,104.54581736909323,40.50046342929173,
9,obj10-val16,16,0,48.0,125.70663684459547,89.07007613230677,12.10895665763402,29.30226684181725,20.762270027766167,23.881288766170403,348735.0,1.0,172.0,67.21954510408635,34.96976836999162,
10,obj11-val17,17,0,121.0,67.74434859429402,103.08209738606246,10.538237281089227,15.791234491374711,24.02847773228337,20.783515435035646,192430.0,7.0,209.0,85.6386292834891,44.00847165559548,
11,obj12-val18,18,0,132.0,38.4299134491092,35.397055021637726,11.198403866689148,8.958028047364417,8.251067546582837,22.085496217545845,355860.0,0.0,212.0,71.40048154093098,47.46915861097874,
