Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,207.0,60.5678716291903,76.146946373616,6.081294438090297,14.11839486815266,17.74988336206669,12.248712636908847,678472.0,6.0,254.0,131.97276794397976,66.0976759063159,
1,obj2-val2,2,0,239.0,64.466710644563,59.22838151781105,5.237674238513165,15.027215786995422,13.806159192608074,10.54952482344114,418392.0,5.0,255.0,128.41988950276243,73.26534057321544,
2,obj3-val3,3,0,240.0,76.27587372099444,78.19545141736275,3.5212079004734846,17.779936377809694,18.227390699192274,7.092283418734942,242669.0,0.0,250.0,58.41815117958594,63.43444939043855,
3,obj4-val4,4,0,171.0,77.4847750379919,56.23438947862059,6.71901464400421,18.06173175365668,13.108258462330067,13.533184491464011,620527.0,2.0,255.0,94.89631442116531,64.37166442596728,
4,obj5-val5,5,0,17.0,46.73600548869197,59.51086992461315,4.3100780320063485,10.89418139189654,13.872007352129419,8.681195721428985,120976.0,3.0,245.0,35.8235119928931,45.111187062715125,
5,obj6-val6,6,0,34.0,59.75051294978368,91.62986716066173,4.963524873667796,13.927868236221071,21.358958330428145,9.997343569307274,85291.0,3.0,208.0,27.266943734015346,30.718452332653325,
6,obj7-val7,7,0,28.0,32.78466860213725,96.60649206251158,6.091450985236889,7.642119237411414,22.519011566327805,12.269169569005838,32378.0,0.0,154.0,10.491898898250161,9.960005882075295,
7,obj8-val8,8,0,28.0,42.792969584728255,37.15480091174585,4.802888382363416,9.97505816081649,8.660798809823376,9.67379564032284,56156.0,0.0,164.0,18.161707632600258,26.498195528827114,
8,obj9-val9,9,0,13.0,45.55277233918011,19.032032779605593,5.4649900086793295,10.618369276057795,4.436374379657048,11.007375627237662,49543.0,0.0,100.0,11.701228153046765,10.973445318266702,
9,obj10-val10,10,0,8.0,43.27017242437258,108.08694851813217,8.303153954715592,10.086294331761207,25.19511051362791,16.72389781594956,32594.0,0.0,116.0,9.648904677323861,7.3303051162026005,
10,obj11-val11,11,0,8.0,9.879348610851137,48.393534240714494,6.347969088429553,2.302880074473511,11.280552000552564,12.785838604547315,37397.0,0.0,141.0,12.114350502105603,9.216813693321928,
11,obj12-val12,12,0,120.0,57.205048836574456,37.03765498074453,7.12799917333321,13.334519543154567,8.633492046904585,14.356945620560973,648387.0,0.0,255.0,99.98257517347726,80.20419943802533,
12,obj13-val13,13,0,15.0,28.07244555101646,73.6231719403418,6.390195557059634,6.543698177648251,17.161590541984484,12.870889556312074,41369.0,1.0,177.0,13.594807755504437,10.102749542137335,
13,obj14-val14,14,0,14.0,23.264174670579017,26.627695055495817,5.244819479123002,5.42288833082611,6.206926264865878,10.563916496109261,54869.0,0.0,128.0,13.80699547055863,10.622447316587973,
14,obj15-val16,16,0,0.0,62.9123212783852,121.70016820857863,6.1684188393608075,14.664887010034088,28.368357415769438,12.424195301938356,4756.0,0.0,31.0,1.90087929656275,2.4567769383989675,
15,obj16-val17,17,0,9.0,81.78560021043533,81.29671382672905,5.9972944027957835,19.064255804942366,18.950296195248868,12.079522951343186,53223.0,0.0,240.0,16.971619897959183,42.38502215882165,
16,obj17-val20,20,0,43.0,67.330160859184,77.12555768005099,5.960455846960228,15.694687166257696,17.977998045231967,12.005324129203908,210246.0,0.0,255.0,58.79362416107382,73.0860622964095,
17,obj18-val21,21,0,5.0,24.070356669225937,76.2460040483004,9.585293501779857,5.610809674045446,17.772973745273113,19.306334669202524,28654.0,0.0,106.0,9.270139113555484,6.8242247408752945,
18,obj19-val22,22,0,8.0,11.251355748373102,85.57809110629067,9.073481561822126,2.6226954816922023,19.948286935000347,18.275462469130304,22128.0,0.0,118.0,7.925501432664756,6.264460285211534,
19,obj20-val23,23,0,17.0,20.65233702760377,105.22750740001376,8.32047222413437,4.814067941680093,24.528573656348424,16.758779617453946,29054.0,0.0,177.0,9.37225806451613,10.319491518148673,
