Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,94.02367205542726,94.15242494226328,6.297488452655889,21.916955199602068,21.946967548523528,12.68416242234387,56,61,0,132,125,15,80080.0,0.08651348651348652,758.2079203246011,6928,1054.8263428575783,7356.0,5430.7446,0.013637757689002545,0.2389176741955657,0.03389143785973971,0.3236160093612341,0.055396982041246566,0.38120839314229177,0.8686004899260404,21.195530850211764,3.299376271567126,1.6852515976839055,2174.1677098355876,0.34873479028070814,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,176.16007532956687,97.98251277912294,13.950363196125908,41.06298333764963,22.839762540422047,28.09829251147308,157,82,0,206,113,24,40000.0,0.18585,813.5851154291405,7434,1151.4315647738215,5772.0,4160.2723,0.032502631176017927,0.3191341912551341,0.08680249638689336,0.44276920240211576,0.0490392670056783,0.36602866106252924,0.9176111598660905,36.51816761319376,8.337716116262053,1.4336688925409908,2046.7860607851926,0.39749396921192204,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,182.34044298605414,71.3552091878589,2.7432321575061525,42.503629486466814,16.632927526023657,5.525314180342835,168,64,0,195,77,5,2352.0,0.51828231292517,133.4086972972992,1219,238.78670110897195,1048.0,767.0719,0.14600775950742934,0.5265734088599848,0.37235017635175566,0.7194222321906107,0.14783942105400202,0.5287662100255281,0.9451948501509234,7.613218993610904,2.2576336574001687,2.409174344431297,150.5283785578728,0.8862694102960015,1.1421022590264742,6.458329242790861,4.331725928546998,1.280408451703948,
3,obj4-val5,5,0,124.3894645941278,82.96934369602764,6.127950489349453,28.995233468491428,19.34018688032361,12.342685486022487,98,57,0,143,110,14,37260.0,0.18647342995169083,760.3967422654921,6948,926.1265545919811,5400.0,3968.2632999999996,0.034672943630686286,0.3260849271070409,0.08737165284192296,0.4437348280703914,0.08232312694298807,0.43501842087419496,0.9186067197952815,17.859861128073742,4.1290788642998235,1.2113882011308243,1155.4020292032465,0.6581230801454053,1.630813799066521,16.99036944583721,8.802671232377834,3.8661031686926033,
4,obj5-val6,6,0,213.03856382978722,72.60859929078015,4.903812056737588,49.65937361489699,16.925093255491824,9.877072277929356,203,56,0,219,88,11,6732.0,0.33511586452762926,246.89911493249136,2256,409.00600759593084,1644.0,1179.5022666666666,0.12954633309601324,0.5059900817371484,0.35077951609973707,0.7052526741130437,0.10076329911283079,0.4653372207780608,0.9510612562925563,15.904175926407719,6.3436699896902935,1.364725066814842,306.82855069271864,0.8046810323715763,0.44870449708364785,12.907660976740209,7.5277544128003475,3.829393176494422,
5,obj6-val7,7,0,129.78849456210648,22.577132226674298,11.066256439610761,30.253749492623538,5.262738465009253,22.289234056179005,94,0,0,147,62,26,91854.0,0.07607725303198554,764.7743861472738,6988,1086.9896193374686,6160.0,4445.277233333333,0.023627405214357283,0.28694977291379087,0.06287262778703424,0.3976373804368087,0.05150422442954223,0.3720614834495714,0.9001652481552137,28.766959271395553,6.509365958089051,1.1817488169557469,1991.4431384443797,0.384030239871513,0.17307826093556478,30.578652271249144,11.35376247198801,8.448115033517372,
6,obj7-val8,8,0,67.10182412197113,68.356384426899,6.980397495235502,15.64146178236748,15.933900286386915,14.059651918019565,46,43,0,98,88,14,36570.0,0.10043751709051135,401.9771494446103,3673,722.0040548751718,5372.0,3791.1688999999997,0.00984206475618164,0.21430357124018087,0.028001083131365213,0.3036628126427443,0.04855525014386959,0.3648204459364575,0.808649959288052,18.371760279815835,3.856128238705561,1.3399403293742012,1303.6244665960683,0.3083534865636762,0.15694060477164568,15.214978389397452,7.282520132625083,4.497116300876454,
7,obj8-val9,9,0,66.51133909287257,18.399838012958963,3.676295896328294,15.503819488189055,4.289009529134628,7.40465577859986,53,4,0,79,35,9,8640.0,0.4287037037037037,405.36982345299117,3704,494.2138473697175,2280.0,1679.3722666666665,0.1309151140705429,0.5077659298505651,0.32760717042493437,0.6893680206705516,0.15396091231184697,0.5359658221292999,0.9594165636381329,12.31477633531507,3.4716464959643525,1.3617033129272935,476.666561409437,0.8504263908388471,1.8277967512639701,11.541636526271487,6.826184423998418,2.453149166680682,
8,obj9-val10,10,0,62.651984850610184,61.46766727451256,11.444662645532333,14.604202485598519,14.328137589493085,23.051405485887283,39,37,0,88,83,20,49350.0,0.1444579533941236,780.2055808305546,7129,1050.1225665860065,5726.0,4299.9637999999995,0.030616502119539132,0.31283765991642537,0.07229615571118778,0.41658638127446584,0.059449814583784524,0.39028684220695276,0.9136031384796869,29.7794163524414,4.185753965057305,2.3934129003637863,2637.983721017781,0.29575830002830245,NaN,NaN,NaN,NaN,
9,obj10-val11,11,0,135.9609984399376,49.546021840873635,2.1840873634945397,31.692562591521074,11.549197316658645,4.399105940634159,121,38,0,150,59,5,3960.0,0.3237373737373737,140.30348641110547,1282,277.1075604741145,1142.0,803.9711333333335,0.12480446188763684,0.4997394931050538,0.357690212683355,0.7098539755790508,0.10462709671857229,0.4712106001142048,0.9378674501527193,7.720581053124262,1.987517043114517,3.1576581843642306,154.5438436241183,0.9078555516734251,0.9377467366802608,6.908970639458949,4.456895383479964,1.307472170062056,
10,obj11-val12,12,0,171.35880398671097,119.89519782543039,6.3464210208396254,39.94380508581031,27.94761810449527,12.782720545514888,155,100,0,208,130,16,28458.0,0.11634689718181179,362.3594723144854,3311,612.0968663929339,2738.0,1942.6634000000001,0.06040465435545021,0.3923652535265744,0.16911341543011393,0.5530011318916802,0.06475467709977957,0.40156647063146717,0.9241832468211998,20.97865600079523,5.228399740212715,1.6527301758273127,856.0163258881345,0.42330906707711446,1.6034299059899488,21.68902058526899,9.981670986390016,5.574500076975788,
11,obj12-val13,13,0,191.53264185478952,110.00732153752288,5.819707138499084,44.64633468386797,25.642750225122043,11.721833418220015,178,99,0,206,122,12,9048.0,0.36229000884173296,358.7479161120154,3278,546.7030893002658,2268.0,1618.5171666666665,0.1041696299217227,0.4705228307783037,0.2866278207480997,0.6593349750313429,0.08907925239211642,0.4466073552327029,0.9485394361461932,15.910183759076265,5.2458162992575295,1.3109996296462334,467.61178696142736,0.7671917734221015,0.9301027055082872,12.824475205927886,7.545017509863898,3.7074145326437535,
12,obj13-val14,14,0,111.15863958000456,68.65213421593243,5.367496005478201,25.911122916870237,16.00283967935932,10.81100690324483,85,42,0,134,88,12,30550.0,0.14340425531914894,479.4614461521475,4381,744.9885281605264,5306.0,3922.136066666667,0.014531054876190158,0.24402425385978985,0.03597749416583553,0.3301239025577228,0.06287977799315797,0.3976528203767001,0.8500964787576908,15.811721202375955,2.8566672153616453,1.501727166449336,1351.1877333677212,0.35484443376134744,NaN,NaN,NaN,NaN,
13,obj14-val15,15,0,142.46410090556273,119.5653298835705,7.011642949547219,33.208438352185965,27.870725756584566,14.122585327176129,113,99,0,161,132,14,24990.0,0.12372949179671869,338.39187206173017,3092,579.3605053567586,2976.0,2144.560566666667,0.04102348611793357,0.3448879202718134,0.1096267137767088,0.47859938024442567,0.0665956037669274,0.4053363748808238,0.9014638711461739,20.23088468632249,4.856182679842879,1.4626097220695353,1005.5755955506526,0.33651559719528296,NaN,NaN,NaN,NaN,
14,obj15-val16,16,0,147.46089487086212,101.38814114223354,3.3772280829392507,34.373193004764836,23.63361586085807,6.802284730389042,127,88,0,161,117,6,7350.0,0.3740136054421769,300.85357577545165,2749,427.7252119660879,3318.0,2508.2154,0.02339767520856927,0.286016736064734,0.05416358016565707,0.378357593366951,0.13081820271127398,0.5076406059338442,0.860244715244099,9.233646678837644,2.481962177615195,1.1651080723256684,459.46434594098383,0.6547919951423063,0.7726719036271041,7.603203888232451,4.456025499737903,1.6840312054180282,
15,obj16-val18,18,0,105.36153412295545,100.36435420191765,6.32054897537131,24.559815338555122,23.39497071954075,12.730610052675482,78,68,0,127,134,12,43550.0,0.12213547646383467,582.1171951799298,5319,803.9759240121771,5490.0,4137.315533333333,0.019337277104929426,0.2684101973944746,0.04518106074505972,0.35616573928762335,0.07374695604251412,0.41935492112305633,0.8782898418446651,18.3923896396979,3.779403135490251,1.4790543331254888,1233.5947099768998,0.47188690942978384,NaN,NaN,NaN,NaN,
