Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,67.58231396534148,59.00152905198777,5.604230377166157,18.285238318286854,15.96359989112235,11.287828297045905,48,41,0,94,75,11,19740.0,0.19878419452887539,578.5735136680828,3924,747.2275088174385,3660.0,2735.5183666666667,0.03551952216501325,0.3287175222695775,0.08507294471978709,0.4398087059633058,0.09074253645007112,0.44936990697076007,0.9017152710533277,15.481906660075664,3.093638853951748,1.393829760804597,1165.2335004054198,0.49653010616908944,0.8846281517043793,13.00946532858313,7.553786103973013,3.1494730505638238,
1,obj2-val2,2,0,32.00393013100437,20.523144104803492,4.3344978165938866,8.659062633861968,5.552792720138694,8.730381125476269,3,1,0,58,41,7,18368.0,0.12467334494773519,337.6486611365723,2290,581.1863867107942,3222.0,2346.442833333334,0.01773155117845008,0.2607651164550449,0.04590853186240752,0.35806714059242883,0.06568045277357581,0.40347110727883867,0.8283466366926656,12.262949182981515,1.8123994379220416,2.6053850252853734,902.5964550291956,0.3740859597389518,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,20.883472962680884,38.7996953541508,3.2955064737242954,5.650284188729472,10.49774171081817,6.637684164228314,0,27,0,32,55,7,7656.0,0.1714994775339603,193.59506204031416,1313,360.11174160702154,1710.0,1224.1189,0.038993614556464815,0.33910300198985494,0.10629455438128547,0.47370031318472045,0.09076722936795377,0.44941066417679076,0.8616257660875385,10.38160552554278,2.2374087766425492,1.8675927840706874,501.3133781678149,0.3861757345233027,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,29.96623522791221,71.09988745075971,6.476927405740011,8.107738851990478,19.236961716156074,13.045581556801267,8,44,0,61,93,12,35100.0,0.10125356125356125,524.018926497545,3554,811.7608949620991,4490.0,3346.5485666666673,0.01578149701056795,0.25083222645213393,0.03811499123147884,0.33653631996702676,0.058057982634125954,0.38721697907122826,0.8447970701136303,16.676825190821997,2.247033925653978,1.9205261073046944,2003.4995224275885,0.2615518100361735,NaN,NaN,NaN,NaN,
4,obj5-val5,5,0,42.301359516616316,73.64803625377644,2.783987915407855,11.44516064285004,19.926395169966383,5.607402882332101,33,60,0,54,82,7,4048.0,0.32707509881422925,195.21695517241122,1324,326.0313650837031,1412.0,1000.1775666666666,0.07042457803998584,0.41296045775103946,0.19815134088320568,0.5829961299689121,0.12436818484664723,0.4991565032847693,0.904640517530737,10.258202142449614,3.5783644484109285,1.1407931036196521,309.5467998120457,0.6306540894331498,1.1051998964821896,9.435567883958818,5.487239329054183,2.0633340897073222,
5,obj6-val6,6,0,69.8234398782344,26.997336377473363,3.9162861491628616,18.891602898220455,7.304466222837791,7.888035044734,44,10,0,93,53,9,22000.0,0.11945454545454545,387.48501374100965,2628,619.1058408597414,3508.0,2570.737766666666,0.018093573175117332,0.2625278375086595,0.04597584942823849,0.35824207130251823,0.07155953182399896,0.41516705045806856,0.8382687677852305,13.053457201705248,2.1243193079984124,1.7742969474296162,1163.5882808831993,0.33300869397455307,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,80.50746268656717,46.81902985074627,2.8526119402985075,21.78229858154027,12.667472722092906,5.745622790845139,61,32,0,94,57,7,7072.0,0.1515837104072398,158.06085796436923,1072,309.0319755806443,1386.0,967.6614333333334,0.04881488306976109,0.3654695414025111,0.14344045267179653,0.52346849534841,0.09573941923056181,0.4574713869809377,0.8694700753649393,9.986092839083044,2.6190012254706234,1.8469802234497528,329.2620952258729,0.4800457151192576,1.1498523061357335,8.80541131867605,5.245172016784836,2.019636787063322,
7,obj8-val8,8,0,34.43093681917211,49.04400871459695,3.456644880174292,9.315719576919319,13.26946851642935,6.96224303166497,14,29,0,65,68,7,16640.0,0.13792067307692307,338.3858852875255,2295,552.9138188473493,3274.0,2407.4675333333334,0.016973903468053764,0.25699686923140724,0.04269101064087207,0.34949863082257715,0.07661336179112828,0.42471918447774576,0.8247639138790644,11.61721757867281,2.6096070845402655,1.4721606004011982,655.0727323541188,0.5165623122053584,NaN,NaN,NaN,NaN,
8,obj9-val11,11,0,8.654106689246401,56.08171041490262,6.547840812870449,2.3414765485227833,15.173606526102954,13.188412652201677,0,36,2,21,85,10,9900.0,0.2385858585858586,348.26468891029856,2362,526.3323536503252,2666.0,1909.8210666666669,0.0332990408938891,0.32171975856742435,0.09058037643658728,0.4491017083271425,0.09407864604332275,0.4548107225608976,0.8777948769104484,12.474802244052151,2.5216000241901635,1.9056011265159594,671.1277498301487,0.5189245847730758,1.1961355514548557,10.654366274945147,6.3519695168430115,2.6451897134791027,
9,obj10-val12,12,0,88.03718459495352,61.28286852589641,4.749003984063745,23.8195587978134,16.58084475176337,9.565263728720042,74,51,2,97,76,7,3744.0,0.20112179487179488,111.02595713355412,753,236.690813001657,1068.0,740.0177333333334,0.05264153781109805,0.3747801800316761,0.15823987995726488,0.5408854699253365,0.10513739709736655,0.4719754396847013,0.8579120961441893,7.852421575188071,2.9122818118411873,1.251524657576717,191.07030843931176,0.5810738363298266,0.8922610525819358,6.251372041484725,3.914331133270174,1.4738241759162007,
10,obj11-val13,13,0,57.45497803806735,85.44216691068814,7.161420204978038,15.545161216835089,23.11744438336326,14.4242609950777,36,64,2,78,100,12,17501.0,0.156105365407691,402.81927608083646,2732,595.3711863317825,2926.0,2172.0727666666667,0.033696965875219746,0.3229962078485757,0.08237409420311584,0.43510781526819087,0.08695797641835395,0.44303376710764875,0.8847899723329679,14.955955016215125,2.986511840539351,1.5775222312354125,995.9259961236627,0.40446707651842334,0.36765888871463365,11.240274246142086,6.688053226021053,2.8638781922177876,
11,obj12-val16,16,0,95.39427662957075,50.45416004239534,6.919978802331744,25.810111847706537,13.651002553675628,13.937958878024583,77,37,3,108,74,10,9728.0,0.19397615131578946,278.2283945697432,1887,438.4557596497117,2226.0,1600.5291333333334,0.03651074491567939,0.3317472848578951,0.09822124226945565,0.46139031517757567,0.10386708291949229,0.4700668656061935,0.8741294668254129,8.552015403989028,1.7650310472441204,1.668164771476961,504.13908375293477,0.5518881664530806,1.37772070234136,8.395309956410987,4.700379543680278,1.779778501668526,
12,obj13-val17,17,0,74.54641909814323,90.65075154730327,6.826702033598585,20.169463858302976,24.52669194819683,13.750084347767395,56,75,3,97,100,11,9828.0,0.23015873015873015,333.5202058912343,2262,523.1601369592638,2584.0,1853.2153666666666,0.03353976741892539,0.3224931594403979,0.09092009830646115,0.44966246014017486,0.08786031166642198,0.4445609022954574,0.8763690134223806,12.684898818437059,2.6040275416243506,2.149828278171681,586.482006880101,0.5686793490314501,0.38187137320805553,10.584267342641551,6.339978437020948,2.564662307330991,
13,obj14-val18,18,0,60.18051189941625,53.213740458015266,9.004939380332285,16.282588411542914,14.397641468465745,18.137407406491445,37,35,3,83,72,12,17860.0,0.12469204927211647,328.3596368345618,2227,487.6322202626226,2524.0,1919.7954666666667,0.034883877747643136,0.3267448398959225,0.07927347973168482,0.4295786023679845,0.10516584729436071,0.4720180080132986,0.878368130235329,13.976645018542431,3.276651627767876,1.3827001569442665,770.3868149864638,0.42622696864344867,0.5928757481997851,14.407108414531237,6.1684820478408255,3.087515005065255,
14,obj15-val19,19,0,46.71299381247025,82.4559733460257,7.949547834364588,12.638783348846552,22.309492453478324,16.01167777810647,16,64,3,70,100,12,20350.0,0.10324324324324324,309.7815882305408,2101,533.5227688861286,2906.0,2075.0731,0.020343124097095964,0.2729856260192108,0.05587329411558537,0.38229747147042836,0.07146686022944947,0.4149877555714606,0.8346413778914543,14.549421586653553,3.32085629251617,1.4223423493462666,822.4726541005573,0.37664667230707255,NaN,NaN,NaN,NaN,
15,obj16-val20,20,0,85.31266149870801,13.343669250645995,6.729543496985357,23.082405078216368,3.6102962146810436,13.554391307854049,68,3,4,103,29,9,5832.0,0.19907407407407407,171.18344785133644,1161,380.6250487254109,1900.0,1349.2975999999999,0.022225728765694515,0.28115936540063785,0.06205739902420418,0.39591126260544124,0.060101293014668364,0.3917073122415595,0.8037168449147235,8.904985028133595,1.7479654989901465,2.7651412839965848,350.1104953208496,0.48894120610254727,0.579167961252119,8.279730641000766,4.596173576344252,1.675450769840116,
16,obj17-val23,23,0,28.82590005373455,60.11982804943579,7.762493283181086,7.799206941803783,16.266169638733018,15.634919594762831,14,36,5,46,81,10,9108.0,0.20432586736934563,274.39482898478644,1861,407.7267207365754,2180.0,1622.4326666666668,0.03780729786576567,0.3356286456513538,0.09171599326819847,0.45097073286970274,0.1256309651428123,0.5008402216014572,0.875980710909539,8.420240981026778,2.0836158340625266,1.4279264364580777,403.3861828465545,0.6802286261975524,0.5751593395234997,7.869211249760145,4.2998662520282895,1.7103228224415497,
17,obj18-val24,24,0,100.9297583081571,66.42069486404834,8.024924471299094,27.307805486183756,17.970947776043626,16.163498541719637,87,49,5,111,88,10,6000.0,0.22066666666666668,195.21695517241122,1324,330.8304888788937,1658.0,1214.4699333333335,0.04349854847711997,0.3516889384760129,0.1106797173460078,0.48012687234501333,0.11903395478067381,0.49191560029997594,0.8705710797915207,9.034858419396352,2.629484145591109,1.6333819420171753,273.54184952030454,0.7136639439806105,0.28063762080262755,8.084510199901011,4.322075020748253,1.8395194677356088,
