Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val2,2,0,6.0,26.038394687583562,31.447655762545683,8.705432748016758,6.069560115679233,7.330461014901802,17.534152505840186,44876.0,0.0,15.0,9.58684041871395,3.765706406125577,
1,obj2-val3,3,0,12.0,30.289715161527898,43.15161527896654,9.371106112780907,7.060544602135597,10.058658614205685,18.87492655288678,50239.0,0.0,15.0,10.021743466985837,3.4281657520317688,
2,obj3-val4,4,0,9.0,42.90168947160016,67.1544502617801,8.216375555457786,10.000400809511094,15.653728956402558,16.549112055052642,45458.0,0.0,15.0,9.139123441897869,2.9283187307431158,
3,obj4-val5,5,0,14.0,53.05040723553367,100.32851122265366,9.930627900369354,12.366070940267248,23.38661570687664,20.001894118761225,42236.0,0.0,15.0,11.01904513435951,3.4695818706732853,
4,obj5-val6,6,0,0.0,60.75672899116499,47.31785494144237,7.739619328688571,14.162417594036778,11.029810729807592,15.58884774307059,53537.0,0.0,15.0,10.180072257083095,3.1417770364032176,
5,obj6-val7,7,0,11.0,41.410835356156355,40.88260651209509,8.974889093496275,9.652882124662641,9.529751771876551,18.076881258340233,47788.0,0.0,15.0,9.812731006160165,2.6312032954548252,
6,obj7-val8,8,0,14.0,31.99828457508461,28.62951458111178,11.093374750799759,7.45881280921283,6.673551189222692,22.34385473017101,21569.0,0.0,15.0,6.303039158386908,2.867672449398587,
7,obj8-val9,9,0,2.0,41.233536049952846,87.36638589872841,8.818985983284009,9.611553586157019,20.36513915947457,17.76286712604802,30749.0,0.0,15.0,8.51536970368319,3.4452543530466864,
8,obj9-val10,10,0,3.0,73.47605553170173,94.26254472591957,10.060827250608272,17.12729764885657,21.97263651371308,20.26413671247612,34935.0,0.0,15.0,8.497932376550718,4.075495952241865,
9,obj10-val11,11,0,9.0,64.33921938507613,62.84090157717664,10.369246027887439,14.997497523908791,14.648239049392492,20.885342117538798,51421.0,0.0,15.0,9.518881895594225,2.9170655211535306,
10,obj11-val12,12,0,4.0,83.52707353725339,67.41528915604246,10.313005962480004,19.470193927234305,15.714530605975359,20.77206551058126,20629.0,0.0,15.0,5.809349479019994,2.950098093250772,
11,obj12-val13,13,0,15.0,90.29376234173539,74.77581600650483,10.72269330545553,21.04751176789527,17.43027233037805,21.597242220272328,25827.0,0.0,15.0,6.028711484593837,3.2446895671189515,
12,obj13-val14,14,0,10.0,82.84564752813792,70.08420002849408,10.981621313577433,19.311353254591538,16.336654787519453,22.118765194931704,35095.0,0.0,15.0,10.488643156007173,3.468416904956127,
13,obj14-val15,15,0,10.0,17.078603022484334,29.529917680304706,12.695601425236516,3.981029129503898,6.8834355083009875,25.570998936747007,32556.0,0.0,15.0,10.371455877668048,3.960322751083133,
14,obj15-val16,16,0,0.0,28.718076182191016,62.415056235630395,14.177344186913565,6.6941949335141775,14.54897433159753,28.555469015341217,32186.0,0.0,15.0,8.675471698113208,3.9484842515511502,
15,obj16-val17,17,0,11.0,59.30524559390969,89.59057253102513,11.250495359265825,13.824076239193102,20.88359794447995,22.660321101274963,19178.0,0.0,15.0,9.224627224627225,3.165783371185076,
16,obj17-val18,18,0,15.0,60.44880050145307,28.518832981936292,12.678614166049348,14.090639341112144,6.647751264613074,25.536783843498267,17549.0,0.0,15.0,9.041215868109221,4.321171968424369,
17,obj18-val19,19,0,13.0,38.657890884247514,94.25609994144057,13.915674409525668,9.01116967779873,21.971134231898198,28.028423673002102,40984.0,0.0,15.0,10.90580095795636,3.3818572738962835,
18,obj19-val20,20,0,3.0,12.244127869228125,77.81247374250468,13.89470266967116,2.8541110563079943,18.138118451482526,27.98618318989625,26183.0,0.0,15.0,7.716769820218096,3.9451881291242943,
