Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,54.0,78.89786176274458,115.56599584713555,9.582385023664822,19.923687371636987,29.183310176061877,19.408162626930732,368902.0,2.0,207.0,57.47032248013709,22.491198709451748,
1,obj2-val4,4,0,46.0,115.93081922934924,98.18674581738337,11.585216563356198,29.275437222989286,24.794613998369034,23.464697627421646,205852.0,3.0,131.0,36.674149296276504,19.289116929168728,
2,obj3-val5,5,0,52.0,90.63772316181473,97.53709156593713,11.098661338414145,22.888296590132565,24.630560018751787,22.47922867482401,323308.0,3.0,185.0,52.71612587640632,23.241734199550343,
3,obj4-val6,6,0,73.0,41.21770634957499,105.40047145710437,9.519636304519485,10.408503819207963,26.616260507152237,19.28107137117377,258348.0,2.0,234.0,57.15663716814159,28.974373080256328,
4,obj5-val7,7,0,50.0,71.01465520789293,166.61413065845545,7.311687874377519,17.932980153775876,42.07424354437495,14.809092620764229,267277.0,6.0,151.0,57.09826960051271,20.280515658659816,
5,obj6-val8,8,0,26.0,115.61544367221593,127.20509593848854,12.10776051167194,29.195796991117415,32.12247463915774,24.52305814034035,173236.0,5.0,117.0,39.551598173515984,17.20384972884725,
6,obj7-val10,10,0,48.0,67.22322546673372,120.11458139950922,8.297696963150734,16.97554912628443,30.33194202113211,16.8061554291655,296261.0,9.0,217.0,58.044866771159874,20.170305303867508,
7,obj8-val11,11,0,32.0,94.98082182788876,61.45335098352406,5.965494606480975,23.98503784666041,15.518511219189495,12.082512775966569,91406.0,3.0,83.0,31.13283378746594,14.85551303056629,
8,obj9-val12,12,0,42.0,100.47219388034976,139.46549788441635,12.980069263879288,25.37174691038107,35.218533391115194,26.289832287061113,273447.0,2.0,138.0,45.08606760098928,24.50822068988183,
9,obj10-val14,14,0,60.0,43.57580092582403,147.5245724849792,6.875769380314135,11.003981796434001,37.25365169798588,13.926183302888251,272622.0,3.0,187.0,67.21449704142012,34.357105520861786,
