Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,125.37849869233766,86.33654220688888,12.969673362639808,23.745927782639708,16.351617842213802,26.123024239463316,63,57,0,158,120,25,159744.0,0.11249874799679487,1298.3710215667859,17971,1445.1068129800185,10458.0,7806.0402,0.03193382561496814,0.31726157924175225,0.07678997236890715,0.42504492695790774,0.06317571351998816,0.3982756774629175,0.9388536361067441,33.45793840722397,6.512545219658631,1.3769508765967042,2686.3721074724604,0.4833176379233592,1.8326219407230893,28.68810055154881,15.553392970544918,8.217995161424353,
1,obj2-val2,2,0,94.18050625096465,104.26670782528169,14.407933323043679,17.83721709298573,19.747482542666987,29.019912908726813,71,72,0,117,129,25,70876.0,0.18282634460183983,936.1911800936181,12958,1153.8532814013781,8678.0,6636.048533333334,0.02905824541279926,0.3074375954063936,0.06498298604824625,0.40203749154934354,0.06452524996669644,0.4010916571911512,0.9278877425622821,38.749848189390384,7.998764538444183,1.367118979076646,2786.4192818158604,0.33598359952616996,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,29.75736555530693,87.98478406802417,12.216827030655628,5.6358646885051,16.663784861368214,24.60666970769345,4,53,0,64,119,25,106262.0,0.1261692797048804,968.6305873989148,13407,1222.0256847496578,8324.0,6141.933066666667,0.035246774303489395,0.32787397317739553,0.08774055038267631,0.44435845843254834,0.05814705575625809,0.3874149017089295,0.9359185070154818,36.223936655946694,6.087618800929767,1.9258668039068392,2789.679934571517,0.3472192545800751,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,145.1501246882793,66.23600997506234,6.727381546134663,27.490553918234717,12.544698858913323,13.550036788438016,96,46,0,169,91,14,51060.0,0.1963376419898159,724.2874348231611,10025,837.6797239796346,6184.0,4661.300466666667,0.04806320121630174,0.36358392234260406,0.11222764271755128,0.48235481000061237,0.10093464618349249,0.4656008383767514,0.9408231702346065,19.51747259310231,3.4614753454697156,1.655667965629662,1569.8696423502395,0.46136788385743677,1.235699234062084,16.61625676294908,11.241059841234835,3.875791987809059,
4,obj5-val5,5,0,43.03373652596067,99.632930140706,14.069859294001482,8.15032888749255,18.86987313270947,28.338977020176046,6,51,0,69,124,25,123136.0,0.09869575103950104,878.031440938242,12153,1195.3165696013148,9410.0,6886.934,0.02004705117341339,0.2716548098716737,0.05113774889172197,0.37117655396419946,0.051053284706847,0.3709724518617495,0.9105554968158864,35.246534992094105,7.700921348637934,1.454139575191417,2126.89673669617,0.41282278814444856,1.2431022051251417,28.923891140914243,17.471564766737057,8.890034387728146,
5,obj6-val6,6,0,140.32755189081604,112.14614728461757,3.212965595678135,26.5771878581091,21.239800622086662,6.4714334578568184,126,101,0,157,125,7,6400.0,0.54953125,254.09664920429503,3517,350.63311256112394,2048.0,1524.3149666666666,0.16285730855202366,0.5460964421934328,0.39497805659463675,0.7337098050458238,0.1693914433812822,0.5533043440511096,0.9665019366069814,9.945637681470123,3.1174421710595226,1.525529452829039,277.95153761534476,0.9141760876168912,1.6022969669759,8.128294605917109,5.863723086940168,1.7509861594084375,
6,obj7-val7,7,0,77.01377523186034,74.10563284233497,10.124386252045827,14.585942278761427,14.035157735290714,20.392154842830283,27,39,0,142,103,21,165880.0,0.08840125391849529,1059.4464782291104,14664,1278.3441917747116,10318.0,7787.4936,0.022139647747264745,0.28079591615008037,0.05149489407244372,0.372038647063084,0.06076688986679958,0.39314800404020944,0.920329065436932,29.03716667068036,6.569861499586019,1.200408476269512,1979.2917681459755,0.5352654395271425,1.8878529959343504,24.938334065012473,13.472593919182426,6.733833676130964,
7,obj8-val8,8,0,112.57495976086457,40.058979075649574,7.960335709358473,21.32101510622435,7.586927855236662,16.0334063068117,93,15,1,148,70,16,50176.0,0.17334980867346939,628.4141753707586,8698,845.8837015639278,7434.0,5410.289866666666,0.020826846196803948,0.275132396098441,0.054029329554521666,0.3780447339220575,0.07379252111975403,0.4194412703877867,0.9013832816293808,20.27603744501353,4.200872983674699,1.3555866008871431,1459.5919965139597,0.43054098465300017,0.11396268718935852,16.890925067491565,8.989817706405171,4.703219284267855,
8,obj9-val9,9,0,79.67202216066482,30.352908587257616,13.229362880886427,15.08939813648955,5.748656929404851,26.646081018937227,59,9,1,126,56,25,81600.0,0.1548406862745098,912.8550363082933,12635,1226.0992935759166,9112.0,6529.8430333333345,0.023865016158837606,0.28790847666878133,0.0648477095091524,0.40175832092085834,0.05113038686574342,0.3711591088787017,0.919273490123908,30.846150671140865,6.460628770318681,1.4043013712762995,2097.401724966111,0.4352313748206929,0.8118879182588268,26.499458430487696,15.92221022511031,7.669939537894034,
9,obj10-val10,10,0,46.90935466854229,65.86038333040267,14.31598382275365,8.884347475102707,12.4735574489399,28.83471171223391,22,33,1,92,96,25,113600.0,0.10012323943661972,821.7501529853998,11374,1152.6724309831543,10784.0,7854.228366666666,0.011666462347130787,0.2268020830167719,0.030197309331801807,0.3114029692342025,0.04986711490009209,0.3680768595899552,0.8811605445336091,30.13919140709015,6.018273341968116,1.3329745100527624,2375.295879702658,0.3459569647753809,NaN,NaN,NaN,NaN,
