Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,32.0,28.103680663556247,143.96647658545015,2.211162951442889,10.645333584680397,54.53275628236748,4.4536405630950355,5787.0,0.0,67.0,20.37676056338028,15.32367929272022,
1,obj2-val2,2,0,24.0,66.76318718544329,42.63385598141696,7.004125532326752,25.289086055092152,16.149187871748847,14.107444030492891,82656.0,0.0,159.0,28.462809917355372,18.789293272261617,
2,obj3-val3,3,0,15.0,61.06504557225978,95.36938754918778,11.162513032657317,23.13069908040143,36.12476801105598,22.483110435564676,59466.0,0.0,73.0,17.520919269298762,8.832478558844572,
3,obj4-val5,5,0,24.0,41.850427702602474,142.0855899658827,13.128047072008966,15.85243473583427,53.82029922950102,26.442014558885063,60673.0,0.0,203.0,26.107142857142858,26.92898395986894,
4,obj5-val6,6,0,8.0,51.018341764896455,99.99282278764922,12.401101502728835,19.325129456400173,37.87606923774592,24.97782836112178,40127.0,0.0,52.0,14.149153737658674,6.884020501179506,
5,obj6-val7,7,0,8.0,50.732671943920515,121.66566171119659,10.866009237669493,19.21692119087898,46.0854779209078,21.88590373598259,67333.0,0.0,70.0,18.2771444082519,9.321395595379151,
6,obj7-val9,9,0,15.0,72.24295026049576,83.78415064364647,8.914001355045206,27.364753886551423,31.736420698350937,17.954243484591426,42803.0,1.0,55.0,18.098520084566598,8.03103236753844,
7,obj8-val10,10,0,10.0,53.92453688493518,108.5804796684273,11.010361646743663,20.425960941263327,41.12896957137398,22.17665288407848,39569.0,0.0,85.0,16.01335491703764,7.483979090796069,
8,obj9-val11,11,0,9.0,56.350829146270456,56.99611843098354,12.178703124663059,21.34501104025396,21.589438799614978,24.529881982012114,46373.0,0.0,64.0,16.02938126512271,8.705106182514184,
9,obj10-val12,12,0,17.0,56.31948222616466,28.39914580458637,10.966029305473421,21.333137206880554,10.75725219870696,22.087360363502697,76095.0,1.0,238.0,23.256418092909534,25.545972641422075,
10,obj11-val13,13,0,8.0,64.76427776118187,80.11367895065584,10.92792548135676,24.53192339438707,30.34609051161206,22.010613085974253,36823.0,0.0,83.0,16.92233455882353,8.91296033075847,
11,obj12-val15,15,0,6.0,39.959402985074625,14.483449419568823,3.558407960199005,15.13613749434645,5.486155083170009,7.167210368300112,15075.0,0.0,71.0,13.667271078875793,10.478518709386599,
12,obj13-val19,19,0,20.0,77.43997929380994,69.73485178727114,11.082634045335658,29.333325490079524,26.414716586087554,22.322221208543866,36704.0,0.0,109.0,23.710594315245476,18.192114657630476,
13,obj14-val20,20,0,14.0,38.81909090909091,133.29147727272726,3.1965909090909093,14.704201101928374,50.48919593663911,6.438452185108354,8800.0,1.0,49.0,15.146299483648882,7.924053793605139,
14,obj15-val21,21,0,3.0,43.88440008449514,16.82443493874102,9.42604034643008,16.622878819884523,6.372892022250387,18.985573003037747,37872.0,0.0,74.0,13.090909090909092,8.926220775154226,
15,obj16-val25,25,0,44.0,70.8200719087072,118.02396956906884,9.326376947527487,26.825784813904246,44.706049079192745,18.784834764492793,38382.0,4.0,93.0,34.98814949863264,16.85134787282354,
16,obj17-val26,26,0,10.0,59.23899633746707,92.47979181391763,13.59079226370237,22.439013764192072,35.03022417193849,27.374058375356437,31126.0,2.0,48.0,17.745724059293046,7.130220305377671,
17,obj18-val27,27,0,73.0,62.65855448208389,23.142579796991562,9.918659043659044,23.734300940183292,8.766128710981652,19.97778690146902,65416.0,3.0,235.0,66.41218274111675,52.82532434429904,
18,obj19-val28,28,0,15.0,50.16240850059032,121.82340023612751,14.144226682408501,19.000912310829666,46.145227362169514,28.488764993678775,42350.0,0.0,58.0,18.982519049753474,9.003246007633264,
19,obj20-val29,29,0,73.0,70.66983241889314,96.43982585877863,16.631589933206108,26.7688759162474,36.53023706771918,33.498717725419034,67072.0,1.0,145.0,39.7345971563981,22.149959081908282,
20,obj21-val30,30,0,18.0,60.42160861407945,67.62937433722163,13.620075046904315,22.88697295987858,25.617187248947587,27.433038646793868,24518.0,1.0,47.0,17.109560362875087,6.991105633372686,
21,obj22-val32,32,0,20.0,13.90892175572519,45.31474236641221,16.283492366412215,5.268530968077724,17.164675138792504,32.797592807250375,20960.0,0.0,50.0,14.171737660581474,9.231219410013688,
22,obj23-val33,33,0,17.0,16.73756314097658,33.94267564671667,19.507997857033523,6.339986038248704,12.8570741086048,39.2922694838755,26132.0,0.0,84.0,20.43158717748241,12.545060063066208,
23,obj24-val34,34,0,6.0,10.782467936745112,73.55870999875482,20.421740754576017,4.084268157857997,27.863147726801067,41.13269577632931,8031.0,0.0,45.0,8.786652078774617,5.968280261765556,
24,obj25-val36,36,0,11.0,66.17456915796053,72.27859630324136,17.167604250379497,25.066124681045657,27.37825617547021,34.57833743585481,11199.0,1.0,42.0,19.476521739130433,7.498598364205305,
25,obj26-val39,39,0,15.0,14.79204216969903,91.33200136031287,20.004335997279373,5.603046276401148,34.595455060724575,40.29197494337934,11762.0,0.0,36.0,8.34776437189496,5.541142313424353,
