Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,42.0,48.56914227397133,66.63534660048553,8.945307788653338,11.321486302664393,15.53272568733394,18.017299715934318,129342.0,0.0,95.0,22.42795214149471,11.041229249627767,
1,obj2-val2,2,0,37.0,36.59665104005839,67.10204783426438,9.356048058838391,8.530693853645678,15.64151392979165,18.84459719168077,142492.0,1.0,128.0,24.474750944692545,13.123596698658147,
2,obj3-val3,3,0,42.0,73.80762866477153,30.910189231617803,9.062964062964063,17.204587477513744,7.205177353647988,18.254278521784403,94276.0,0.0,125.0,21.78784377166628,13.43964127501576,
3,obj4-val5,5,0,36.0,37.19458794756945,56.65687944821522,9.62610260778764,8.670073183633802,13.206741041594022,19.388530822923943,145564.0,1.0,110.0,26.490263876251138,15.871785776939783,
4,obj5-val6,6,0,27.0,51.59686507668401,64.4850077697453,5.792865346936018,12.027249687280438,15.031480854123044,11.667769699572139,74005.0,0.0,114.0,27.147835656639764,15.844675223196518,
5,obj6-val7,7,0,40.0,26.293748333663018,99.7627480154464,9.326765457156863,6.12908315172785,23.25473607917358,18.785617285854872,116273.0,0.0,107.0,16.826772793053546,13.729905233919837,
6,obj7-val8,8,0,22.0,26.544075395228116,61.97053312421058,11.720043860257887,6.187434488935102,14.44535581824663,23.606067885334507,72047.0,0.0,107.0,17.32732082732083,17.12200988790157,
7,obj8-val9,9,0,16.0,22.069040462427747,83.54793063583816,6.451190751445087,5.144302073504422,19.47505572517607,12.993743763728878,21625.0,0.0,69.0,12.661007025761124,12.881295801579018,
8,obj9-val11,11,0,1.0,56.85538057742782,5.580314960629921,9.675590551181102,13.253011733441266,1.3007736277274604,19.488207561780957,3810.0,0.0,15.0,2.8475336322869955,2.050757719933969,
9,obj10-val12,12,0,52.0,48.56675604405345,25.657455625235446,12.288208832849513,11.32093007152533,5.980763069353067,24.750444226667756,45127.0,3.0,90.0,27.80468268638324,13.067384035497916,
10,obj11-val13,13,0,6.0,43.1501042390549,32.73664047326313,8.24860569127421,10.058306390203747,7.630923861546554,16.61402877235402,56121.0,0.0,98.0,17.477732793522268,20.323743905155563,
11,obj12-val14,14,0,22.0,60.29872153232828,34.91058363500282,11.267485374757518,14.05565587396175,8.137670873663275,22.694541746167754,65469.0,2.0,120.0,36.41212458286986,17.591380238631295,
12,obj13-val15,15,0,23.0,81.10235946049559,29.27388213153034,15.539033910709929,18.904992115494625,6.82375352046408,31.298132817794944,57386.0,0.0,96.0,23.615637860082305,15.128909584387223,
