Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,87.50911640953717,54.73071528751753,7.838990182328191,23.676683361148193,14.808077937014552,15.788996748041027,64,8,0,109,83,17,62928.0,0.05665204678362573,525.640819629642,3565,897.9454022495078,4662.0,3386.2494,0.014185826185928604,0.2420762375858435,0.037018142131383935,0.33327663897416965,0.043159931613538316,0.3507739804000984,0.8368268986126592,26.435253746316885,3.5236725859393507,1.763676220071869,3533.695177745963,0.14875103629196798,NaN,NaN,NaN,NaN,
1,obj2-val4,4,0,81.37647637795276,40.48326771653543,3.484744094488189,22.017421079076957,10.95325322065004,7.018839403532458,67,19,0,101,57,7,10920.0,0.18608058608058609,299.6078949473864,2032,478.53874562505086,2490.0,1755.5500666666667,0.030248353471708737,0.3115786942055505,0.08630980227936311,0.44192988773341024,0.09264192259494947,0.45248362199357706,0.8639799772444563,10.386800134408569,2.419508930764785,1.350516777534142,593.7169803224002,0.5046308340123493,1.0690093163193024,8.97388925912205,5.560540393748109,1.7135629820738152,
2,obj3-val5,5,0,34.497932376550715,19.61615178788616,7.283872537095597,9.333846060921664,5.307394631576741,14.67089983868191,4,0,0,73,41,13,41160.0,0.09987852283770651,606.145696913733,4111,972.8412973151883,5698.0,4125.5733666666665,0.010331895199710518,0.21780139616760322,0.027220392476912384,0.30081405746976786,0.045131568959580703,0.3560360102897709,0.8201934220107102,18.63107639466823,2.7980216015366217,1.6433533533757598,2105.568362692639,0.28787747178086537,NaN,NaN,NaN,NaN,
3,obj4-val7,7,0,50.537433155080215,42.75989304812834,8.770320855614973,13.67353313337329,11.569222611265664,17.664847671419594,25,1,0,85,73,16,75701.0,0.04940489557601617,551.4436649130046,3740,919.9073565938401,5658.0,4161.890366666667,0.008733870505932504,0.20593789491578784,0.02194439796149461,0.2799676746759782,0.04417966324839054,0.3535150590842565,0.7993582382404748,24.06948222044546,2.884928555894541,2.227319379156933,3150.9115417010858,0.17501083658327524,NaN,NaN,NaN,NaN,
4,obj5-val8,8,0,41.98280186313149,73.79684700824077,7.1031888212110355,11.358970894818158,19.966657776409544,14.306973550196878,13,49,0,67,94,13,35420.0,0.07879728966685488,411.5185210620844,2791,696.4900587445684,3998.0,2905.8233,0.013786171508774798,0.2397812275484008,0.035905786243557065,0.32990442975848067,0.05668737931569037,0.3841456108756737,0.8194587658074795,18.741769538881066,2.933456655267159,1.104851732282105,2900.3941186794577,0.14188365588378996,NaN,NaN,NaN,NaN,
5,obj6-val9,9,0,79.85377086931491,40.24841681059298,9.565054691997696,21.605434103782063,10.889711377637301,19.26557042605356,56,0,0,105,65,17,59400.0,0.05848484848484849,512.2233400822935,3474,868.2570229763398,4192.0,2998.8369666666663,0.018528837808717346,0.26461632722651357,0.0506119924307075,0.3699001250534411,0.045334224029897334,0.3565681190035292,0.855364349796317,21.128629455674794,3.06239655549881,1.2917079216246816,3261.4850340993844,0.15705218166783252,NaN,NaN,NaN,NaN,
6,obj7-val11,11,0,67.34988662131519,62.76848072562358,7.930839002267573,18.222352200191125,16.982795669491587,15.973995157989744,43,35,0,89,85,17,43146.0,0.10221109720483938,650.2317011407353,4410,1050.355382394776,5932.0,4287.632799999999,0.01053722188814904,0.21923473689038014,0.0279046640722191,0.30331386717113723,0.041264810579281594,0.3455628762142044,0.8261938131132318,23.01576684749772,3.255050697998341,1.5273605352398374,3155.788267252747,0.20604414684220582,NaN,NaN,NaN,NaN,
7,obj8-val12,12,0,57.953412341642824,83.324478953821,2.8295872496935024,15.680018837004187,22.54447748265992,5.69924733219147,42,64,0,74,94,7,8184.0,0.2989980449657869,360.7974994765032,2447,533.945698310047,2886.0,2076.3947000000003,0.0281728856088638,0.30428295651485326,0.07564680276368405,0.42292516334605207,0.09671373048591606,0.4590180002994664,0.8678336596235324,10.092935533104644,2.3656134299506775,1.21055989341173,635.722013686799,0.5675397291720297,1.4718248611167417,9.661499786517012,5.522174468714534,1.7319422582129893,
8,obj9-val13,13,0,49.053662210506495,48.8872152137074,9.729241197514593,13.272080390201552,13.227046078334169,19.596268659038024,23,20,1,72,84,17,55250.0,0.09612669683257918,783.0794931425046,5311,1195.5265546208175,7348.0,5398.433566666667,0.008040768033051052,0.20033948023667436,0.020276906212481627,0.27268875607179105,0.04058694796335593,0.34366021867143903,0.8161900074654007,21.935497801114657,3.0917567503614394,1.795946048485906,2575.2959847868597,0.30407358912079185,0.7901850063601925,19.040073861753505,9.871059626110416,4.350730379563244,
9,obj10-val14,14,0,36.15883495145631,21.398058252427184,6.337864077669903,9.783223976883226,5.789511659734996,12.765485475086495,13,0,1,73,46,13,37271.0,0.06908856751898258,379.6704377409055,2575,719.639080837607,4572.0,3231.2805333333326,0.007846720350410341,0.19871474486131083,0.022227102257369846,0.28116480016623024,0.04374432494243159,0.3523500677483181,0.7594886103136855,16.30417338703229,2.284688055258506,2.162153157396209,1608.5874171149223,0.2360272333982709,NaN,NaN,NaN,NaN,
