Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,7.0,84.1600598354525,64.30195088506606,7.664267015706806,22.770554316351525,17.39769515538026,15.4370759718406,32088.0,0.0,66.0,9.78591033851784,5.714044786945913,
1,obj2-val2,2,0,9.0,44.23477287206317,41.73789069287052,12.292293287515204,11.968269750807403,11.29270712176462,24.758670980361043,103598.0,1.0,253.0,35.94656488549618,52.783913629106614,
2,obj3-val3,3,0,10.0,38.491323538303405,14.164217909184352,6.204909607594171,10.414307868255394,3.8323058928465317,12.497693623478412,16539.0,0.0,54.0,5.8194933145672065,6.004058233052273,
3,obj4-val4,4,0,1.0,77.19475218658891,53.9611864621625,9.79229306629484,20.886003420610184,14.599872311329344,19.72326534202578,39445.0,0.0,127.0,11.045925511061327,13.462391522115599,
4,obj5-val6,6,0,16.0,52.77732439984758,68.07301060586816,14.179791693128413,14.279563658439649,18.418002417169507,28.56039868954264,125968.0,0.0,255.0,31.515636727545658,51.991091946774404,
5,obj6-val7,7,0,12.0,49.357514882960295,56.53568941973996,12.548524117681982,13.354291522130467,15.296436210496514,25.27476140146801,185279.0,0.0,255.0,50.21111111111111,70.68243525384544,
6,obj7-val8,8,0,16.0,37.69442648929294,68.08163222752768,11.420692674993223,10.198697428166456,18.420335104487894,23.003126080238093,47959.0,0.0,254.0,19.567115463076295,37.611709583023256,
7,obj8-val9,9,0,8.0,26.7097806100602,25.92803707715171,10.001989874310471,7.226664421916264,7.015153954690447,20.145628700420755,39701.0,0.0,84.0,9.962609786700126,7.695370825576054,
8,obj9-val10,10,0,8.0,65.50343586869968,76.95057067862093,8.676055091868935,17.72277190952707,20.81993706679455,17.47498114491302,33907.0,0.0,75.0,11.696102104173853,6.934656714803267,
9,obj10-val11,11,0,28.0,28.293343415487133,52.77548500673456,13.155491623147995,7.655117098219356,14.279065987681443,26.497292333012457,169276.0,0.0,255.0,56.08880053015242,73.89139608999085,
10,obj11-val12,12,0,9.0,29.8034566807002,19.437698500627818,13.858704483344413,8.063697084932864,5.259111868014163,27.913677008152366,13539.0,0.0,57.0,9.494389901823283,6.773242252420561,
11,obj12-val15,15,0,10.0,85.92240041386447,67.29255043973099,14.506401965856183,23.247377549879403,18.206839180837193,29.21824471486372,15464.0,0.0,63.0,9.805960684844642,6.047119545950937,
