Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,62.19814148681055,39.55065947242206,7.893285371702638,16.82848327188243,10.70092442335616,15.898356059448254,27,6,1,88,75,14,60760.0,0.05490454246214615,491.87595351598486,3336,866.5830762531187,5690.0,4097.8931,0.006832311494360714,0.18975356379861863,0.018290373854219492,0.26347587825673896,0.04204679976510264,0.34773209279444417,0.7670634895675785,22.472697101300213,2.7852139976846333,1.849892152889584,3312.7650386032146,0.14847897384336625,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,35.472469847928686,35.1255899318301,9.014158363922391,9.59751933383424,9.5036666442542,18.155975933628085,3,15,1,66,70,17,60928.0,0.0625984768907563,562.354582347112,3814,908.0808895913871,5548.0,4078.014266666666,0.009633950125837697,0.21278228579899983,0.02425870026569599,0.2894826299235786,0.04776384076112384,0.3628274926379446,0.8093622046594362,24.857701541761152,4.10204165336289,1.1713581006271636,3264.2369655149637,0.17227749954678775,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,61.44035042514816,60.386498325173925,7.6402988920381345,16.623453444625103,16.338320609278,15.388800286087807,36,29,1,85,90,15,46500.0,0.08346236559139784,572.2333859698853,3881,861.3767029070427,4910.0,3607.1301999999996,0.014391139485036562,0.24323851397118176,0.036295618657003544,0.33109406896354243,0.05794545717455775,0.3869666551539747,0.8427721914326746,24.59149500269365,3.6349979357866977,2.2253623471311306,2118.528499949113,0.27010889208411887,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,17.46668388429752,60.572055785123965,6.4333677685950414,4.72582926974579,16.38852549540638,12.95784538757143,0,41,1,43,89,16,34496.0,0.11224489795918367,570.9063824981695,3872,812.3787481840087,4202.0,3116.6952,0.022853616036398985,0.28378244262212055,0.05600671163181643,0.38260152033651,0.0687553518315464,0.40967163060187983,0.8748410377867382,19.687652698829726,3.3857748762044455,1.2616020306703104,2210.201510343324,0.2583051273046534,0.8895261951490491,19.949175637626336,7.984767337867459,4.56482182813574,
4,obj5-val5,5,0,6.3569303985722785,53.38459250446163,6.779298036882808,1.7199468394980846,14.443867621480289,13.654605015279284,0,23,1,21,84,16,21824.0,0.15405058651026393,495.7095191009415,3362,816.85172792212,3696.0,2724.2431666666666,0.02531931220835598,0.2936417702008055,0.0632281072129623,0.3983853813126166,0.05098908219596186,0.3708168802200408,0.8751973239562256,21.27039312771947,2.948235098228904,3.0330946697252967,1528.991068063131,0.3242069423786026,0.4666480020817354,19.178941075158868,9.51183028490374,4.711489755902329,
5,obj6-val6,6,0,49.48893930799773,28.106069200226887,8.655133295519002,13.389850040204971,7.604447722520562,17.43284125612008,30,14,2,71,49,15,21168.0,0.08328609221466364,259.9452356261035,1763,512.0664485355367,3180.0,2234.5235666666663,0.010931396271771926,0.22193503522991348,0.03150664648007327,0.31584019078538694,0.05691636216363978,0.3846621543896991,0.7624939262498851,20.589283912501717,4.640723662992428,1.215178951596045,1397.0136811042264,0.18607207584440963,NaN,NaN,NaN,NaN,
6,obj7-val7,7,0,38.49230769230769,69.74962779156327,7.155831265508684,10.414574143401277,18.871632117163095,14.413003965147295,19,22,2,64,99,14,46644.0,0.08639910813823858,594.2026656682909,4030,873.5619037711218,5824.0,4331.304166666666,0.009298188939800762,0.21028104800909236,0.022605099141338916,0.2827496908156011,0.059901887439127895,0.39127362724563475,0.8100423135541462,20.17287900058765,3.4959544475413598,1.1252210864102266,2500.4768978228353,0.2376357350814411,NaN,NaN,NaN,NaN,
7,obj8-val8,8,0,55.317127422942484,78.79694947569114,9.877343501747696,14.96673905735559,21.319497888987982,19.894570703756155,27,53,4,75,98,17,31556.0,0.09972746862720243,464.0088806099533,3147,757.1190646486725,4620.0,3311.2533,0.011358472545039008,0.22478843260561732,0.03085095746003999,0.3136338160971672,0.05610640112325615,0.3828287580078286,0.8106400184423873,20.94125688530968,3.127446742473882,1.8758413960556517,2096.6254815152724,0.22131223945375544,NaN,NaN,NaN,NaN,
8,obj9-val9,9,0,37.705760464152505,6.5428926647326975,9.306672192291753,10.201763976487175,1.7702612509977527,18.745146193758348,13,0,6,64,20,13,8736.0,0.27621336996337,355.78437525002136,2413,554.2307537908172,2596.0,1918.6381000000001,0.037640289315272815,0.3351337188418103,0.09323689973951564,0.4534498626910305,0.08409191725705965,0.4381119607305806,0.886810229555298,11.380068630378986,1.9545430987799028,2.7031170543969134,597.8164708908531,0.595139800547548,0.7370886504975401,9.149835488430574,6.134373841712391,1.814382504119202,
9,obj10-val10,10,0,12.418478260869565,25.138134057971016,11.928442028985508,3.3599742480986396,6.801435836641685,24.025815573723733,1,7,6,29,42,15,10440.0,0.21149425287356322,325.5581850609396,2208,527.1943843945782,2536.0,1821.4922,0.03380669877326223,0.3233464359258528,0.09123648896094587,0.45018344612991107,0.08180828420671325,0.4341096670553508,0.8758347143584194,12.238134502977593,2.4745615229355398,2.336988220756447,536.5141976501128,0.6068025533841549,0.7141572136466724,12.271740966865307,6.371735780454475,2.4669197386748047,
