Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,111.84140969162996,41.308370044052865,0.0,24.208092096003863,8.941203701915402,0.0,101,30,0,124,52,0,552.0,0.822463768115942,42.841644044745806,454,83.52119171493892,1002.0,670.9207333333334,0.0231718609962589,0.2850936318362266,0.07718811588080195,0.42577825727672985,0.35628257564626065,0.7089218200947845,0.7267119631567703,3.154460520980586,1.1708973617508713,NaN,NaN,NaN,0.07505640824113942,2.932073797331709,1.7454387879183093,0.6293053172852918,
1,obj2-val2,2,0,66.41883116883118,51.375,0.0,14.376367271096083,11.120127463175873,0.0,53,37,0,80,65,0,812.0,0.7586206896551724,58.12875051005158,616,107.42012517671719,1346.0,901.4117666666666,0.01759862017355097,0.26011184177947766,0.058592783382849394,0.3884019274072564,0.30830274157619303,0.6755528013611929,0.7205012761260504,3.57266449092118,1.1101989584955134,NaN,NaN,NaN,0.12168360897753831,3.1982593236817882,2.0257105189544444,0.722001070334187,
2,obj3-val3,3,0,109.45340751043115,88.6258692628651,0.0,23.691208618879333,19.183084432852954,0.0,96,73,0,125,104,0,960.0,0.7489583333333333,67.84833054663488,719,121.43102164807186,1562.0,1046.1306,0.015341473195352754,0.2484789633841411,0.05106842184840302,0.3710087443985861,0.2907647525096216,0.6624921934188231,0.7180776391218784,4.2218490785655165,1.3214116211923328,NaN,NaN,NaN,0.12723738896620002,3.9530148386623543,2.22020030163157,0.8234084542030341,
3,obj4-val4,4,0,87.82109227871939,37.2015065913371,0.0,19.008890318144818,8.052272411052963,0.0,76,24,0,100,51,0,700.0,0.7585714285714286,50.107737858502254,531,95.96778448485115,1168.0,782.1473333333333,0.020013031884967544,0.27150105946936176,0.06664624860088848,0.40543873321127644,0.32128138295370906,0.6849023944960865,0.7226349958755431,3.31893818186659,1.1110851396125463,NaN,NaN,NaN,0.058326344525073195,2.997567155844675,1.8809969518719034,0.671072965809928,
4,obj5-val5,5,0,26.374031007751938,74.71317829457364,0.0,5.70866348465118,16.171680113180415,0.0,16,60,0,37,89,0,660.0,0.7818181818181819,48.69226503764061,516,93.6903327608807,1136.0,760.6778,0.020540772973915378,0.27386686475235145,0.06841471961036587,0.4089936046934637,0.3260528372233596,0.6882763128046911,0.7232465398729122,3.7747265812620925,1.478783105806328,NaN,NaN,NaN,0.10202265385815769,3.303922244381914,1.9044334003124914,0.7259543978715705,
5,obj6-val6,6,0,58.546082949308754,86.19354838709677,0.0,12.672309583766053,18.656608166772422,0.0,46,76,0,72,96,0,567.0,0.7654320987654321,40.95434695026361,434,82.5190961245328,964.0,645.4436333333334,0.023779391154048063,0.287563736599053,0.0792240187218166,0.4294892416214961,0.33758955176682565,0.696300151266118,0.7256431932179706,3.3373790936597634,1.3666871979077206,NaN,NaN,NaN,0.1068092584429782,3.171735588705625,1.7316843392588002,0.6499882178202405,
6,obj7-val7,7,0,134.0188172043011,70.09408602150538,0.0,29.008395713399427,15.17187680727891,0.0,123,60,0,144,80,0,462.0,0.8051948051948052,35.103725957368816,372,72.34995507859144,830.0,555.6865666666667,0.027371838953801533,0.3013712686151258,0.09121128176537899,0.45014198279458917,0.3679967702609808,0.7166077165572006,0.7295799369065199,2.732104616900321,1.073765745632289,NaN,NaN,NaN,0.020768240509568457,2.4815359545335176,1.5730778494158835,0.5603193019682273,
7,obj8-val8,8,0,139.81425485961122,95.64578833693305,0.0,30.262819176794814,20.70254710700994,0.0,128,85,0,152,106,0,550.0,0.8418181818181818,43.6909277372628,463,84.364503881493,1020.0,682.9737,0.022846192942444884,0.2837517141553273,0.07610311178272962,0.4237738347175805,0.3595469723376766,0.7110803760489087,0.726774109756539,3.1605675345486346,1.153116125674854,NaN,NaN,NaN,0.08657118195032998,2.8341878406450234,1.761015012512169,0.6324761377261411,
8,obj9-val9,9,0,164.38716814159292,78.86061946902655,0.0,35.581630424234305,17.06939445879482,0.0,155,64,0,172,93,0,540.0,0.837037037037037,42.65291433529759,452,84.20572045764092,1000.0,669.5268666666667,0.02310623803796433,0.2848242482405413,0.07698838617828352,0.42541069629143247,0.34460772314080934,0.7010922338220524,0.7258485595562065,3.781773208084818,1.666236537248005,NaN,NaN,NaN,0.08906762791616087,3.3102765841198267,1.8311204962433885,0.734039125927366,
9,obj10-val10,10,0,105.30024813895781,122.55583126550869,0.0,22.79225656855005,26.527230462830783,0.0,93,113,0,120,132,0,560.0,0.7196428571428571,38.02903645381622,403,79.61435421751344,902.0,603.8984333333334,0.02502896281707274,0.29251500686962584,0.08340090377986631,0.43690825691817836,0.32412228119872954,0.6869151982054639,0.7251356679284686,3.3712958212050266,1.4980211978644804,NaN,NaN,NaN,0.11604531491970621,3.1840375648661485,1.691128069160546,0.6536226591839897,
10,obj11-val11,11,0,163.06040268456377,56.651006711409394,0.0,35.294451816041544,12.262120010668696,0.0,157,49,0,169,63,0,195.0,0.764102564102564,14.060363353892349,149,38.37558192271371,354.0,236.8399,0.05659982966641104,0.3839477472646014,0.18899934678053662,0.5738786936860446,0.3956220957142804,0.7341086036473182,0.7444505527152856,1.7794820169660441,1.1268544288219775,NaN,NaN,NaN,0.07666272666999228,1.7084479407961723,1.0007443794638622,0.3625639704656233,
11,obj12-val12,12,0,34.98326359832636,31.506276150627617,0.0,7.572133339002818,6.819538816252987,0.0,14,12,0,52,47,0,1404.0,0.6809116809116809,90.2128011162489,956,154.97335083694244,2062.0,1381.1437333333333,0.011789684281119577,0.2275977867826758,0.03923300072643027,0.3397951497466197,0.24729631157175302,0.6276816251434479,0.7128815088262744,5.299652859406526,1.5390445658308798,NaN,NaN,NaN,0.10692799325234358,5.078123915069267,2.628412376045119,1.0398749302173418,
12,obj13-val13,13,0,128.96270396270396,135.8881118881119,0.0,27.913999144741297,29.41300486474178,0.0,116,125,0,142,146,0,594.0,0.7222222222222222,40.482522676643065,429,82.92252081171657,956.0,640.0724666666666,0.023822826126284297,0.2877387160339148,0.07937422900257884,0.42976051023601436,0.3250648577210645,0.687580423345711,0.724679673143692,3.5921746780265797,1.6091029214836157,NaN,NaN,NaN,0.025528225113817627,3.200321320378257,1.7605126983082595,0.6922320029940556,
13,obj14-val14,14,0,65.99846153846154,105.29230769230769,0.0,14.285378193308082,22.790537857525933,0.0,47,95,0,85,117,0,897.0,0.7246376811594203,61.337155570671314,650,115.83755981753775,1426.0,954.9342666666668,0.016478607526237324,0.25447244608352965,0.05487299355880721,0.3800022935198766,0.27374830396406513,0.6493078696748518,0.7171476195661054,4.618480674698702,1.7225788422968806,NaN,NaN,NaN,0.06327092588565386,4.17350969994239,2.2115297033961707,0.9023123265717689,
14,obj15-val15,15,0,138.62247838616716,23.786743515850144,0.0,30.004858956993115,5.148644668226293,0.0,127,12,0,153,35,0,648.0,0.5354938271604939,32.74460458926607,347,76.9828728536523,796.0,532.7777666666667,0.027000519475382206,0.3000022851630093,0.09004778697465798,0.4482197764644539,0.2657966677857592,0.6429591322034607,0.7201582175762032,3.9931253318902207,2.398908290663325,NaN,NaN,NaN,0.09385078100516103,3.6961502924568084,1.7532062065216956,0.8193682589712472,
15,obj16-val16,16,0,56.216748768472904,129.0344827586207,0.0,12.16812480527015,27.929535677291128,0.0,47,123,0,65,136,0,266.0,0.7631578947368421,19.15606550899427,203,47.79511215393988,472.0,315.86220000000003,0.044321908556712385,0.3538940565118374,0.14789431543492365,0.5288313104939528,0.3801145951864821,0.7243886803140647,0.7380614032162187,2.42406381458761,1.5501467194487821,NaN,NaN,NaN,0.0475053090827127,2.177724389478388,1.2023112941056189,0.4688487202656396,
16,obj17-val17,17,0,114.64444444444445,6.955555555555556,0.0,24.814809443643938,1.5055311796589557,0.0,107,2,0,122,11,0,160.0,0.5625,8.492836925169874,90,31.103339271432308,232.0,155.1055333333333,0.0733623843121822,0.4186247077879024,0.24550227342674208,0.6261597864920592,0.2711046026006896,0.6472108945913958,0.7342037686370965,2.0112362877869336,2.4066134448562218,NaN,NaN,NaN,0.07755898030997078,1.7740047729099846,0.8844590409886031,0.4102431792047563,
17,obj18-val18,18,0,111.5047619047619,107.84761904761905,0.0,24.135224625440966,23.343635433762685,0.0,104,104,0,119,112,0,144.0,0.7291666666666666,9.90830974603152,105,32.508859549022254,262.0,175.2039,0.06933094146376798,0.41081165113576,0.23184603010810179,0.6143274027878847,0.3231813720204415,0.686249862279977,0.7412477657781006,1.9488469053799333,1.8537133429199038,NaN,NaN,NaN,0.11215392755881093,1.6729112443550738,0.9130510725726609,0.38523624513600974,
18,obj19-val19,19,0,47.971830985915496,62.816901408450704,0.0,10.383510952901416,13.596728963576133,0.0,43,59,0,53,67,0,99.0,0.7171717171717171,6.69990468541179,71,24.091424908202164,182.0,121.67383333333332,0.09457033053336403,0.4556016732391113,0.3165027579672126,0.6814894959072823,0.36307986035121864,0.7134017985688234,0.7551332732910598,1.303887831908934,1.266455960818411,NaN,NaN,NaN,0.04009799277790501,1.1753268687019423,0.6966015672315646,0.26023462022635335,
19,obj20-val20,20,0,66.59052453468698,51.7005076142132,1.0,14.413530329254684,11.19058364147826,2.01416207710464,53,37,1,80,65,1,812.0,0.7278325123152709,55.76962914194885,591,105.07759138073382,1296.0,867.9119666666668,0.01814731303065199,0.26278749230790316,0.06042272477767382,0.3924040086628028,0.30319187506483725,0.671799009308181,0.7203568779659038,3.512491592823907,1.117384648003338,NaN,NaN,NaN,0.1098078496107053,3.1844936011599256,1.9854568800066832,0.708972092065183,
20,obj21-val21,21,0,38.27390180878553,29.930232558139537,1.0,8.2843925377474,6.478403913362689,2.01416207710464,21,13,1,53,45,1,1089.0,0.7107438016528925,73.03839755646092,774,130.0723217847578,1680.0,1125.2058666666665,0.014289151789829013,0.24266255438387752,0.04755961510677609,0.3623092681460319,0.2741575237244464,0.6496312531749869,0.7162533896026861,4.095700338547367,1.15418514811068,NaN,NaN,NaN,0.061179132832076856,3.765683208106462,2.2800281406826426,0.8220455446478737,
21,obj22-val22,22,0,26.20766129032258,74.69556451612904,1.0,5.67265273109737,16.167867607848795,2.01416207710464,16,60,1,37,89,1,660.0,0.7515151515151515,46.804967943158424,496,91.81630572409397,1096.0,733.8673666666667,0.02113411488885277,0.27647884912652115,0.0703984339558238,0.4129089844244973,0.3200934840446963,0.6840572383766805,0.7230651715590836,3.6901659910819578,1.469845516770211,NaN,NaN,NaN,0.07976538978345639,3.2273677534951086,1.865622197009772,0.7103092796409188,
22,obj23-val23,23,0,88.0304114490161,36.92844364937388,1.0,19.054197488055976,7.993167890953677,2.01416207710464,76,23,1,101,51,1,754.0,0.7413793103448276,52.74995379077733,559,100.33528522911385,1228.0,822.3516333333333,0.01908450450790933,0.26723553242125037,0.06354820841558322,0.3990565440089869,0.31155553535604125,0.6779203320658765,0.7214494010615201,3.3925802341350906,1.101322652460038,NaN,NaN,NaN,0.016829146906081532,3.0754817819911184,1.9302233799302886,0.6890964404603485,
23,obj24-val24,24,0,133.04009433962264,70.60141509433963,1.0,28.79655098334884,15.281688271136655,2.01416207710464,121,60,1,145,81,1,550.0,0.7709090909090909,40.01069840302252,424,80.7101511597589,942.0,630.7315666666666,0.024323797449169723,0.2897416956548373,0.08103084834002279,0.4327297912876516,0.3443659126174373,0.7009282106271602,0.7264095057847082,2.978369508814983,1.1206030740015571,NaN,NaN,NaN,0.08670916071936184,2.6912140386498242,1.6814127466974864,0.6005397576796735,
24,obj25-val25,25,0,109.88837209302325,90.56162790697674,1.0,23.785356776551183,19.602079719674677,2.01416207710464,95,72,1,125,110,1,1209.0,0.7113316790736146,81.15377506273434,860,141.61836382846306,1860.0,1245.7960666666668,0.01299901495191507,0.23512787008206845,0.04326218099221601,0.35105039817721445,0.262247350812236,0.6400843816328377,0.7146886470715191,4.846727268706416,1.4493484403762158,NaN,NaN,NaN,0.09791371259946582,4.362374099975551,2.459641575014909,0.9412287721268391,
25,obj26-val26,26,0,138.57112970711296,95.06276150627615,1.0,29.99374452670312,20.57635085063318,2.01416207710464,126,84,1,151,106,1,598.0,0.7993311036789298,45.10640055812445,478,88.38581849822471,1056.0,707.0871999999999,0.021944031200805337,0.2799664713718711,0.07309526418697028,0.41811564031668913,0.3332582840203317,0.6933094881023228,0.7244540212690541,3.2150685852040306,1.1546350386808477,NaN,NaN,NaN,0.09381778727476923,2.8595953793463935,1.7901515800009686,0.6436093043918616,
26,obj27-val27,27,0,59.56576200417537,86.67432150313152,1.0,12.89301928812902,18.76067158927704,2.01416207710464,46,76,1,75,97,1,660.0,0.7257575757575757,45.200765412848554,479,91.09531418920555,1064.0,712.4205333333333,0.02154261978251247,0.2782488604409605,0.07176523573473867,0.4155641154759103,0.30567212585941184,0.6736259111522694,0.7220699005252974,3.668200140493543,1.4983926982111315,NaN,NaN,NaN,0.11748860980350245,3.378456999624481,1.840570048685189,0.7093092467649774,
27,obj28-val28,28,0,163.4148148148148,56.111111111111114,1.0,35.37116438174251,12.145259516418093,2.01416207710464,158,49,1,169,63,1,180.0,0.75,12.73925538775481,135,37.06376299696311,326.0,218.09,0.059493170001048985,0.39038169487319646,0.19870676499958997,0.5835403403173715,0.36048892879368816,0.7117008068070472,0.7422139887804478,1.7946646901903998,1.2738087801257336,NaN,NaN,NaN,0.09295193139976098,1.5769804363654383,0.958067935487918,0.35240298263990644,
28,obj29-val29,29,0,111.45531914893617,41.853191489361706,1.0,24.12452273255702,9.059130396153963,2.01416207710464,99,30,1,124,53,1,624.0,0.7532051282051282,44.35148172033157,470,88.50813912989055,1042.0,697.6857666666666,0.022082331867107785,0.2805533956206944,0.07356453598463035,0.41900850016766805,0.32086253547857363,0.6846046346307565,0.7235589345046028,3.2035112021887944,1.1584477488928964,NaN,NaN,NaN,0.10355014711371761,3.1096521438182796,1.7794222644537938,0.6453442967401379,
