Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val2,2,0,26.062593462935272,31.62572099978637,8.59859004486221,6.0752008597990335,7.371968092235583,17.318953984930946,0,0,0,72,66,17,88038.0,0.05317022194961267,512.2937752655107,4681,915.88317694289,6434.0,4609.624233333333,0.009304359581190413,0.21032755458207178,0.025300731832601998,0.2935695639920971,0.03863405427151954,0.33805749279440794,0.819933265906406,25.012933184447384,4.964850096687622,1.1788570081602385,2255.8439133612774,0.22709628633045675,NaN,NaN,NaN,NaN,
1,obj2-val3,3,0,30.547975264312786,41.89387592260124,8.945541591861161,7.120745134393518,9.765479072036937,18.01777063348902,0,2,1,62,70,18,78246.0,0.06406717276282493,548.6282194842994,5013,946.8703074907418,6500.0,4713.565233333334,0.010349222231403981,0.2179230821434034,0.027139335950554618,0.3005151738892695,0.04009933445837304,0.3422784215037749,0.8325403374595539,23.638111117256425,3.591413146439369,1.8370901847956478,2334.8860187334235,0.23497002212635068,0.8067365508672588,19.27631258995141,10.102819867188105,4.753557567144305,
2,obj3-val4,4,0,43.41214314435062,66.73140329714515,8.358665058303176,10.119387762823756,15.555116541374074,16.8357061756539,25,46,1,74,86,17,34850.0,0.14272596843615495,544.360016699562,4974,824.4545368927077,4950.0,3580.216866666667,0.023070039522184657,0.2846754342645379,0.06097277100137084,0.3935911375293731,0.05980323456644598,0.3910587122674943,0.8860437980150536,21.072070860631523,3.5325261395588154,1.6102718390635302,1950.4744961342903,0.27909107131544,0.7314541459991428,18.874196142479136,10.40723320127834,4.425103125886696,
3,obj4-val5,5,0,51.64805635272632,99.32637620662666,9.78032872423689,12.039182394003149,23.15301763768755,19.699167217975145,8,73,1,75,114,18,51408.0,0.07456037970743853,419.48772497173735,3833,689.571260131267,4118.0,3090.895,0.02379419328494867,0.2876233914613925,0.05627004415539855,0.3832002219782308,0.060695071783995067,0.39299306089938324,0.8769780696627172,24.320462255161647,3.866756571049069,2.052158030306839,1963.8105913087975,0.2136090551849842,NaN,NaN,NaN,NaN,
4,obj5-val6,6,0,60.41338657539456,47.35196805476326,7.672751473664195,14.082384340920184,11.03776251003515,15.45416504530316,29,22,1,88,75,15,48600.0,0.10820987654320988,575.5507293572572,5259,880.3318396431382,6284.0,4588.321666666668,0.012605212921675756,0.2327291027406302,0.03238151359129367,0.3187369273040698,0.054913656386597356,0.3800965030663625,0.8497112322065506,20.037764656169962,3.912934497249357,1.0808429045623615,2036.4261771156382,0.28262783882127174,NaN,NaN,NaN,NaN,
5,obj6-val7,7,0,41.76262833675565,41.177618069815196,9.101026694045174,9.734885207788176,9.5985190828374,18.330942829862803,15,26,2,63,61,15,24696.0,0.19719792678976353,532.9781426069295,4870,757.2523831293959,4462.0,3279.869466666667,0.030194065862785727,0.31139218295519444,0.0760222320077046,0.4236236574086315,0.07398594498236757,0.41980742803193316,0.9004175417339443,16.997927260598413,3.830579354962111,1.43786632857332,975.0548487194843,0.5466134990322613,0.273352875778442,15.634275548025071,8.147658940967448,3.4140702519133286,
6,obj7-val8,8,0,31.332554061952074,24.495908825248392,10.09760374050263,7.303630762900784,5.710006050178682,20.338210523750355,0,1,2,53,56,18,51408.0,0.06656551509492686,374.5074340864297,3422,747.8920701790931,5390.0,3911.0350999999996,0.008457579490809724,0.20374301114009707,0.02213794188832271,0.28078834755612647,0.03791896493995682,0.3359587564601313,0.7899008056085419,25.196747559652263,3.205803536646709,2.424169912010033,2689.584410462288,0.13924360679279038,NaN,NaN,NaN,NaN,
7,obj8-val9,9,0,40.19025200775408,87.49487676543893,9.482968706729437,9.36836366266785,20.395090431400988,19.100235947464462,11,65,3,74,114,18,51200.0,0.07052734375,395.1918014278486,3611,709.0730000285067,4156.0,3054.5371000000005,0.020543797882500055,0.2738803076210098,0.05174532716562789,0.3726407789809266,0.04954449200647991,0.36728136595475963,0.8645300556593624,20.027922893856072,2.888200679361819,1.562833431970341,2581.243025853343,0.15310135367714964,NaN,NaN,NaN,NaN,
8,obj9-val10,10,0,75.16759912430065,95.83677937241546,10.689856482607638,17.521597130324487,22.33959123337743,21.5311035369595,50,76,3,99,114,16,27300.0,0.15058608058608058,449.91234995012064,4111,800.8477606810231,5952.0,4421.743,0.009064806947812904,0.20850678922832389,0.022108884767092014,0.2806654443318416,0.04457160837488517,0.3545573986103671,0.8092102329981247,17.621700029780975,3.599143151792705,1.2448914230092603,1421.3540927947738,0.3165378368633456,NaN,NaN,NaN,NaN,
9,obj10-val11,11,0,63.79155868196964,63.429100333209924,10.275083302480562,14.869837597082153,14.785348412413793,20.69568312694745,39,37,3,93,103,17,55275.0,0.09772953414744459,591.2008062346271,5402,878.9887402231905,6244.0,4502.179666666667,0.013557288875491978,0.23844684068952363,0.036165382812658124,0.33069758407069777,0.05820663236860741,0.38754716960425517,0.8561490889544,18.952857331242566,3.5528897035464357,1.323869674053487,1706.4909275788414,0.346442396311722,1.226883390391145,17.435535842217675,8.990562635267448,3.827484689917485,
