Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,52.00791501770465,65.13642991043533,5.766506977712976,14.071390349605858,17.623473868111432,11.614679671868767,21,36,0,82,92,13,49476.0,0.0970369472067265,707.8826297452766,4801,1003.3588715163639,5754.0,4274.359433333333,0.01368378408049487,0.23918614843222272,0.033381255517263876,0.32198394888439685,0.056105572689824586,0.38282687379391156,0.8506758325938648,19.05085712977216,3.2581824161324473,1.0963756220425238,2488.4102801112076,0.2844718314351447,NaN,NaN,NaN,NaN,
1,obj2-val2,2,0,39.25484496124031,22.114987080103358,5.633397932816537,10.620888116257534,5.983485699718766,11.34657648151874,19,1,0,60,48,10,22176.0,0.1396103896103896,456.4891942702304,3096,749.2780833805754,4500.0,3307.2240666666667,0.011896432264166456,0.22828264029468234,0.029968390459985197,0.3106140809216658,0.05602531256530882,0.38264423973897077,0.8135727398782691,15.184014587968901,3.2153430115907735,1.264974369385605,1121.2748440880725,0.40711623619942255,0.7422606268588609,12.90725764471866,6.658502983607122,3.389413822427742,
2,obj3-val3,3,0,69.00941567432844,76.94295209083356,5.829410135696483,18.67135849266625,20.817875762805873,11.741376827209267,36,26,0,96,104,13,67466.0,0.053523256158657696,532.4232818184115,3611,886.1359681844045,5274.0,3757.0029666666665,0.010052798416043975,0.215822303686817,0.027808831224889474,0.3029662458265313,0.04607500116829904,0.35849978301702634,0.8093304781478166,18.88167506638206,2.5540167809278165,1.6034044682604751,2695.9979928129014,0.1974865275262692,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,103.30737599588795,61.76715497301465,6.893343613466975,27.951099618909492,16.7118744928346,13.884311290696646,77,38,0,124,94,14,41040.0,0.09480994152046783,573.7078342717916,3891,854.4792268945396,4790.0,3585.4108333333334,0.015580030187825862,0.24976027702312945,0.037149934805705886,0.33367168308148026,0.059666341155525174,0.39076009850553356,0.8487908434499504,22.21008463355652,3.121215802271278,1.4467125468501068,3256.1873627572213,0.17619005614775085,NaN,NaN,NaN,NaN,
4,obj5-val5,5,0,58.95921883974727,72.95950603101666,6.96496266513498,15.952152335264591,19.740104726893332,14.028563668564539,34,46,0,80,107,15,46624.0,0.07468256691832532,513.4028987238187,3482,916.491208392131,5650.0,4085.039,0.007602642403404411,0.1966326177022601,0.02011505783927123,0.27196129170582056,0.03872434641098602,0.33832064711844845,0.7810956466570504,21.01017888404846,2.6617245565107694,1.6034819974158039,3419.696211534117,0.15013114234889885,NaN,NaN,NaN,NaN,
5,obj6-val6,6,0,34.71042830540037,30.90254500310366,4.2880198634388575,9.391339485942215,8.361069144704297,8.636766994809964,15,6,0,57,47,10,19866.0,0.1621866505587436,475.06724287425146,3222,709.5200114038427,3828.0,2806.4856333333337,0.02093088821657127,0.2755897827895696,0.05311472967872278,0.37589942250707714,0.07146091920963747,0.414976255992846,0.8602286732132336,14.048463348467301,3.055868083574569,1.233690773400525,1008.0905287732403,0.4712545444230763,0.5859788676568438,12.819443309778512,6.2649210336194985,2.946592546083144,
6,obj7-val7,7,0,64.86414565826331,35.48225957049486,4.474789915966387,17.549803966192492,9.600168065428193,9.012952151749754,45,11,0,91,57,10,24299.0,0.08815177579324252,315.82682626835714,2142,569.815438936795,3144.0,2302.483433333334,0.016697201735857453,0.2555927263770608,0.04251104337208215,0.34900682622554935,0.06097443284220588,0.39359508033362156,0.8188953620910359,15.093562252732562,2.5739327828530754,1.8130719693082586,1199.0972108927929,0.2633871744503575,0.9658641236999462,12.549328508896338,7.034743434300486,3.0080130715402076,
7,obj8-val8,8,0,119.84173669467788,51.71568627450981,4.064425770308123,32.424677217524085,13.992324216778393,8.186412251761435,110,38,1,124,61,6,2160.0,0.33055555555555555,105.27560875611904,714,212.972822393514,860.0,618.0517333333333,0.09064700162165067,0.44921215108094026,0.24421611083075676,0.6250644079379392,0.12975835679886444,0.5062659760985864,0.8999419751400626,8.247742943205358,2.860652452667087,1.8240299395191972,157.4460541518368,0.6686455835507573,0.4838948117747773,6.758145684307464,4.125774035494408,1.5562600551858121,
8,obj9-val9,9,0,88.96903856599674,71.84329168929929,8.383215643671917,24.071683517116522,19.438099008902395,16.885155033674337,52,48,2,117,97,15,46200.0,0.0796969696969697,542.8918647619472,3682,925.877253235468,5456.0,3958.3158000000003,0.009440540437971311,0.2113487226024685,0.024722285767065404,0.2913150179399241,0.04199705116436828,0.34759489650390624,0.8051757835165166,17.119625306464464,2.2276809330017033,2.1268112224579285,1991.2988128526347,0.2726320435978303,NaN,NaN,NaN,NaN,
9,obj10-val10,10,0,81.63094339622641,59.98603773584906,8.96566037735849,22.086270306045776,16.229970999990545,18.058293128275146,30,38,5,105,79,13,28728.0,0.09224450013923698,390.72880000520377,2650,655.7731706567484,4228.0,2972.175033333334,0.01050846266118499,0.21903510299177442,0.030249693329842935,0.31158293128369663,0.06122690221213191,0.3941375687282487,0.7912676985328264,14.905119978799533,2.7504709093564426,1.365105003053058,1343.1200941760276,0.2909112905833686,NaN,NaN,NaN,NaN,
10,obj11-val11,11,0,29.33166109253066,58.47380156075808,7.340579710144928,7.936046901607969,15.82081663352044,14.785117276137683,17,33,5,47,77,10,8370.0,0.21433691756272402,264.51602536201335,1794,416.03951613540363,2358.0,1713.1406666666667,0.02776296519269817,0.3027999518103839,0.0723966011057733,0.41677922149351104,0.1098885903549298,0.47898052291693205,0.8509701157994082,8.643585254413162,2.2260535280281704,1.1135828102772813,490.2037430117907,0.539604254624492,0.8311188783738329,8.673432224062159,4.4863004906775705,1.7603363935153171,
11,obj12-val13,13,0,57.808023997000376,98.60517435320585,8.699662542182228,15.640682206242303,26.678860291603,17.522530376071188,39,76,5,76,107,13,10944.0,0.24369517543859648,393.23536211844464,2667,534.9374732432129,2384.0,1811.4294,0.059371722871947544,0.390115877322831,0.13534249187601302,0.5134262345986994,0.11424795579514029,0.48523240166540327,0.9171541242191128,11.391193859387405,2.2236047282503453,1.5831724485686531,790.9570760745459,0.4971639726267309,0.9303049133781204,11.242194278971933,6.330093681961865,2.2851536725623736,
12,obj13-val14,14,0,48.08711111111111,56.02,10.161777777777777,13.01056792988079,15.156910003344153,20.467467435964657,25,29,6,69,78,15,22500.0,0.1,331.7508679289466,2250,537.4922057299153,3102.0,2272.5521333333336,0.019181917962010228,0.2676894459256488,0.04878382453358086,0.3653916469990242,0.08016042228474242,0.43117512453818574,0.8338574559621675,14.199179266188613,2.0545631123921435,2.070252529064435,1372.1955856462032,0.24176645909607436,NaN,NaN,NaN,NaN,
13,obj14-val16,16,0,74.2099907493062,38.701202590194264,9.432007400555042,20.078438970657555,10.471093264562015,18.99759161716828,53,3,6,90,70,15,25840.0,0.0418343653250774,159.387861436085,1081,364.37448669165445,2374.0,1608.2039,0.009877831590808987,0.21456285580428455,0.0317746246105466,0.31673311803163784,0.059390773256,0.3901575978297279,0.7024230088937848,16.203795382900523,2.942816993410742,1.5339347548650821,1341.5456064172208,0.11880912633432705,NaN,NaN,NaN,NaN,
