Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,3.0,18.56199879711307,72.26032477947074,4.507868885324779,5.022180386469568,19.550932515081353,9.079578557381135,19952.0,0.0,15.0,6.040569179533757,2.819126706557623,
1,obj2-val2,2,0,7.0,71.37602831452075,47.358905682035584,3.6481729481538165,19.311675072462247,12.813542864681851,7.348011602890448,20908.0,0.0,15.0,7.092265943012212,2.968726467468787,
2,obj3-val3,3,0,8.0,44.313644195563214,72.58388972646995,2.828774499246177,11.989609371516702,19.63847704885329,5.697610321062317,18572.0,2.0,14.0,7.913080528334043,1.7423891775209364,
3,obj4-val4,4,0,7.0,47.896424476927486,36.134959873889365,4.786973344797937,12.958975281662976,9.77676427674033,9.641740175202758,27912.0,0.0,15.0,9.000967429861335,2.643128467561805,
4,obj5-val6,6,0,5.0,37.27775440283705,43.77556049768588,4.199555208270722,10.085961596047257,11.844024112984153,8.458584841206164,16637.0,2.0,15.0,8.087992221682061,2.5517097159840967,
5,obj6-val8,8,0,3.0,22.434476993806754,63.6854743721266,6.277480147422015,6.069927682385289,17.230899742567,12.643862452714666,26319.0,0.0,15.0,7.3027192008879025,2.9250387365431427,
6,obj7-val9,9,0,5.0,66.26991716239506,86.7000055595708,2.6204481014065713,17.93015298749543,23.45776832480993,5.27800719087397,17987.0,0.0,15.0,7.16613545816733,2.9792507847977996,
7,obj8-val10,10,0,9.0,51.495715050883774,61.64588912694162,6.202095607927156,13.932808257481263,16.679064505055088,12.492025772064123,29872.0,3.0,15.0,8.159519257033597,2.2733211997031515,
8,obj9-val12,12,0,11.0,43.26808918068664,88.56257693885925,7.733654766789769,11.706721416071693,23.96171025216944,15.57683414868748,29244.0,3.0,15.0,8.973304694691624,2.959760699332072,
9,obj10-val14,14,0,12.0,67.83241809094835,17.29221941136546,5.945887579440982,18.352907110205603,4.678625729670601,11.975981277237528,16207.0,0.0,15.0,8.978947368421053,3.7821203827747802,
10,obj11-val15,15,0,9.0,51.16750629722922,18.0176322418136,5.48816120906801,13.84400728387448,4.87489522246556,11.054046180341533,7940.0,0.0,15.0,7.807276302851524,3.917735033244027,
11,obj12-val16,16,0,8.0,33.529996007187066,40.42927730085845,8.62612297863845,9.07195879852594,10.938645440009928,17.374409776014485,20036.0,0.0,15.0,7.618250950570342,3.7368114197878537,
12,obj13-val17,17,0,12.0,20.302031531054915,45.00164003809121,6.558723944556132,5.492967954324431,12.175755231350186,13.210333043323114,18902.0,0.0,15.0,8.820345310312646,3.564913110153741,
13,obj14-val18,18,0,11.0,29.906356542162285,75.40268202136525,7.742177437684673,8.091537926409789,20.401136476412162,15.59400018919964,13199.0,3.0,15.0,9.655449890270665,3.1514616862838873,
14,obj15-val19,19,0,8.0,43.61557663504743,105.60179730404393,8.13949076385422,11.800738482709281,28.57188393303793,16.394253623498646,10015.0,0.0,15.0,8.325020781379884,3.7909074239429197,
