Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,9.0,50.90671448643052,65.44287510167862,4.480662574872439,11.866375311318523,15.254760108615141,9.024780638610096,27046.0,2.0,13.0,8.829905321580151,1.530911695060893,
1,obj2-val2,2,0,9.0,37.95709831818382,84.60202871821895,4.706889737847451,8.84781465306009,19.720766405715192,9.480438811085335,22773.0,0.0,13.0,7.7144308943089435,1.7075455208659487,
2,obj3-val3,3,0,7.0,63.51037417204018,36.101680045620036,5.215949467035136,14.804293376438302,8.415315918780372,10.505767612596328,22797.0,2.0,15.0,8.185637342908437,2.620036734581984,
3,obj4-val4,4,0,11.0,80.91522625752573,90.84363121826706,10.665122215131925,18.861371291757486,21.17568642082199,21.481284713404953,72086.0,0.0,15.0,8.877586206896552,2.8092522318119686,
4,obj5-val5,5,0,9.0,21.632563368765332,90.41152221313709,5.545516489506678,5.042559090079862,21.074961640564574,11.169569011122801,29352.0,0.0,13.0,8.137510396451345,1.780198195089317,
5,obj6-val6,6,0,5.0,89.45723496423655,82.1853319453306,7.471036636555962,20.85251690484552,19.157433430683195,15.04787867001042,29779.0,3.0,15.0,8.717505854800937,2.7865181152125817,
6,obj7-val7,7,0,8.0,67.31400107871443,49.63796440242393,6.146546527491354,15.690920315029226,11.570629164175159,12.380140920832297,31519.0,1.0,12.0,7.252416014726185,1.6898873136279617,
7,obj8-val8,8,0,8.0,23.12296322364948,57.466443779693826,4.81175435509414,5.389971886611922,13.395450807936191,9.69165314637371,28415.0,0.0,13.0,7.334796076406815,1.9432146067071963,
8,obj9-val9,9,0,13.0,89.01203001302218,61.800037206225845,9.885859567167573,20.74873945436843,14.405613152229675,19.911723439771016,48379.0,0.0,15.0,8.139131897711978,2.478646409430702,
9,obj10-val10,10,0,4.0,104.11230946218004,70.8779119930975,10.357012750455374,24.268620575301114,16.521669360863775,20.860702314056432,20862.0,0.0,15.0,5.994827586206896,2.9904469387566044,
10,obj11-val11,11,0,11.0,63.532732447817835,115.63429000632512,6.340962998102467,14.809505099378354,26.954398804084274,12.771727203101728,25296.0,3.0,15.0,9.099280575539568,2.608743192411826,
11,obj12-val12,12,0,4.0,42.14683758059564,121.73668252993552,5.51086122198342,9.824444534715441,28.376868918541327,11.099767685505538,26056.0,0.0,12.0,7.070827679782903,2.2174484495424087,
12,obj13-val14,14,0,8.0,37.67309949145912,44.67654192202373,6.331073151649498,8.781614414056495,10.414119618737201,12.751807449427771,38345.0,1.0,14.0,7.442740683229814,2.3364419692816614,
13,obj14-val15,15,0,8.0,50.0653970352666,105.57504640341733,10.633146024562029,11.670263880200057,24.609585135704606,21.4168794829888,39329.0,0.0,15.0,8.704957945993803,3.18180949369968,
14,obj15-val16,16,0,5.0,20.560197625032504,26.452110600676086,5.681286296264194,4.792590210443622,6.1659974588970785,11.443031407109615,11537.0,0.0,13.0,5.9469072164948455,2.0763571766343065,
15,obj16-val20,20,0,10.0,53.18059883484623,11.959761549925485,8.725782414307005,12.396418653636875,2.787825154638916,17.575140031963738,14762.0,0.0,14.0,7.169499757163671,2.5789614328793005,
16,obj17-val21,21,0,13.0,58.9008778208944,129.832121463286,12.02738951889387,13.72981795113013,30.263918940569425,24.22511185552185,26543.0,0.0,15.0,10.798616761594792,3.7919712162568415,
17,obj18-val22,22,0,4.0,106.64702127659575,96.40106382978723,9.27595744680851,24.859462903259786,22.471126163908096,18.68328171819808,4700.0,0.0,8.0,3.976311336717428,1.0375411879557173,
18,obj19-val23,23,0,13.0,95.17420171479067,36.21341740106518,13.73752716677414,22.18514411893311,8.44136194059464,27.66960625251122,41871.0,0.0,15.0,9.126198779424586,3.4435853581968208,
19,obj20-val24,24,0,15.0,85.65317347506334,116.41545639948087,11.889129225635005,19.965788664901947,27.136488999754754,23.946633216070477,32362.0,0.0,15.0,6.866539359219181,3.5647376139862095,
20,obj21-val25,25,0,5.0,70.83632570142206,20.424971174435843,11.842530060945478,16.511975579801586,4.761068871245328,23.85277494572808,18213.0,0.0,15.0,8.15994623655914,3.1757075462549103,
21,obj22-val26,26,0,14.0,75.14446503638747,17.01374135515075,10.053247751209149,17.51620456526834,3.965909849156247,20.248870372222967,22123.0,0.0,13.0,6.371831797235023,2.0602398059765044,
