Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,33.0,40.48871977489219,37.7806580905139,6.944012421528634,10.224416439808806,9.540562997178007,14.064402758564098,463067.0,3.0,249.0,63.062372327386626,43.34539343197324,
1,obj2-val2,2,0,97.0,25.756299269440674,40.130807657878776,6.777430625739944,6.504111049774628,10.13403466054919,13.727007989373686,173155.0,3.0,214.0,75.61353711790393,40.883626789063264,
2,obj3-val3,3,0,73.0,101.77497716997306,68.85964155457077,3.849831646058949,25.700732340347486,17.388785199044236,7.797449015927796,178493.0,0.0,245.0,47.56008526512124,33.17472763280585,
3,obj4-val4,4,0,39.0,7.262311790595321,57.97243456103776,10.47344385982329,1.8339157295071042,14.63949258650505,21.212913193686095,151095.0,0.0,196.0,37.36275964391692,31.140593123679853,
4,obj5-val5,5,0,29.0,64.67100711500105,43.314792652793905,6.986299901759399,16.33105003077044,10.938070666308562,14.15005182102349,167955.0,0.0,236.0,40.3543969245555,28.154081598076782,
5,obj6-val6,6,0,67.0,58.13743863921763,32.49895353704479,6.5736043989497315,14.681160251448706,8.206800231475782,13.314178349632789,105116.0,0.0,171.0,39.63650075414781,29.89548995081188,
6,obj7-val7,7,0,22.0,56.99045825114081,87.40358136936456,10.680539281847441,14.391518958733316,22.07159473600514,21.63236426145381,202269.0,0.0,245.0,41.68775762572135,32.968229156966125,
7,obj8-val8,8,0,14.0,82.99961409900631,61.97373035735567,3.69538224060927,20.959482631454144,15.64992005242311,7.484627190130016,176211.0,0.0,254.0,40.34134615384615,40.06057370506889,
8,obj9-val9,9,0,64.0,97.46735775285524,66.22444438728265,5.08224868813664,24.61295048333429,16.72333187305228,10.293586492951952,77752.0,0.0,253.0,70.11000901713255,60.349512834555256,
9,obj10-val10,10,0,115.0,78.15314915666971,69.66681610963765,8.728501448810277,19.735628775197824,17.592617002976425,17.67870683442034,211898.0,0.0,202.0,52.71094527363184,30.450299360254686,
10,obj11-val11,11,0,33.0,36.10742711039631,58.311229329044494,10.49714421213246,9.11803024149131,14.72504675603642,21.260915887253088,193992.0,0.0,234.0,51.0370955011839,35.8467049411883,
11,obj12-val15,15,0,35.0,52.602442947094005,69.06031157036087,11.226792528197958,13.283435125451675,17.439459407066323,22.738745586612147,190262.0,2.0,255.0,51.11821601289629,43.45435036559479,
12,obj13-val17,17,0,21.0,36.326896340270764,42.245909698837536,10.081013073104717,9.173451722200909,10.668150932925439,20.418083878266298,189167.0,0.0,238.0,51.41804838271269,35.52095415704836,
13,obj14-val18,18,0,249.0,8.680573353086608,46.48040471982584,12.136373813255336,2.192062317398903,11.73746704732947,24.581011521367362,209923.0,0.0,254.0,94.51733453399369,67.03054494881668,
14,obj15-val19,19,0,53.0,33.98627789253853,99.93922093841509,13.55098404194947,8.582386905398439,25.237157885591273,27.44616307856446,88106.0,0.0,139.0,36.45262722383119,22.334424119554164,
