Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val2,2,0,71.42024253731343,51.646455223880594,4.090485074626866,19.323637782132657,13.973592892183177,8.238899914275976,47,16,0,93,83,10,35156.0,0.060985322562293776,316.12171592873847,2144,553.1737992485736,2994.0,2257.2825000000003,0.01937075496649438,0.2685650039165219,0.04520059914926493,0.35621707279761633,0.06676920869641699,0.40568828631936704,0.8317620886358338,19.439531317646093,4.6554261720817856,1.1035081236970332,1286.6236668146416,0.24569866393906523,NaN,NaN,NaN,NaN,
1,obj2-val3,3,0,18.905544147843944,64.62320328542094,6.232546201232033,5.115130867781513,17.484614000802203,12.553358202324144,0,42,0,38,93,10,22308.0,0.08732293347677964,287.2225292113724,1948,528.9679456191272,2934.0,2185.4208,0.01699221325984714,0.25708924365230246,0.041117344808867085,0.345150378492743,0.06303783823173116,0.3979857331607755,0.8141634516829407,14.120006128216998,1.962545064882299,1.8795672652615358,1628.9062699118413,0.17632845702467415,NaN,NaN,NaN,NaN,
2,obj3-val4,4,0,24.111798839458412,77.68974854932301,4.528046421663443,6.523748036922691,21.019930862986893,9.120219385883871,3,59,0,46,95,8,14652.0,0.17642642642642642,381.144886042812,2585,620.1952622006772,3046.0,2221.8005,0.026741377282740397,0.29903942436780256,0.0689061980116612,0.4099706463451773,0.06887271997765786,0.4099046064931496,0.8667666819775182,9.836170608798202,1.4684119015785781,1.8124241067336626,1020.0257263241984,0.37366203244335755,0.9547693707729248,10.839207698115624,5.745858234218193,1.9817327819274064,
3,obj4-val5,5,0,28.712168004941322,15.232242124768376,4.239036442248302,7.7684353168831315,4.1212731709079256,8.538106445441102,15,1,0,43,28,7,6496.0,0.24923029556650247,238.7131800786509,1619,412.7698990482618,2468.0,1799.7176666666664,0.019720167746775392,0.2701701952574666,0.0508549148370556,0.3704909840180345,0.09163916277134443,0.45084513077195915,0.8153733612763431,10.54275573268267,2.949015889661095,1.1079525410854967,509.4195854990217,0.4685983556066266,0.49174694338329383,9.185992688851497,4.52335300027733,2.204417295245771,
4,obj5-val6,6,0,46.82123613312203,75.26022187004754,7.0057052297939775,12.6680696593191,20.362592104891537,14.110625797224676,27,44,0,66,95,13,29120.0,0.10834478021978022,465.1884392514784,3155,770.3924567952109,3912.0,2856.7834333333335,0.018804187037027246,0.2659206698012824,0.048285768129528,0.36414390751899767,0.05352715173505961,0.37687020333078397,0.8513932083552612,21.312902080046122,4.81599359541687,1.2192188754150988,1434.0453247136838,0.3243889375284259,NaN,NaN,NaN,NaN,
5,obj6-val7,7,0,29.893929135635297,48.159783344617466,6.828481155495374,8.088175536507887,13.03023030944162,13.753667787622453,0,25,0,55,78,13,42336.0,0.10466269841269842,653.3280425747388,4431,1024.6044651900907,6186.0,4600.3486,0.009380502996601698,0.21089974344618043,0.022807813144689968,0.2835923743852811,0.04487931713278589,0.3553714459747433,0.8170670244232493,17.01878755040501,2.4110763941312263,1.2124596419647717,2929.444032334148,0.22302117240115846,NaN,NaN,NaN,NaN,
6,obj7-val8,8,0,66.85482970407594,39.545505304299276,5.144611948632049,18.088408374037456,10.699529898858138,10.362082288354076,48,21,0,83,58,11,16416.0,0.10910087719298246,264.07369087144144,1791,488.77077232206557,2372.0,1747.7986666666668,0.027183131814714823,0.30067709957967387,0.0679468509861991,0.40805914132547555,0.06754402867628358,0.4072515166585159,0.8491931202519538,16.294136072105008,3.9973401142403904,1.471896493194922,770.4831229156753,0.34273780050123526,NaN,NaN,NaN,NaN,
7,obj8-val9,9,0,14.422103861517977,24.208388814913448,6.447070572569907,3.902080155085865,6.549881660007253,12.985445055687604,3,7,0,29,41,13,13230.0,0.2270597127739985,442.92426989269137,3004,701.402016797163,3266.0,2327.1513999999997,0.029295687135985217,0.30827270556641373,0.08098010105971973,0.4326394370323074,0.0642999001415845,0.40062418504558417,0.8797699110430443,16.75682011219564,4.417751611523329,1.29853214401202,777.6928708737427,0.5695362352943564,0.909435391478232,14.16512890210848,7.832929514882294,3.852234423874688,
8,obj9-val10,10,0,60.10717410323709,29.35258092738408,5.376640419947506,16.262745955696232,7.941707023959952,10.829425236086232,44,17,0,81,46,11,13680.0,0.16710526315789473,337.0588818158097,2286,543.8519499675225,2364.0,1699.0395666666666,0.04473654174764409,0.3549941961431951,0.12050202565069286,0.49392929218318343,0.07987702011896393,0.4306663941394747,0.8956356444388743,14.498205292544585,3.5354906327949776,1.4849209080732437,687.7468643258044,0.49009148467180175,0.9202562005455541,12.742140383836356,6.705967862593685,3.066786023641791,
9,obj10-val11,11,0,67.37727122563594,52.86290056161216,6.148331681532871,18.229761446588245,14.302717356802686,12.38373651040451,45,32,0,86,80,13,28812.0,0.10506039150354018,446.3155009870761,3027,742.2662970404888,3966.0,2941.5829,0.016611891496141905,0.2551566873278197,0.040713078134101494,0.34401547538913635,0.055088010696366214,0.3804983544231317,0.8396784085274186,17.509826836624445,2.8932962822930497,1.7607892764232709,1525.6009094270769,0.29255062593970604,0.31789198377704,14.370520899933757,7.352390352936954,3.749439488941105,
