Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,41.0,5.416927409261577,46.225672715894866,2.630866708385482,1.2626879247844642,10.775222620410894,5.298991953947149,38352.0,0.0,160.0,25.5,29.006916375319705,
1,obj2-val2,2,0,12.0,85.80769166541423,59.336105405540806,7.870263680844313,20.00180691627855,13.83126967350812,15.851986642770589,59883.0,0.0,108.0,13.66255989048597,16.764197618397592,
2,obj3-val3,3,0,41.0,32.71701638792172,80.17200527976794,7.703404146681948,7.626349479480224,18.68812618744674,15.515904496857408,184099.0,0.0,104.0,30.878731969137874,19.70667863672296,
3,obj4-val4,4,0,13.0,80.05794680435632,43.053889877207446,5.148978175033627,18.661539111648874,10.035878784345876,10.370876575992188,46094.0,0.0,116.0,23.796592669075892,23.653881811401178,
4,obj5-val5,5,0,55.0,17.575418763924418,57.72699892730423,2.5818755672910307,4.096837075626025,13.456186316052024,5.200315855440623,48476.0,0.0,103.0,29.48661800486618,19.392456784942894,
5,obj6-val6,6,0,11.0,68.5733344092095,39.20373508342523,8.89794417995822,15.984471413199007,9.138406176840038,17.921901731465788,111537.0,0.0,99.0,23.207865168539325,14.415633081765844,
6,obj7-val7,7,0,32.0,22.65730257339695,97.31543492264524,7.928748457817908,5.28142620458638,22.684266427842548,15.969784462638726,91591.0,0.0,124.0,24.568401287553648,21.386402261314718,
7,obj8-val8,8,0,7.0,44.41265366098415,9.961878934856106,7.636649264697098,10.352607160560755,2.3221179256899496,15.381449345101927,83707.0,0.0,100.0,21.7703511053316,15.52506465948092,
8,obj9-val9,9,0,39.0,63.179203894800054,48.459358109811724,11.83145454462104,14.727097453634597,11.295895570512457,23.830467060763045,218137.0,0.0,113.0,33.272879804759,17.612416820072696,
9,obj10-val10,10,0,21.0,69.63154515022002,18.89463545066004,11.442480577720698,16.231140756093776,4.404347007855726,23.04701044765142,94994.0,0.0,85.0,19.155878201250253,14.528952512254794,
10,obj11-val11,11,0,28.0,46.29740325101318,72.44617992706853,10.220917912358617,10.791943036559976,16.887233237475115,20.58658525227225,226514.0,0.0,115.0,32.63890489913545,17.27604977718895,
11,obj12-val12,12,0,5.0,16.227696505722733,22.596452664291668,2.6423861138482527,3.7826824833963135,5.267242066670832,5.322193903581054,13193.0,0.0,68.0,10.46233148295004,10.801288163383317,
12,obj13-val13,13,0,20.0,81.3168884141012,90.600101971448,11.470452558997767,18.95499889955662,21.118919656924703,23.103350551561174,82376.0,0.0,93.0,17.978175469227413,16.236275365769508,
13,obj14-val14,14,0,33.0,76.34869172483296,63.15525362995036,11.009301631144787,17.79691028334821,14.721514637411254,22.174517840858083,133955.0,0.0,99.0,26.49426424050633,14.937322620034356,
14,obj15-val15,15,0,49.0,42.02646136824636,102.12735439003187,11.32277864123706,9.796384791934905,23.80592676172778,22.805911346630086,151844.0,0.0,152.0,37.529411764705884,24.031324839625253,
15,obj16-val16,16,0,61.0,64.53200470347032,101.16202852232641,12.811740585521754,15.042435857990187,23.580908919592815,25.80492202906031,33167.0,0.0,88.0,30.317184643510053,17.769617895563982,
16,obj17-val17,17,0,52.0,10.695086935715425,86.62159036528952,14.23494576487478,2.4930290011194476,20.191527025610863,28.671487929252084,50152.0,0.0,118.0,27.877709838799333,21.58325959258726,
17,obj18-val18,18,0,74.0,30.20493163811838,21.8759732370506,16.262273481750203,7.040781529245448,5.099298026793632,32.75485453444569,58439.0,0.0,104.0,23.413060897435898,18.933309115789704,
