Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,26.0,165.90398992725238,47.87809736989367,7.582221600447678,35.909946756992554,10.363222295816314,15.271823207825362,178700.0,0.0,68.0,23.741198352597316,11.036261917791965,
1,obj2-val2,2,0,100.0,147.09636236325065,73.04796626502683,11.762631549756659,31.83903258099958,15.81124468696583,23.69184639447444,576968.0,0.0,244.0,60.89372031662269,48.842338083702266,
2,obj3-val4,4,0,16.0,69.4877846122343,67.81593040930606,12.905647746335777,15.040642764413748,14.678769638644246,25.994066271140483,507884.0,1.0,122.0,38.54029443011079,20.824069819864942,
3,obj4-val5,5,0,69.0,113.78317938803904,60.6228019279749,16.66862303401232,24.62838847611484,13.121815758908904,33.5733083926605,835903.0,3.0,254.0,70.95348442407266,56.662843223418136,
4,obj5-val6,6,0,41.0,25.964369010392886,57.35246716899361,13.765884876141774,5.619992075844331,12.413951245680165,27.726723275313063,405181.0,0.0,169.0,31.72416222987786,23.292076051559388,
5,obj6-val7,7,0,9.0,105.96897594995129,98.67940105635608,3.3401876826829393,22.93700281665551,21.35917309462835,6.727679360872003,19501.0,0.0,37.0,9.040797403801577,6.1916819024633325,
6,obj7-val8,8,0,63.0,109.29841865333218,82.45235146096587,13.36432310648731,23.657661254474224,17.846825457606148,26.91791278726001,588549.0,0.0,168.0,45.535705996131526,34.41864841909731,
7,obj8-val11,11,0,77.0,132.46206478519684,102.3829791439499,12.96271540435569,28.671436388259835,22.160813199813134,26.109009783753365,303557.0,0.0,104.0,28.088923845655593,19.06681789692365,
8,obj9-val12,12,0,49.0,109.65272699463519,112.03025536986641,13.525027632121946,23.734351355039788,24.24896777508628,27.241597748412385,346517.0,0.0,235.0,43.19045244920853,51.278730736639815,
9,obj10-val14,14,0,42.0,91.13220252939647,96.8233750245896,16.413305666076518,19.725580693466615,20.95743594527135,33.05905783253803,787935.0,2.0,250.0,67.6861953440426,51.26628705378498,
10,obj11-val15,15,0,178.0,49.91328245378295,81.78055483459765,15.144436705554588,10.803738452390583,17.701414963892354,30.503350091439575,608758.0,0.0,246.0,59.26382398753894,51.7006570889806,
11,obj12-val16,16,0,40.0,151.63678328474248,54.457289388969876,18.339392006802722,32.82180745950974,11.787289524173236,36.938507897258,263424.0,0.0,101.0,39.511624418779064,22.96751462476808,
12,obj13-val17,17,0,32.0,91.68144983866236,58.8429158110883,16.92582135523614,19.844465366709304,12.736559107040948,34.09134749756449,54544.0,3.0,91.0,29.563143631436315,10.441446430511727,
13,obj14-val18,18,0,71.0,63.158664114287525,103.3170803735755,16.74970336502713,13.670703559217307,22.362999569388727,33.73661732058962,189627.0,3.0,154.0,44.336450783259295,18.965497495661054,
14,obj15-val19,19,0,32.0,11.745362499527749,42.005515886508746,15.724621255053082,2.542285705030745,9.092101037750586,31.671935808761482,26469.0,0.0,66.0,29.574301675977654,13.503202409901144,
15,obj16-val20,20,0,64.0,40.118791029484306,28.967821500398436,21.433631844571774,8.683719122459996,6.270089876690164,43.17080843595884,105412.0,0.0,124.0,32.12800975312405,18.90188269678001,
16,obj17-val21,21,0,22.0,115.18423901627159,26.148399502318743,23.01284599350429,24.931648070264828,5.659825507033167,46.35160168636579,61887.0,0.0,61.0,15.588664987405542,10.806939647808788,
