Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,26.0,77.66206026525286,50.319569098082546,12.505942834998207,19.611616522829113,12.706952266976199,25.188995796691877,242561.0,0.0,251.0,50.09520859149112,64.08216024357344,
1,obj2-val2,2,0,18.0,75.20981233025898,39.61870009444492,12.278422724623011,18.99236246292212,10.004714666742656,24.730733418595495,221293.0,0.0,235.0,32.188072727272726,43.85595789027548,
2,obj3-val3,3,0,3.0,98.08971020114146,72.5076744057184,10.966531833545742,24.77011007343718,18.310004918106983,22.088372536488645,18047.0,0.0,23.0,2.8005896958410923,2.19175283725975,
3,obj4-val4,4,0,9.0,58.24612454153073,31.92166001337413,12.447303896735496,14.708606165583898,8.06101914906987,25.070887471001445,49349.0,0.0,205.0,18.40693770980977,36.274250925531625,
4,obj5-val5,5,0,198.0,48.859696181374595,50.67760988825837,14.748340050411786,12.338297769313456,12.797366539434028,29.70554722978295,370945.0,0.0,245.0,65.59593280282935,58.38215844684364,
5,obj6-val6,6,0,4.0,19.191207729468598,73.96946859903382,13.235314009661836,4.846260906738858,18.67914458626264,26.658067556832624,20700.0,0.0,50.0,3.8822205551387845,3.3046420772593987,
6,obj7-val7,7,0,7.0,84.63374922573223,27.920095566764005,11.551190160162818,21.372142704369725,7.050523842220323,23.26596916602422,11301.0,0.0,36.0,5.16027397260274,3.869428019794783,
7,obj8-val9,9,0,14.0,52.680962818975146,36.27325364986145,9.699367219487986,13.30326336090532,9.159905598521378,19.536097625404576,24179.0,0.0,113.0,11.459241706161137,12.952552190362464,
8,obj9-val10,10,0,4.0,29.156384689610807,46.493470569314894,11.487616596976519,7.362717828650839,11.740766501771564,23.13792170594796,15545.0,1.0,48.0,6.7440347071583515,4.029566319223089,
9,obj10-val11,11,0,3.0,111.86924723510525,59.14948269711024,11.472886193364253,28.249788506499932,14.936726739123742,23.108252285611687,5606.0,0.0,32.0,3.0785282811641954,2.8260727279429334,
10,obj11-val12,12,0,146.0,80.628366595621,64.63175741135439,14.852024801395078,20.36068321049782,16.321138496954266,29.914385123187536,103220.0,0.0,170.0,38.06047197640118,38.809601930325975,
11,obj12-val13,13,0,5.0,52.80925848539722,73.80127222918698,12.845196638343316,13.335661231922607,18.636670787670358,25.87230794190311,43074.0,0.0,88.0,9.217633212069334,13.233299657500321,
12,obj13-val14,14,0,1.0,68.88597662771285,80.35984974958264,17.024791318864775,17.39543546500163,20.292875977513816,34.29068904507771,23960.0,0.0,129.0,5.879754601226994,11.21988775066866,
13,obj14-val15,15,0,4.0,93.3581393088028,59.08744470908472,11.1355174257522,23.57526984419022,14.921060592399733,22.428736907887963,20573.0,0.0,98.0,6.774119196575568,11.368412044519784,
14,obj15-val16,16,0,4.0,38.14618058650504,65.8359033781977,10.848203939745074,9.632866587854867,16.625215530947248,21.850040980131677,11219.0,0.0,27.0,6.432912844036697,4.537100886433224,
15,obj16-val17,17,0,4.0,34.24628794709949,65.65187856928164,17.885061617072438,8.64804596034384,16.578744654810016,36.023412855787086,16635.0,0.0,93.0,7.67651130595293,8.708690494660912,
16,obj17-val18,18,0,146.0,61.89740907984151,66.00193682626114,16.32082696947562,15.63064701714658,16.66714313758377,32.872790748904436,180708.0,1.0,187.0,75.64169108413562,47.70613952692905,
17,obj18-val19,19,0,40.0,51.851195634971475,41.8975966719672,16.95332011967654,13.093726351967783,10.580193164491845,34.14673446606758,132691.0,0.0,211.0,34.137123745819395,47.2250770619904,
18,obj19-val20,20,0,2.0,100.46292481977343,72.38022657054583,15.457672502574665,25.369406240291596,18.277821145727877,31.13425775498906,9710.0,0.0,38.0,3.756286266924565,3.1608369504953995,
19,obj20-val21,21,0,6.0,52.9707736159621,69.71637761451684,14.87486450680477,13.3764478501562,17.60513252503012,29.960387991675976,99636.0,0.0,184.0,34.51195012123311,46.76493219795306,
20,obj21-val23,23,0,4.0,84.8229058023632,49.28957686976038,16.715136312627894,21.41990948046332,12.44685341646468,33.66699367452979,75745.0,0.0,254.0,26.66138683562126,53.50019828229634,
