Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,134.0,50.058302559429606,59.95416686649721,8.324444870749604,11.66861015507228,13.97534004487584,16.766781171612088,125106.0,0.0,135.0,21.693428125541875,20.147883632468496,
1,obj2-val2,2,0,88.0,35.496325787408686,65.2972607787741,8.745745933799142,8.274207601405942,15.220817352267172,17.61534979585034,138397.0,0.0,231.0,23.771384403984886,34.658028762144966,
2,obj3-val3,3,0,9.0,73.10397653862718,32.72131416500892,8.840733372982507,17.04056588818761,7.627351293021633,17.806669893654757,48761.0,0.0,204.0,11.269008550959095,13.64395071576525,
3,obj4-val5,5,0,74.0,33.64996867547795,54.11615840103472,8.627985934279131,7.843821027258983,12.614497959097577,17.37816207061727,197928.0,0.0,205.0,36.0196542311192,39.77709066328335,
4,obj5-val6,6,0,20.0,47.030128880603066,64.81640593337116,6.830250466077652,10.962741671055497,15.108729897333534,13.757231465899899,123370.0,0.0,196.0,45.256786500366836,48.7333815455309,
5,obj6-val7,7,0,6.0,26.397960322242305,100.1945727611524,9.277498828412666,6.153375007544833,23.35539459844667,18.686386310571518,44811.0,0.0,155.0,6.484949348769899,6.06361240412883,
6,obj7-val8,8,0,27.0,26.813953488372093,63.41814844182788,9.307691472144075,6.2503431793477,14.782795522194512,18.747199188582854,92063.0,0.0,205.0,22.14117364117364,40.57362369072834,
7,obj8-val9,9,0,11.0,24.522948938611588,85.44922547332186,5.978055077452668,5.716309111314435,19.918248304910673,12.040771831848003,6972.0,0.0,38.0,4.081967213114754,4.927983089926447,
8,obj9-val11,11,0,0.0,63.18227424749164,6.8361204013377925,9.867892976588628,14.727813154063195,1.5935023733904228,19.87553581437204,598.0,0.0,31.0,0.4469357249626308,1.4463045619502088,
9,obj10-val12,12,0,20.0,47.62515491436017,27.10766150815088,12.42400457593187,11.101442475218555,6.318806635098086,25.02395886261648,31469.0,1.0,154.0,19.389402341343192,14.647479040582724,
10,obj11-val13,13,0,2.0,45.41906650250244,34.34890228497417,7.946209565231296,10.587202392566345,8.0067427284854,16.004953963015023,125078.0,0.0,214.0,38.95297415135472,55.796040176764514,
11,obj12-val14,14,0,24.0,57.284220100045474,35.12590628673411,9.644400971281971,13.352974396029992,8.187862669072755,19.425386692747303,116547.0,1.0,239.0,64.82035595105673,67.35175387976268,
12,obj13-val15,15,0,8.0,81.4560461220065,29.101557110476,15.360944121415196,18.98743661639076,6.7835844897970805,30.939431117877938,20294.0,0.0,64.0,8.351440329218107,5.620489407246036,
