Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,19.0,36.05471449211634,54.49452436292062,6.895910547144921,8.404368229655253,12.702695214686777,13.889481511165208,47757.0,0.0,62.0,10.395515890291685,6.527343675972536,
1,obj2-val2,2,0,59.0,72.31585205057657,57.91168916292576,6.95245680489608,16.85685375784099,13.499237683132591,14.003374839129776,131207.0,0.0,178.0,36.14517906336088,29.58338668711204,
2,obj3-val3,3,0,54.0,50.58208612440191,53.07746411483254,9.451827751196172,11.790704311541923,12.372377909549247,19.03751301578456,104500.0,0.0,135.0,20.27944886473899,18.918577547063773,
3,obj4-val4,4,0,20.0,62.68767241665836,105.63788347126666,4.998504337421478,14.612521271380462,24.624232481110518,10.067797878677395,60174.0,0.0,152.0,11.199329983249582,10.318941348617416,
4,obj5-val5,5,0,5.0,14.151911726969464,38.7341865537593,7.510617141390814,3.2988162292350007,9.028954228583215,15.127600221841433,31176.0,0.0,123.0,10.092586597604402,9.40271844017028,
5,obj6-val6,6,0,3.0,40.62330725881066,89.33320716628816,4.752039700563546,9.469309013225573,20.823605976015408,9.571378153770782,23778.0,0.0,76.0,8.959306706857573,5.903661973572508,
6,obj7-val7,7,0,3.0,71.5575777935868,72.42708745026744,5.615241219402946,16.680099728178554,16.88278277357011,11.310005917916227,151812.0,0.0,252.0,31.879882402351953,49.34130986098101,
7,obj8-val8,8,0,18.0,54.71995157256603,63.83447184934473,7.8867522689313265,12.755242386548531,14.879840673395515,15.885197331600452,226318.0,0.0,193.0,29.747371188222925,36.54538542950184,
8,obj9-val9,9,0,26.0,70.32979482881709,36.87813887078251,6.144861408573114,16.39390303275669,8.596308778486911,12.376746818211766,32217.0,0.0,157.0,16.100449775112445,12.614333307694118,
9,obj10-val10,10,0,19.0,52.38998457339504,36.62318737391717,8.204091610300225,12.212126156124363,8.5368794835794,16.524370198559048,210675.0,1.0,200.0,33.345204178537514,30.667793403985364,
10,obj11-val11,11,0,1.0,34.874949738640936,14.729392842782469,8.756735022114999,8.129364598306465,3.433427306075615,17.637483600798088,2487.0,0.0,36.0,0.5414761593729589,1.507555650711167,
11,obj12-val12,12,0,12.0,41.346821687754094,68.10080170219233,12.19104069303545,9.637960513201781,15.874323852019556,24.55473184435147,26319.0,0.0,60.0,8.242718446601941,4.983647859870476,
12,obj13-val15,15,0,6.0,14.075247701508525,49.50147281978042,14.580290993483889,3.2809458145328603,11.538812922195616,29.367069192225582,11203.0,0.0,70.0,6.078676071622355,4.725447543828625,
