Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,16.0,57.448940765117236,64.36051693404634,9.098776223776223,13.391370848305312,15.002461991009866,18.326410017991428,58344.0,0.0,112.0,15.225469728601253,17.725886331643952,
1,obj2-val2,2,0,8.0,43.20711949142081,84.33281385014196,12.522080607332429,10.071596668114411,19.658012313328417,25.221499885736414,64808.0,0.0,128.0,9.414294015107496,6.740498593897621,
2,obj3-val3,3,0,7.0,78.86457687868295,34.56356235951643,11.402466435817994,18.38336410927163,8.056780076889666,22.96641548048311,82305.0,0.0,163.0,12.85212367270456,17.63761828619807,
3,obj4-val4,4,0,33.0,68.34111996825433,58.02209357967344,10.157059324704427,15.930342135030477,13.524972996408493,20.45796370672172,171362.0,0.0,158.0,21.97230414155661,22.659584860712535,
4,obj5-val5,5,0,7.0,29.213549644896254,90.40871744882328,11.431694750034815,6.809689993931524,21.074307848892037,23.025286042556328,28724.0,0.0,65.0,7.215272544586787,5.138790098427915,
5,obj6-val6,6,0,30.0,68.12498266056319,52.72077637995241,13.077509950169127,15.879960442994063,12.289233857262003,26.340224604589242,93717.0,1.0,145.0,21.794651162790696,23.115664732619692,
6,obj7-val8,8,0,0.0,52.18266405484819,105.76297747306562,13.028893241919686,12.163799661129879,24.653391942480525,26.24230267451956,2042.0,0.0,15.0,0.7438979963570127,1.329328329959701,
7,obj8-val9,9,0,8.0,82.76043937256914,81.0596657691157,10.33038423729538,19.291491199776864,18.895040199122683,20.807068172679895,23397.0,0.0,76.0,12.333684765419083,8.318355026682969,
8,obj9-val10,10,0,29.0,89.52710264900662,55.74188741721854,11.567119205298013,20.868803089840537,12.993456036733487,23.298052844660017,60400.0,1.0,142.0,18.242222893385684,16.671118876790484,
9,obj10-val11,11,0,6.0,83.7622934950955,15.91717217346412,11.47131517811048,19.525023792579695,3.710299138545813,23.105088006264985,30992.0,0.0,108.0,12.87577897798089,8.027121988139685,
10,obj11-val12,12,0,15.0,54.387417485107065,73.08672113991305,13.980317179198197,12.677728559042599,17.036543647912357,28.15862468823552,49688.0,0.0,75.0,11.385884509624198,6.026988170320087,
11,obj12-val14,14,0,0.0,113.49016641452344,41.96974281391831,10.347957639939485,26.45460274553186,9.783163674454391,20.842463853851342,661.0,0.0,7.0,0.2781986531986532,0.6070153696955345,
