Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,13.0,91.62569911171688,94.85889301436606,8.083924738763297,21.357986756568103,22.11164553596799,16.282334642985067,63831.0,0.0,124.0,14.513642564802183,13.547066526479002,
1,obj2-val2,2,0,8.0,105.3269402889656,49.62984273110855,3.0403187998124706,24.551751502149212,11.56873599937449,6.123694828890571,23463.0,0.0,72.0,10.174761491760625,7.075501442224733,
2,obj3-val3,3,0,20.0,64.09120428782411,47.38462290816975,8.692164744774704,14.939685106498704,11.045374369299036,17.50742859687114,102243.0,1.0,217.0,20.563757039420757,14.639136684804322,
3,obj4-val4,4,0,72.0,50.50662396808984,56.638588002235316,8.736132164811153,11.773114053014453,13.202477298290727,17.595986106936685,298839.0,1.0,255.0,44.78330585943354,54.575743601065334,
4,obj5-val5,5,0,7.0,107.41943439325638,77.52141745335463,9.244840202955386,25.039512706712006,18.07027311519207,18.6206065456851,49469.0,0.0,243.0,12.299602187966187,14.924246909820688,
5,obj6-val6,6,0,49.0,76.79694736601948,86.40354999885926,5.840820423900892,17.90139885086621,20.140701729828546,11.764358996999423,43831.0,0.0,151.0,12.46261017912994,12.770356535373036,
6,obj7-val7,7,0,15.0,43.12474616879228,24.678076288147725,10.05209565966896,10.052395413981008,5.752469357938415,20.246549873133368,68451.0,0.0,178.0,13.856477732793522,9.59488418551354,
7,obj8-val9,9,0,20.0,47.247623201046665,58.37221979938945,5.177496729175752,11.013439683302032,13.606587556911917,10.428317566239112,45860.0,2.0,119.0,27.31387730792138,22.113069319276896,
8,obj9-val11,11,0,20.0,76.42000389614005,61.90265215818329,4.970945927142181,17.813533178727177,14.429532738177508,10.012290773787544,35933.0,1.0,215.0,21.325222551928782,16.52745103734663,
9,obj10-val12,12,0,38.0,55.79148105061052,74.08648998855564,8.555604422627662,13.005016332321567,17.269590162546884,17.232373974765373,211458.0,1.0,232.0,40.61813292354975,38.841115425574344,
10,obj11-val15,15,0,55.0,54.38484433214852,79.42856836966297,10.041702710804676,12.677128756068717,18.514830749220334,20.22561678966164,233510.0,1.0,255.0,48.97441275167785,52.33477878380135,
11,obj12-val16,16,0,43.0,28.42154312638416,58.748420755362,7.826543200701556,6.625072960746631,13.69428014876514,15.763926509674242,67279.0,0.0,131.0,19.167806267806267,13.978917502514616,
12,obj13-val17,17,0,35.0,83.81603206412825,107.92366551284387,8.176698852249954,19.537550274307478,25.15704918041758,16.469196744106892,54890.0,0.0,232.0,12.81578332944198,14.189776442884837,
13,obj14-val19,19,0,23.0,63.82754910364197,97.1739463461784,10.831415388543395,14.87822697863005,22.651285384623442,21.816226116971723,54833.0,0.0,129.0,18.054988475469212,12.297742020491732,
14,obj15-val20,20,0,43.0,36.64961145402915,39.08695947899131,9.843272288255198,8.543038947120278,9.111185737190798,19.82594575761863,58809.0,0.0,118.0,15.51688654353562,16.252026848533742,
15,obj16-val21,21,0,20.0,26.18932708660912,42.668645509097324,9.295061451079807,6.104742517677547,9.94607816954122,18.721760279122172,31163.0,0.0,152.0,9.022292993630574,12.68634383300637,
16,obj17-val22,22,0,1.0,20.42374942983123,61.02706401094724,9.87349855557245,4.760784082094051,14.225432794229752,19.886826358981466,6577.0,0.0,63.0,4.04240934234788,9.265593012414056,
17,obj18-val24,24,0,12.0,72.92682009155327,76.42001630400702,10.48255157709914,16.999270650201684,17.813536071005885,21.113557857886523,127576.0,0.0,248.0,31.40718857705564,42.15286410496387,
