Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,60.0,50.100161698752174,83.0707355767764,3.281477865576471,13.555223884701471,22.47582404585504,6.609428273702405,65554.0,2.0,190.0,64.08015640273705,43.31425497598039,
1,obj2-val2,2,0,101.0,27.978142620893024,29.90379365996533,2.195919424575106,7.569835590246392,8.09084450665241,4.422937629356621,100378.0,0.0,154.0,37.59475655430712,35.35581342752106,
2,obj3-val3,3,0,69.0,40.33910577292254,70.96764367108322,7.6670119747031675,10.914248407989422,19.201181511460277,15.442604764154279,276082.0,4.0,212.0,82.51105797967723,40.06780535126166,
3,obj4-val4,4,0,73.0,36.24544287753446,58.03660092042079,6.702830433861249,9.806656831955392,15.702526544998541,13.500586869146167,250103.0,0.0,174.0,61.61690071446169,26.277583693775725,
4,obj5-val5,5,0,188.0,76.44868352979012,55.07177314484668,5.195152900708923,20.684145236257894,14.900355395948349,10.463879957368079,286068.0,0.0,252.0,69.43398058252427,64.12357963411816,
5,obj6-val6,6,0,57.0,67.2824405663559,36.0419222260965,6.753256775063878,18.204103828447128,9.75159178022981,13.602153693283642,174943.0,1.0,144.0,62.30163817663818,30.151154134477768,
6,obj7-val7,7,0,136.0,58.081899900706645,64.54016113442003,6.644906408767314,15.71478274934406,17.462145910670017,13.383918494448706,379683.0,2.0,224.0,98.13466011889378,42.037559048479615,
7,obj8-val8,8,0,87.0,27.288741269594908,63.51363650473382,6.600558745925811,7.38330945247757,17.184406863394578,13.294595113745128,161075.0,10.0,226.0,76.77550047664442,36.80568820412875,
8,obj9-val11,11,0,153.0,71.51347187273426,87.91410948095705,4.911294621913251,19.34886214212275,23.786259290021615,9.892143376945642,187576.0,0.0,225.0,81.8751636839808,50.634999618657965,
9,obj10-val12,12,0,102.0,34.64517400774682,39.74106306856822,3.093316643833591,9.373684121485478,10.752440492101258,6.230441076486219,101461.0,10.0,135.0,68.69397427217332,20.385972054820776,
10,obj11-val13,13,0,70.0,47.15264736200918,23.371108612126324,4.0065692062599565,12.757737102559734,6.323345053773298,8.069879754544042,106710.0,0.0,158.0,56.942369263607254,41.43770870941357,
11,obj12-val14,14,0,83.0,9.684585132021505,57.2580907863026,6.68397600572049,2.6202853492640985,15.49189091416097,13.462610994999556,151036.0,0.0,172.0,61.8239869013508,38.625071076046446,
12,obj13-val15,15,0,10.0,16.713270558895,45.679794411050004,8.087479217291214,4.521983893657853,12.359238358792362,16.28949393883988,125104.0,0.0,213.0,44.56857855361596,32.15944190617236,
13,obj14-val16,16,0,50.0,45.89835246118629,10.44000031144401,8.094484326580188,12.418371966368621,2.824672351935769,16.303603364315702,128434.0,0.0,170.0,56.08471615720524,39.96021156238726,
14,obj15-val17,17,0,105.0,63.657193374278805,55.09258018487499,7.416334760220858,17.223247965716165,14.905985000252974,14.937700225149783,322380.0,24.0,230.0,90.02513264451271,28.251492955368942,
15,obj16-val18,18,0,83.0,57.72834811754168,30.287300991071685,9.196532693807969,15.619124902879348,8.19460720039039,18.523307392720987,173045.0,0.0,168.0,56.58763897972531,32.43847760243537,
16,obj17-val21,21,0,83.0,66.49827585061358,80.5876658538692,7.683022277737544,17.991938279994713,21.803998549208604,15.474852109369072,150509.0,0.0,231.0,76.98670076726343,45.99992019829728,
