Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,77.0,161.7658467155811,72.19019519623451,4.982911677164809,27.233321282078272,12.15323765251641,10.036391733707237,231152.0,0.0,213.0,66.08118925100057,52.96196978691096,
1,obj2-val2,2,0,21.0,87.85725355772124,30.291309223181482,6.167980964709958,14.79079089732221,5.099549582799702,12.42331335142209,219382.0,1.0,187.0,26.75716550798878,16.902694685953144,
2,obj3-val3,3,0,83.0,134.06312242359255,40.23185962238949,7.403023611826372,22.56956062832903,6.773043761198784,14.910889414850898,425253.0,0.0,231.0,58.639409817981246,52.75896596223977,
3,obj4-val4,4,0,37.0,32.81078516084253,56.8837533228513,7.291702669140804,5.523703995278538,9.576394284854235,14.686670993706088,211791.0,0.0,112.0,24.001699909338168,17.53561481606427,
4,obj5-val5,5,0,143.0,109.56015022259515,71.8586549891616,7.051482413817215,18.44447904983709,12.097422774651502,14.202828465280922,686448.0,1.0,206.0,65.71395749569213,47.587616711083456,
5,obj6-val6,6,0,22.0,40.554201249738846,23.06838426620577,6.285735313669256,6.827310055836534,3.8835683361802658,12.660489695510053,210604.0,0.0,209.0,26.665484932894405,15.708300084758728,
6,obj7-val7,7,0,16.0,139.02655175738516,11.661428009879033,4.807358841809376,23.405155214284648,1.9632043601838576,9.682799870206129,134831.0,0.0,140.0,23.05197469652932,14.393603466151541,
7,obj8-val8,8,0,122.0,136.4257442785387,64.5335418767092,6.616544642475808,22.967308616239823,10.864238126165585,13.326793300344649,772661.0,1.0,235.0,78.2917215523356,53.76154313100393,
8,obj9-val9,9,0,63.0,185.33951201679727,55.941659480334444,4.141722282629073,31.2019538085284,9.417792547762978,8.342099955570744,213368.0,11.0,219.0,56.223451910408436,33.203016487104044,
9,obj10-val10,10,0,124.0,150.5862882809164,49.676288298782765,4.740682244944266,25.351239786975718,8.363015721856891,9.54850239737003,559711.0,0.0,194.0,69.6851344621514,42.46457092646725,
10,obj11-val12,12,0,152.0,108.19449276604253,57.95623634260251,6.786774640444463,18.21457027100225,9.756947072970325,13.669664106638715,350085.0,19.0,224.0,117.7151983860121,43.267259671872814,
11,obj12-val13,13,0,75.0,78.03040181342257,65.05134792346925,9.019499689667269,13.136437916285576,10.951410905337031,18.16673422938488,185285.0,1.0,168.0,39.75219909890581,21.723204054923695,
12,obj13-val15,15,0,69.0,176.8950149006976,50.31335389233064,8.25024326113282,29.780320579403927,8.47026587594752,16.617327103461836,327837.0,1.0,234.0,60.1204841371722,46.66906689869391,
13,obj14-val16,16,0,71.0,14.830969686225847,40.06012105249829,8.291614961886191,2.4967975044812056,6.744131529443245,16.7006564141846,78974.0,0.0,87.0,33.92353951890034,19.3260579229372,
14,obj15-val17,17,0,48.0,79.43730543655401,14.319742761507909,10.49081221394904,13.373290497714732,2.410732322172538,21.130196119362324,102473.0,0.0,103.0,23.326428408832232,12.339884370608754,
