Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,126.0,77.58542402698501,59.983370197793946,7.5048858915480725,12.777554187911283,9.878669514125217,15.116056555753772,894719.0,23.0,254.0,131.19046920821114,50.06682963115333,
1,obj2-val2,2,0,84.0,109.54563793327839,51.900937052622446,7.318142379940133,18.041086225873247,8.547572484267143,14.73992485652771,414918.0,0.0,206.0,64.0602130616026,43.94829370517531,
2,obj3-val3,3,0,110.0,72.7455726145629,97.35318658794293,7.966802957334343,11.980478391017355,16.033109731547324,16.046432392427928,1212849.0,5.0,251.0,109.65093572009764,67.17729454663504,
3,obj4-val4,4,0,126.0,64.33577233555926,48.38922687527442,7.95054294643139,10.595467222719737,7.969228450628847,16.01368209509389,1393876.0,1.0,254.0,107.96034389280459,74.7712937871146,
4,obj5-val5,5,0,98.0,82.71484050782033,124.37654220614904,8.911703494154423,13.622318495875142,20.483589896877465,17.94961522032675,1531329.0,2.0,255.0,90.27465660555326,61.565245157668514,
5,obj6-val6,6,0,58.0,124.1879244897383,59.082772725622476,9.285750591310592,20.452526419137108,9.730349992172686,18.70300669846978,743687.0,0.0,193.0,62.89639715832206,33.33855421329504,
6,obj7-val7,7,0,195.0,111.97739879963346,108.12152246410267,8.110541758553373,18.441573258477295,17.806548452761294,16.33594563485178,853406.0,4.0,249.0,82.38304855681051,46.15874836392233,
7,obj8-val8,8,0,166.0,48.219274213178515,88.21659536892696,7.661822131992315,7.941238923258927,14.52840326305955,15.43215157977994,772348.0,0.0,253.0,88.66352887154173,70.72393476535183,
8,obj9-val9,9,0,180.0,99.62400502577101,95.38618390857238,5.731298466880985,16.40709113339111,15.709163788883115,11.543764024559643,1004423.0,0.0,246.0,101.8684584178499,60.44434678091386,
9,obj10-val11,11,0,75.0,109.5471302543958,141.44999531042245,3.35550859847837,18.041331996443976,23.29541924434276,6.758538168453672,181253.0,0.0,127.0,43.643871899831446,19.62491661764407,
10,obj11-val12,12,0,89.0,100.27530346708723,69.25845603443818,8.613696739748695,16.514353563554867,11.406184680299088,17.349381316881697,1237696.0,3.0,248.0,104.6765899864682,56.29330254451565,
11,obj12-val16,16,0,101.0,48.63812957151367,119.0260068333446,10.345835201346198,8.010220270015026,19.602409488086167,20.838188918525756,488487.0,1.0,245.0,70.68253508898857,55.177366269860386,
12,obj13-val17,17,0,96.0,51.617630333942394,91.80412311617985,12.004523188920352,8.500914661678268,15.119233702746463,24.17905536084663,346437.0,1.0,232.0,64.8030303030303,52.23807053544794,
13,obj14-val19,19,0,97.0,47.42161469978454,44.32881824464409,9.408215781129314,7.809872267940404,7.30051919301241,18.94967143956807,491980.0,0.0,249.0,69.31248238940546,69.47330476702226,
14,obj15-val20,20,0,100.0,80.44501048631402,143.99200530589565,8.986778281678527,13.248499876451767,23.71406322123298,18.100828010304486,278935.0,0.0,172.0,79.49130806497578,28.174773124557564,
15,obj16-val21,21,0,80.0,75.15846234048823,45.712228291665724,13.559237516716154,12.377857532900268,7.528353184533442,27.310502000624165,441190.0,1.0,213.0,68.80692451653151,55.865690281042454,
