Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,71.0,57.31685188102654,61.36701932127117,6.9605212663249185,13.360580877102372,14.30467651172511,14.019617971512016,247551.0,9.0,151.0,64.60099164926932,25.80856838525746,
1,obj2-val2,2,0,45.0,44.774303608410555,83.49718778281799,11.845142054445413,10.436907906558107,19.463227546037444,23.858035923981294,360214.0,0.0,151.0,52.32626380011621,26.58214937935177,
2,obj3-val3,3,0,50.0,79.29618117622726,30.72672881180659,10.503925189463887,18.483971241990908,7.162412657119946,21.15660777736233,338455.0,0.0,243.0,52.85056214865709,31.741306527231046,
3,obj4-val4,4,0,61.0,66.25773746703092,59.614079140887696,9.768949313053772,15.44470484875186,13.896065461324962,19.67624723951033,529663.0,2.0,200.0,67.91421977176562,30.851786463844906,
4,obj5-val5,5,0,58.0,28.83219043527914,90.28597247615106,10.706305758844145,6.720795011110531,21.045695947141937,21.56423504535089,190889.0,0.0,159.0,47.950012559658376,27.871055628268067,
5,obj6-val6,6,0,86.0,67.48869357512278,49.71095087908354,13.109577429019538,15.731641205139022,11.587642340795004,26.404813704398094,291383.0,6.0,238.0,67.76348837209302,28.274015878040665,
6,obj7-val8,8,0,1.0,54.092595479345285,107.30849571317225,12.668823070927514,12.60900543271832,25.013652856440753,25.517062991010544,12830.0,0.0,36.0,4.673952641165756,4.914694587799158,
7,obj8-val9,9,0,83.0,82.41057653359738,81.22316935955713,10.087555695575858,19.20993803342925,18.93315295081958,20.31797213270981,111095.0,3.0,232.0,58.56352134949921,28.414174157958374,
8,obj9-val10,10,0,60.0,92.20795077653113,56.85260946206735,11.099111103685077,21.49370985027056,13.25236578535308,22.355408674613507,239398.0,7.0,171.0,72.30383569918453,26.281777435366152,
9,obj10-val11,11,0,98.0,82.99426952970623,16.8233763667501,11.239500724542221,19.3459971020274,3.9215356949550553,22.638176124963064,151820.0,0.0,231.0,63.07436643124221,26.313836509664636,
10,obj11-val12,12,0,104.0,52.64962514519024,74.1550279821196,13.961053817183485,12.272648476255403,17.28556639599506,28.119825154987947,284110.0,5.0,193.0,65.10311640696608,25.363068857847043,
11,obj12-val14,14,0,1.0,115.32730560578662,42.44273658830621,9.90581675708258,26.88284061871993,9.893418710620594,19.951920454863394,6636.0,0.0,18.0,2.792929292929293,2.336179626486142,
