Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,62.76975501934058,29.386811567507827,6.801252532694788,15.850936228922196,7.420906390098145,13.439275004604898,33,9,0,92,49,15,39360.0,0.1379319105691057,684.0939538007283,5429,953.1572072390919,5474.0,4047.6605000000004,0.02032252551812747,0.27289345713205065,0.050266635882043456,0.3690568525588566,0.06112097439775616,0.3939101404343474,0.8821436553827704,21.889298258230845,3.6975922970296424,1.6697957756919368,1924.3439549337227,0.3554946360014364,0.4088456852168107,17.75649558225129,9.413336631901105,4.043653233693094,
1,obj2-val3,3,0,87.81070287539936,15.882188498402556,11.378594249201278,22.174403119239898,4.010650622841083,22.484102236421723,43,0,0,110,33,18,43928.0,0.11400473502094337,631.044855522941,5008,872.2153428545527,4232.0,3017.8124333333335,0.03742346852276945,0.3344889854252539,0.10320584248141226,0.46906687123224045,0.0678737225481383,0.4079130620541106,0.9124931740797944,24.55473151685281,5.12928224542351,1.5410417325368617,1529.5601600685911,0.41256622132119514,0.7502180327638349,25.270807219972045,10.691556511851942,5.908734914517729,
2,obj3-val4,4,0,96.18640850417616,107.375284738041,7.09092634776006,24.28947869589396,27.114950351815644,14.011670463173878,64,88,0,115,127,16,35360.0,0.14898190045248869,663.8067689486528,5268,949.4267696610067,5552.0,4188.341633333334,0.018339839628877436,0.2637135368613145,0.0427186588417601,0.3495740637449146,0.05823060583351018,0.3876003683753516,0.8746134854355018,20.37654819474931,3.051812106096321,1.6272097055199075,2338.413595186001,0.28387055665225575,NaN,NaN,NaN,NaN,
3,obj4-val5,5,0,34.54850982878884,29.646586345381525,9.848446417247938,8.72436455951898,7.486506031783694,19.460530120481923,20,8,0,52,65,18,36366.0,0.13009404388714735,596.140816988625,4731,932.2695585003656,4696.0,3356.186733333333,0.02444409736048645,0.2902185751362987,0.06696069004916488,0.4060753620390018,0.049605014412840986,0.3674308590919126,0.8874290325254011,23.98938217289699,4.208566124878307,1.7546402862304018,1860.7557549757612,0.3203756405936203,0.3326347719616685,19.725817491608556,11.207125963254637,5.607366723160503,
4,obj5-val6,6,0,13.115551275878671,106.82859894077997,9.73535548066121,3.3120053888541676,26.97689848739508,19.23706242978655,0,89,0,39,125,18,28120.0,0.22158605974395448,785.1518559831161,6231,964.3673812263061,4394.0,3221.5063,0.051759219431430345,0.3726744919436899,0.13133815797607462,0.5083119350951479,0.0777377845686155,0.4267869089862327,0.9331817117859574,25.17615680208354,6.947313640983989,1.0867206598835608,1274.398222863827,0.6160961635827797,1.268673660308805,19.963912755543067,12.174459364513956,5.730839067292004,
5,obj6-val7,7,0,52.95866935483871,73.93467741935484,9.089516129032258,13.373391220875012,18.67035894148435,17.96088387096774,37,53,0,69,98,18,28842.0,0.17197143055266625,624.9965022751173,4960,864.161425558425,4406.0,3247.1043,0.03252986402987649,0.3192232968612228,0.08126939188515163,0.4331540073843627,0.0684577968173011,0.4090797930368451,0.9050165035238574,27.650490806345267,7.058270019014765,1.3110624954863566,1355.7424377520606,0.4609994382940584,NaN,NaN,NaN,NaN,
6,obj7-val8,8,0,29.58716844253004,59.238494672409885,9.863976422579913,7.471501522228655,14.959204493635456,19.491217411017907,4,30,0,64,102,18,84607.0,0.052135166121006535,555.8184620031335,4411,891.5566173369702,5054.0,3681.9532000000004,0.017045932967640277,0.2573598816717935,0.044085086462765405,0.3532622512852838,0.049302793418338424,0.3666831424037535,0.8615727100574226,28.01975758740012,3.5369401423094002,2.369363880475607,3108.812470458635,0.17878803153447692,NaN,NaN,NaN,NaN,
7,obj8-val9,9,0,59.321416053277254,48.191026989134244,3.4500525762355414,14.980144220415301,12.169442040608113,6.817303890641429,37,19,0,87,76,7,23664.0,0.12056288032454361,359.49899616752214,2853,505.8867756850148,3142.0,2381.9991666666665,0.0296781875264966,0.3096085656595048,0.06811317129273228,0.4083918190948249,0.11289839225921634,0.48331421459942375,0.8783827227837341,14.603644977477556,4.179921811120493,1.1630391470708032,642.0099197437147,0.5599586316532793,NaN,NaN,NaN,NaN,
8,obj9-val10,10,0,63.117809595579,100.769907058528,9.410700828937452,15.938828732094143,25.446926948926052,18.595544837980402,34,64,0,83,147,18,79800.0,0.04988721804511278,501.63529749137945,3981,874.6676353669044,5458.0,3912.6724666666664,0.011023922073957915,0.2225594455747933,0.029923765721013677,0.3104598299730619,0.042530391303199064,0.3490601330818631,0.8234547422819267,29.10310531139053,4.887737494987263,1.5958299036367214,2708.3465552837793,0.1852182825394804,NaN,NaN,NaN,NaN,
9,obj10-val11,11,0,44.7391663227404,108.57119273627734,4.002063557573257,11.297760714509662,27.416947092281834,7.908077589764754,31,89,0,62,122,9,10880.0,0.22270220588235295,305.31583165576797,2423,505.97278114493776,2884.0,2088.7720999999997,0.027680468320683493,0.3024997340306214,0.07285947339220694,0.4176655700380559,0.08138972082910507,0.4333680429062241,0.8661076433539991,12.778154823123367,3.441480913309678,1.0684639379237242,690.6252082553481,0.4420861387713524,NaN,NaN,NaN,NaN,
10,obj11-val12,12,0,37.14175115207373,54.704147465437785,8.308940092165898,9.37922298343555,13.8141681876094,16.41846562211981,5,33,0,65,74,18,48678.0,0.11144664941041127,683.5899243634096,5425,994.4441554707771,5398.0,4010.6272999999997,0.02116182983469631,0.2765996528856226,0.05159587018762631,0.3722816646131332,0.053740596203882246,0.37737047339200314,0.8845011179980973,23.560530907824372,3.411462080571193,1.677812856913683,2805.557609416794,0.24365563625175782,NaN,NaN,NaN,NaN,
11,obj12-val13,13,0,68.65957820738137,146.11511423550087,8.621792618629174,17.338264190047678,36.89772816725161,17.036662214411244,36,121,0,91,161,18,43624.0,0.13043278929029892,716.9818745857697,5690,1062.6735970810505,6154.0,4424.838833333333,0.01571102177415674,0.25045829018486404,0.042265356394691575,0.3483331804731794,0.04844724170633308,0.36454973782510924,0.8683838130516369,24.48991331933736,5.8780087244923145,1.1630284623358462,1531.0858262528839,0.46828326818260835,1.00519599032039,19.539996216553913,11.856181430944433,4.959108105835962,
12,obj13-val14,14,0,6.58130348913759,86.80842659644503,3.922975641869651,1.6619440664912604,21.92130324053922,7.751799868334429,0,59,0,19,102,7,7040.0,0.21576704545454545,191.40517882175467,1519,331.00094058200784,1628.0,1182.3522333333333,0.0604790164169474,0.3925261963957886,0.1578800637412418,0.5404751918451426,0.11425416962495132,0.4852411985956258,0.8996350172332318,9.697971486439238,2.1379927508295387,2.269213967443946,368.33534226881824,0.5196492349682358,0.9482514668264127,9.311647394478184,4.998172335735433,2.1426224868155965,
13,obj14-val15,15,0,89.67687394326508,130.77662972008267,8.218673680255495,22.645658082396675,33.024376425998334,16.240099192184857,73,110,0,105,153,18,27588.0,0.19294620849644772,670.7371737117842,5323,943.5852944753984,4696.0,3379.6519,0.030944326951033208,0.3139502622487061,0.08301362779416119,0.4362309394941068,0.06056387227091251,0.3927096900469545,0.904784599159106,22.7779435913635,5.726722534671271,1.2261676112324906,1231.033875305591,0.5448567965242068,0.8597059999706496,19.922399415849913,10.484012593428513,5.111940767284108,
14,obj15-val16,16,0,67.49461154897861,119.34968634389577,8.559112111951102,17.04408091331714,30.13878685038768,16.912805533215373,50,84,0,96,148,18,58045.0,0.10710655525885089,783.3877529525009,6217,1014.8024440667751,5922.0,4411.445933333333,0.021047906170408262,0.2761024064936564,0.05091798696420086,0.37064408623507855,0.06641427183608882,0.4049681465400048,0.8896232379751006,28.540663368655355,5.738387485239906,1.2624386999912318,2342.560073304858,0.3344152245569976,NaN,NaN,NaN,NaN,
15,obj16-val17,17,0,53.89891581632653,14.025510204081632,9.17123724489796,13.610827016122597,3.5417928229048394,18.122364795918365,30,0,0,83,53,18,55404.0,0.05660241137823984,395.15907885781616,3136,755.0276491557449,3732.0,2721.7761,0.021398314993933923,0.2776261786215101,0.05516292581371949,0.38067039051179735,0.04103058743595128,0.3449078195643006,0.8604427246577123,22.864438891566813,3.69328089886532,1.2243160096339398,2998.140793713688,0.13180137493421282,NaN,NaN,NaN,NaN,
16,obj17-val18,18,0,75.12341827006414,92.73756283584677,8.037268157392962,18.97054579758251,23.418558732366307,15.881641879008491,54,60,0,102,135,18,70756.0,0.08153372152184973,726.936455972813,5769,1105.5804667395694,6704.0,5080.7065,0.012492559727777762,0.23203372526754423,0.028699949256115298,0.3061684082177798,0.04422564759867071,0.3536376683426705,0.8539339851899642,24.943464560398226,3.6652675741089906,1.5944073579606384,3034.9270369172555,0.23952353619387265,0.10385774675173828,21.01115539672671,10.091287698087848,4.7371103448789995,
17,obj18-val19,19,0,40.63492063492063,123.51201814058957,5.083446712018141,10.261335820937669,31.189879942159028,10.044890702947844,24,107,2,65,143,9,12432.0,0.17736486486486486,277.84622732190195,2205,443.8971693801294,2634.0,1924.6490333333334,0.030090004257672325,0.3110340415519368,0.07712850676562731,0.4256686255410675,0.09981923907020265,0.4638793983613441,0.8675617421952575,10.884844395607427,2.097245003164172,2.065648740427323,594.5665245145237,0.4673088979383246,NaN,NaN,NaN,NaN,
18,obj19-val20,20,0,48.37473385379702,93.36337828246984,11.036195883605394,12.215832627853317,23.57659281633621,21.807523066004258,16,66,2,82,118,18,60367.0,0.07002170059800884,532.633107886476,4227,863.6005720545878,5380.0,3991.7992,0.01297687263394783,0.23499428996668437,0.03176953137831429,0.3167161938188151,0.04981612309514078,0.3679513574713899,0.8398119399108186,22.41786481871513,3.2906443764204756,2.054393866352239,2121.4153944229,0.25107440498769973,NaN,NaN,NaN,NaN,
19,obj20-val21,21,0,14.15139335476956,84.24088960342979,8.410771704180064,3.5735814732386717,21.27293580419757,16.619684887459805,0,57,2,42,110,18,39474.0,0.09454324365405077,470.2594650182939,3732,763.339930469119,3876.0,2817.8220666666666,0.02705106316427415,0.3001893649614885,0.07040361286490678,0.4129191094871054,0.05623070406392309,0.38311126643513543,0.8838859519324618,22.05927760591112,5.00998661945705,1.2959827870921226,1382.261083996776,0.3402103050304719,0.8416975912558439,20.320699378925813,9.237665492799321,4.8532631715428,
