Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,0.0,55.768540090573545,42.34280516216853,7.76809507604513,12.999668785449861,9.870124655604313,15.646202513513384,76402.0,0.0,15.0,10.65281650864473,4.123689230797721,
1,obj2-val2,2,0,0.0,61.13754296485198,100.7215323206564,7.0330413571349375,14.251185482146488,23.478229080499684,14.165685188249741,36076.0,0.0,15.0,10.601234205113135,4.301534214096601,
2,obj3-val4,4,0,14.0,32.964154689113,47.30488366552847,6.110982291749385,7.683957515381247,11.026787120254042,12.308508785899612,62965.0,0.0,15.0,11.699182460052025,3.847105226218671,
3,obj4-val5,5,0,12.0,67.48970320411472,65.90449696799888,7.678047511357496,15.731876550056965,15.362364348506278,15.464832123583925,49967.0,0.0,15.0,9.664796905222437,5.2732289826457075,
4,obj5-val6,6,0,3.0,37.410910426980195,95.04996905940594,10.178759282178218,8.720498039271403,22.156185437753443,20.50167093814021,51712.0,0.0,15.0,8.615794735088304,4.727431897037624,
5,obj6-val7,7,0,13.0,53.207050789586,30.50644472897994,6.7448228766538625,12.402584614764534,7.111064350156875,13.585166454944035,58575.0,0.0,15.0,9.085621219171708,5.23056272237025,
6,obj7-val8,8,0,14.0,75.47180896753135,51.90898471053084,7.785432056347706,17.592508565281364,12.100004897563062,15.681122001770342,58210.0,0.0,15.0,10.197967764540994,4.469907881832007,
7,obj8-val9,9,0,8.0,19.228076442221827,24.90194677621004,3.7279276061201405,4.482072235067258,5.804653657382521,7.50865041043867,16797.0,0.0,15.0,9.950829383886257,4.308695859675074,
8,obj9-val10,10,0,5.0,65.76345748611149,70.99874114008921,8.915806901836293,15.32948798941153,16.54983468288887,17.95788014846647,73082.0,0.0,15.0,9.820209621069605,4.399017624891163,
9,obj10-val11,11,0,1.0,75.28793797348484,92.228515625,4.2389914772727275,17.549648163736443,21.498503524594543,8.538015878692502,16896.0,0.0,15.0,9.828970331588133,4.902882029864683,
10,obj11-val13,13,0,11.0,48.69359597836184,78.58515928091362,8.757909403857713,11.350496510454867,18.31823175655219,17.639848995968308,73204.0,0.0,15.0,10.746330005871991,4.7602890788531464,
11,obj12-val14,14,0,3.0,7.49718637818958,76.24396041525178,10.275977491025516,1.747597114447768,17.77249737359998,20.69748416760448,20614.0,0.0,15.0,6.882804674457429,4.407282203325653,
12,obj13-val15,15,0,15.0,34.605,18.372961672473867,11.006933797909408,8.066439207300146,4.282744643521632,22.169748640950473,57400.0,0.0,15.0,9.076533839342188,5.184420474900346,
13,obj14-val16,16,0,15.0,19.58280361324858,98.55503512880563,17.723764915802388,4.564759279143687,22.97321772691348,35.69853515692688,8967.0,0.0,15.0,5.375899280575539,4.778683869722094,
14,obj15-val17,17,0,10.0,22.8817596147589,42.18585280145767,16.645539142317954,5.333747229836968,9.833538998152603,33.526813693417715,15367.0,0.0,15.0,6.095596985323285,3.0089787018174303,
