Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,9.0,65.89308874091483,49.609435522479004,8.180441310876093,16.63965626816819,12.52762574232368,16.476734662346793,45954.0,0.0,15.0,9.490706319702602,2.7095156892844403,
1,obj2-val2,2,0,11.0,78.42388590734457,39.273481530204954,9.378156159837353,19.803996589736062,9.917538327674235,18.889126490309675,66893.0,0.0,15.0,9.729890909090908,2.889926305250557,
2,obj3-val3,3,0,3.0,100.73693682113246,68.67210831887225,9.96854982111104,25.438601137709355,17.341428357218984,20.0782750134101,46677.0,0.0,15.0,7.243482309124767,3.175330180213257,
3,obj4-val4,4,0,8.0,62.42874707035002,25.834786952011374,9.54401198755139,15.764823175727397,6.523931156620683,19.22318700875809,26027.0,0.0,15.0,9.707944796717642,2.7519545818984845,
4,obj5-val5,5,0,11.0,47.98056463097931,51.870972606182455,12.906475663902153,12.11629502073087,13.09872053283355,25.995733831305646,59685.0,0.0,15.0,10.554376657824934,2.814040457437417,
5,obj6-val6,6,0,12.0,18.999881698805158,74.46956110256714,12.989187270791435,4.797946289132902,18.80543047633225,26.162328413238424,42265.0,0.0,15.0,7.926669167291823,3.205063278895456,
6,obj7-val7,7,0,12.0,85.66032007410075,26.593989605310554,11.64853599547162,21.631377570699,6.715648853122221,23.46203945586728,19433.0,0.0,15.0,8.87351598173516,4.093357995996681,
7,obj8-val9,9,0,9.0,48.131792226929456,32.3760821514091,10.057837539141646,12.154483778656092,8.175772127296142,20.258114949018555,21716.0,1.0,15.0,10.291943127962085,2.993604929790168,
8,obj9-val10,10,0,12.0,28.87077561701936,48.05861119884492,11.319541578306186,7.290594380110156,12.13600373505902,22.79939137723352,22163.0,0.0,15.0,9.615184381778741,3.123170891547807,
9,obj10-val11,11,0,8.0,113.07461365099807,56.423535093367676,11.146329684481648,28.554173734463856,14.248356653610534,22.45051454938866,12424.0,0.0,15.0,6.822624931356398,3.5143120137695996,
10,obj11-val12,12,0,12.0,84.16355826418973,66.09016814744108,15.424921066157575,21.253407703021875,16.68942375736611,31.068291053787057,27238.0,0.0,15.0,10.043510324483776,2.7782196691991317,
11,obj12-val13,13,0,9.0,45.507748062984255,82.15711072231942,14.75628592851787,11.491846865516075,20.74672941467959,29.721551516133523,40010.0,0.0,15.0,8.561951637063984,3.6851212725007083,
12,obj13-val14,14,0,15.0,71.31031407275276,85.45945085048098,15.568898515639932,18.007641426724366,21.580653057707526,31.35828497249267,31394.0,0.0,15.0,7.7040490797546015,3.200894388625472,
13,obj14-val15,15,0,4.0,101.43027480204937,62.71262226362366,13.346110852352119,25.613686353785432,15.836508776287204,26.88123035564232,21470.0,0.0,15.0,7.069476457029964,3.133205457449679,
14,obj15-val16,16,0,3.0,31.39222284539166,66.25917617000063,11.371969838599115,7.927322995813807,16.732102518609363,22.90499039088411,16047.0,0.0,15.0,9.201261467889909,3.840954326035839,
15,obj16-val17,17,0,15.0,33.261868573983016,69.70496200268217,17.224675905230217,8.399455397883036,17.60224979695272,34.69328899873273,22370.0,0.0,15.0,10.323027226580527,3.054285769394142,
16,obj17-val18,18,0,15.0,58.25268817204301,68.68060533651932,16.958980485862206,14.710263646780826,17.343574067120485,34.15813536098128,25110.0,0.0,15.0,10.510673922143155,2.483528469308647,
17,obj18-val19,19,0,10.0,53.92941028305154,32.16195963603161,16.094738830641354,13.618527633199152,8.121700825992205,32.41741259358129,31761.0,0.0,15.0,8.171083097504502,3.967677880874625,
18,obj19-val20,20,0,3.0,102.16295329542277,74.74554861564278,15.008529877878251,25.798706035177947,18.875124239967185,30.229611713114306,21454.0,0.0,15.0,8.299419729206964,3.960634913763378,
19,obj20-val21,21,0,11.0,52.91178273070348,84.28368222430088,17.178305325291102,13.361551173244939,21.283742013402737,34.59989113512602,31003.0,0.0,15.0,10.73882923449948,2.4475847800037127,
20,obj21-val23,23,0,14.0,90.3521039053465,38.93078907570501,15.379325682768437,22.816170569907776,9.830999894622556,30.97645456167361,22482.0,0.0,15.0,7.913410770855332,3.864095244650294,
