Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,7.0,17.070502431118314,79.2837778105201,3.412921762192427,4.61863743413652,21.45121536949638,6.8741775855331255,13574.0,0.0,15.0,9.177822853279242,3.7864362111419574,
1,obj2-val2,2,0,12.0,27.468111778532254,88.51010707756595,4.07673021676678,7.431840381810262,23.94751387649092,8.211195401198227,19145.0,0.0,15.0,10.108236536430834,3.9016441405500406,
2,obj3-val4,4,0,8.0,63.94027015618404,29.91416912902772,4.114042493316449,17.299837921220877,8.093651719269708,8.28634837363501,14214.0,0.0,15.0,6.820537428023033,3.9734404482410466,
3,obj4-val5,5,0,2.0,21.89247011116549,76.03684541704537,3.704118017199189,5.923280957262354,20.57271729604334,7.460694039362639,14303.0,0.0,15.0,8.428403064230995,3.4701855963755723,
4,obj5-val6,6,0,4.0,34.718423568570515,36.39786126553592,8.223681880953224,9.393502704155763,9.847895528667156,16.563828178788537,28241.0,0.0,15.0,9.85036623648413,2.9345504889224134,
5,obj6-val7,7,0,13.0,68.52821412231204,50.312871740125054,2.7410401098063137,18.54116340845736,13.612775240536822,5.520899040994615,13114.0,0.0,15.0,9.106944444444444,3.3365258628704773,
6,obj7-val8,8,0,3.0,73.95788746979635,48.79513289609941,1.8451846738004833,20.010229282705417,13.202132058325535,3.7165009952236288,5794.0,0.0,15.0,6.800469483568075,3.751392974687738,
7,obj8-val9,9,0,0.0,61.6400261680205,92.96598157335224,4.070653655345363,16.677478208362462,25.15310632059712,8.19895622162401,18343.0,0.0,15.0,8.330154405086285,3.7818150778200432,
8,obj9-val10,10,0,3.0,18.03183997159259,67.27697224359353,6.823104693140794,4.8787393010377125,18.202624305491426,13.74283872103888,33794.0,0.0,15.0,8.230394544568924,3.932625234222962,
9,obj10-val11,11,0,15.0,43.291843182307744,31.091046169311408,8.634235657356214,11.713148357606686,8.41207048729152,17.390750025831537,27854.0,0.0,15.0,9.877304964539007,3.5698844565188415,
10,obj11-val12,12,0,6.0,14.500703344795248,42.26258205689278,3.4458424507658645,3.923346226030937,11.434668917266535,6.940485188009916,12796.0,0.0,15.0,6.328387734915925,3.5000495185594227,
11,obj12-val13,13,0,8.0,47.15505680759918,71.12739802570312,3.816306574781151,12.758389008128557,19.244405045476984,7.686659977529296,21476.0,0.0,15.0,9.325227963525835,2.9979289300086447,
12,obj13-val14,14,0,6.0,36.51166116237105,30.512103775833307,7.683599468863846,9.878685510722134,8.25543039883975,15.476014665846911,29371.0,0.0,15.0,9.690201253711646,3.625546458287324,
13,obj14-val15,15,0,10.0,42.981817692059046,72.82720073267967,8.065995043637539,11.629267092800507,19.70430787755632,16.246221331008716,37124.0,0.0,15.0,9.34172118772018,3.046990924536022,
14,obj15-val16,16,0,11.0,25.92014196983141,14.39083734180171,8.362490076121983,7.0130178348917935,3.8936206080409304,16.84341038148879,21413.0,0.0,15.0,9.13523890784983,3.6625784798247856,
15,obj16-val17,17,0,6.0,73.51538236155875,81.65931731614415,6.021901552886024,19.890504004205287,22.093947224122093,12.12908573988057,13652.0,0.0,15.0,4.889684813753582,2.0787111635017896,
16,obj17-val18,18,0,4.0,45.04625076828519,110.06453595574678,6.29240934234788,12.187825221045538,29.779333560176553,12.673932270976046,6508.0,0.0,5.0,3.611542730299667,1.2162329566249008,
17,obj18-val19,19,0,13.0,56.76719836036357,83.5077080734272,7.675458919978613,15.359073843092046,22.594052407255834,15.459618280995459,22444.0,0.0,15.0,9.30514096185738,2.574917800758056,
18,obj19-val20,20,0,10.0,61.1554258103483,65.06331789812764,8.205858667203543,16.54636353487396,17.60369250090845,16.5279293375618,19868.0,0.0,15.0,9.36286522148916,2.3721026923694337,
19,obj20-val21,21,0,10.0,23.484497247174733,76.81711305211739,10.167197913648218,6.354023763820259,20.783828440693622,20.478384468087654,24157.0,0.0,15.0,9.330629586713016,3.0539318332450205,
