Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,113.43433189844505,92.12044276552754,10.346042343846086,24.552880377827847,19.939485460182265,20.83860613709359,89,65,0,145,114,21,62700.0,0.1815470494417863,1074.1551413245409,11383,1278.601473689557,8338.0,6109.9966,0.025280180634769694,0.29349041567041134,0.06424553343491347,0.4005108752278755,0.06242819732979025,0.3966985986907971,0.9187602673964084,28.818657201605774,6.1688635696975815,1.3215095146582538,1993.5594257615428,0.5388127022670578,1.694104192729068,22.07145911397419,13.272771601943377,6.27254677380282,
1,obj2-val2,2,0,39.80551415797317,133.38698460009937,5.153750620963736,8.6159102904898,28.871635439061453,10.380489055599647,21,121,0,59,147,11,12636.0,0.31861348528015193,379.9129051192657,4026,531.9833235188502,2684.0,1932.2382666666667,0.09480961435945352,0.4559856068482895,0.2541077309982466,0.6333920763288473,0.10842424602762932,0.4768434175173331,0.9485125282520986,15.517402734036144,5.014798399347297,1.3920526302569105,447.0777649968438,0.8497691785722059,1.3775024745012214,12.595000190572968,8.00103159178357,3.4427455160182827,
2,obj3-val3,3,0,91.87981009495252,89.18865567216392,7.297101449275362,19.887400477825114,19.304899646593995,14.697545011915741,67,64,0,144,142,11,73944.0,0.05412203829925349,377.64814860588706,4002,533.3998628748875,3578.0,2672.7547,0.03954444943452196,0.34069229523185457,0.09487007333725969,0.45608215364947124,0.10628412321949292,0.4736851711753765,0.9081942942519192,19.817288731556168,3.871137375230328,1.4749408010272813,1474.9236602822718,0.2560458949676165,NaN,NaN,NaN,NaN,
3,obj4-val4,4,0,75.73568186730063,100.86168143505512,8.895720769397018,16.3930011849133,21.831528052711484,17.917423422231582,52,76,0,93,136,19,51240.0,0.18060109289617488,873.2523656169113,9254,1040.1359712141525,5856.0,4322.996633333334,0.048228989168499166,0.3640014878102282,0.11988274313892203,0.49308170679516206,0.07664107139845394,0.42477038255954336,0.939270537491254,23.118371527607028,4.705192950788357,1.4264376083259958,1638.9007299023456,0.5328281022053998,1.4154245788239934,21.557045717726012,11.034186863132907,5.281311146870767,
4,obj5-val5,5,0,155.14169501553025,72.50761721638811,9.777103978701376,33.580446198070135,15.694286043745034,19.6926720578092,134,53,0,164,92,21,27280.0,0.24783724340175953,638.0007827897057,6761,836.876312519916,4358.0,3163.5085,0.06246152273717082,0.39676917458471056,0.16329287228207784,0.5465825252057013,0.07854363022659674,0.4282565608269503,0.9424091149719989,31.29338100723559,8.094080232826778,1.4573365372099472,1344.4702234685499,0.4745369377863577,NaN,NaN,NaN,NaN,
5,obj6-val6,6,0,112.30102760427161,80.02558936127342,9.542514608099939,24.30757647114613,17.321552389550003,19.22017104385194,49,58,0,151,113,21,126896.0,0.07822153574580759,936.665547991513,9926,1145.0857324239832,6734.0,4901.551133333333,0.03649064828604063,0.3316864057999626,0.09462378202709006,0.455687134745771,0.06608569414537029,0.40429919690037286,0.9302136732366935,27.041374553698343,6.441951992087706,1.0182421678604716,1960.1478606102164,0.47785453680005463,0.9475223971735361,24.880609472916912,12.529012842093126,6.3909976644984505,
6,obj7-val8,8,0,55.6104279782817,94.88669754072181,9.592941552219738,12.036886567401542,20.538241775428578,19.321739082362313,33,76,0,91,119,21,57112.0,0.21928841574450203,1181.8254405647501,12524,1301.1305080730556,7490.0,5564.823866666667,0.04221755115169502,0.348202168077264,0.10294001388797983,0.4686637978097332,0.0717127641332355,0.4154631749403996,0.9408382908035955,30.644262658111355,6.9248638670103295,1.0823361257304394,2322.4773199625165,0.5088641470926503,NaN,NaN,NaN,NaN,
7,obj8-val9,9,0,130.43675889328063,64.81391304347827,11.03106719367589,28.23305858446364,14.028982470670083,22.21835721149508,102,39,1,157,105,21,78792.0,0.16054929434460352,1193.7154122599877,12650,1337.5595581710609,8334.0,6324.804700000001,0.03126604410061939,0.3150345219395383,0.07153063250916396,0.4151107896187183,0.06734643144556655,0.40685399673450545,0.9301160759345468,27.79367835821756,5.705022076543341,1.1255496314326967,2454.976624915965,0.48624308685662093,0.6988855063428758,22.488343184100376,12.29409769942015,5.995978476899671,
8,obj9-val11,11,0,56.796011396011394,70.194301994302,8.271225071225071,12.293506299243527,15.193568571587319,16.65958786965866,44,51,4,69,88,12,8892.0,0.39473684210526316,331.2206400816251,3510,433.480934588068,2226.0,1591.7024,0.12632552924260507,0.5017615076894499,0.3455262072484526,0.7017143065522194,0.15232709315372092,0.5340632044585931,0.9572925811423839,9.415052792941642,2.4756778771983967,1.5836160276450288,360.1792642816491,0.9195994132039226,1.898551480970457,8.927904872591311,5.377558527077255,1.9258793349963264,
9,obj10-val12,12,0,91.18852657004831,60.56847826086957,13.77415458937198,19.73777204161824,13.110057391950686,27.743379818089874,75,39,5,107,82,21,24684.0,0.3354399611084103,781.3409971156284,8280,864.5750290756841,4318.0,3100.7183666666665,0.0963086140367656,0.4583761893027416,0.2600914535561617,0.6383252547950492,0.10683794710799713,0.4745065028574647,0.960564352857597,18.7051395485293,4.915196439803877,1.1917487151219408,952.149172993088,0.8206077569331676,1.7649409395681772,17.912797616837544,8.775049082205042,4.422116328543378,
