Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,64.20666296501943,56.98767351471405,9.60999444752915,14.966598569886981,13.283849269524909,19.356086377399368,34,32,0,109,78,19,71440.0,0.1260498320268757,985.5170788861191,9005,1354.9746229114076,10114.0,7551.274833333333,0.008864432960093704,0.20695900960406718,0.02129898839188688,0.27719559572116004,0.044155743206440536,0.35345124681905105,0.8538488729534228,23.42060779724233,2.9941457555326765,1.755001807171799,3420.2639920485008,0.2881406467972265,0.787015373759756,21.312342168514643,10.288316739133698,5.196876606749544,
1,obj2-val2,2,0,127.49116997792494,57.06578366445916,12.825275938189845,29.718242222063314,13.302056776370511,25.832184423104618,88,18,0,155,84,23,109344.0,0.08285776997366111,991.5363392235693,9060,1472.8882328281525,10542.0,7589.265566666668,0.007923913631088915,0.19936424761959715,0.021237799601549638,0.2769298940324893,0.0347984793969988,0.32647799032485536,0.8466849529595437,29.122042577484212,3.0345951809280893,2.0886757478777596,5378.752164423287,0.18434319130408985,NaN,NaN,NaN,NaN,
2,obj3-val3,3,0,85.91509782207457,57.841023748000495,8.693121693121693,20.026843333940462,13.48276554692241,17.50935604594139,58,31,1,139,103,16,95776.0,0.08485424323421316,889.4277956810095,8127,1183.012192749274,8676.0,6393.392233333333,0.011438109844910215,0.2253125597292072,0.028583726358889977,0.30575456403678536,0.054038851015542066,0.3780673076674336,0.8651032287198298,23.011029636960505,4.18252463270492,1.037621952301288,2811.7750784199543,0.3163225261178478,0.6195286994398924,20.293630802840784,10.242553850494746,4.542239057270371,
3,obj4-val4,4,0,87.75209228681294,81.76702103596472,13.597263062655507,20.455047471318267,19.059924992013915,27.387091613216413,62,59,3,120,131,23,90447.0,0.0977589085320685,967.6781800678585,8842,1278.743970741978,7840.0,5739.441566666666,0.018348696049935154,0.2637559796158495,0.04676753485059876,0.36028664118011317,0.05064813674741786,0.3699885261199211,0.8955278791513462,28.53051799103454,4.2509744578742605,1.3219401931851937,4072.196812341816,0.2376305037946758,NaN,NaN,NaN,NaN,
4,obj5-val6,6,0,110.7274972557629,51.03100987925357,12.127195389681669,25.810623470310798,11.895348616619913,24.42613705553504,71,33,4,142,70,19,43776.0,0.16648391812865498,797.6067152606371,7288,1044.1543856644034,7236.0,5393.8236,0.01585526214289242,0.25122242814200557,0.0382806130245697,0.33702306816872996,0.0632027283100748,0.3983324386728682,0.8799062422033632,20.57145177104917,2.828077337300266,2.1577391355188116,2113.011748982046,0.3774738666951985,0.6854952547392492,18.90030259438464,10.835945782228809,4.2096513571891006,
5,obj6-val7,7,0,44.936734693877554,70.87619047619047,13.012244897959183,10.474770656920636,16.52126807459084,26.20877021146772,12,39,5,71,92,20,51840.0,0.11342592592592593,643.513650621919,5880,1002.0142930841268,7576.0,5272.163866666667,0.00899263834067342,0.20795197908493923,0.026683348272162732,0.29882260097308205,0.046552836893157486,0.35973483477303536,0.8313191530114387,21.970378383272013,3.2224258437013655,1.5903240232168818,2689.9841102879664,0.23922581853207678,NaN,NaN,NaN,NaN,
6,obj7-val8,8,0,59.48613920285544,93.94301011302795,14.074241522903034,13.866242611091673,21.89815286887799,28.347803539442744,23,76,5,91,124,23,64239.0,0.13083952116315634,919.8524206593928,8405,1118.8283594070601,7128.0,5454.5913,0.022060976699349946,0.28046292825466557,0.0492312839888702,0.36650540821720645,0.0683279335270409,0.40882095705934585,0.9030719367844646,28.17751972398189,4.596183246678845,1.7100615765751155,2594.1223518946636,0.35459099297593355,NaN,NaN,NaN,NaN,
7,obj8-val13,13,0,98.86558868115209,53.4188984335523,11.27488630621526,23.04560788297803,12.45196638448752,22.709448421645188,85,35,9,113,73,16,9048.0,0.21872236958443855,216.5839310511527,1979,345.57590428211677,2234.0,1657.8137333333334,0.039727794481212435,0.3412180149736137,0.09721577950817466,0.4598105387194068,0.12855070953538575,0.50469049197604,0.8821184023682378,10.379443635917891,2.8004147982496304,1.2895215122872516,463.1668765707477,0.46761532831260216,0.5630824468574717,10.581124117099083,4.812064345449551,2.628487229729195,
8,obj9-val14,14,0,58.94720840243228,111.75234936428966,13.555279159756772,13.740617628038502,26.049516902759994,27.302529228148938,28,88,6,95,131,20,44880.0,0.08061497326203208,395.9578891071604,3618,696.5265488854263,5820.0,4311.7975,0.007509664665301577,0.19582774501513983,0.018467768818929593,0.2643249405046952,0.052473175860207034,0.37438020407798156,0.7828932806169032,22.161586905763674,3.7163073656481576,1.104640797099496,2988.455704754285,0.13249581999065185,NaN,NaN,NaN,NaN,
9,obj10-val15,15,0,58.263117084517965,37.20935642284828,15.045489790643577,13.581155670858971,8.6735157210712,30.30405496777932,35,0,11,88,64,20,35100.0,0.11022792022792023,423.42760446534095,3869,641.4151897898251,4332.0,3192.151533333333,0.020824975015702775,0.27512415613355795,0.0520474353906583,0.3733645767811157,0.07684099624779264,0.4251394115622011,0.8687255679762494,14.678508353598051,3.0135125287257685,1.8320210305009565,796.2655075798252,0.5317668546918598,0.12057431903191024,13.395423108721486,6.867245130386471,3.287056233981539,
