Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
0,obj1-val1,1,0,84.19804371452723,64.16097089723463,7.9430020528921625,19.626597341333163,14.955947730787374,15.998493513299696,62,39,0,106,83,17,36450.0,0.22718792866941015,906.2817246258693,8281,1064.057878384231,6120.0,4557.3251,0.03383480487925185,0.32343601859324267,0.08193848155897279,0.43433947679132706,0.07710509266935085,0.4256259109813364,0.9224197680882906,23.828180385427775,5.546359465087576,1.1175906620284877,1648.399350484412,0.5497950022605517,0.8327694064158256,18.73505870917791,9.963035646406807,5.1945961917006835,
1,obj2-val2,2,0,102.38109645407238,43.169429989108075,8.465690427205615,23.865074137364754,10.062811230196218,17.051272614985326,79,21,0,120,70,17,37800.0,0.2185978835978836,904.3117848790674,8263,1106.2244906490705,6514.0,4838.202333333333,0.027937311892073175,0.3034324730412253,0.06818295185056636,0.40853123453209067,0.06832174457033761,0.40880861340554875,0.9138116686861141,23.464620318411686,4.28313448935613,1.4082904356755324,2094.6599516117662,0.4317224780008954,1.3083908174273928,17.618203588849543,9.867875363928675,4.930869745849659,
2,obj3-val3,3,0,57.922072705362524,52.944567182165095,3.849568186382808,13.5016580909876,12.341399581902994,7.753654254240738,34,35,0,78,71,8,14985.0,0.3322655989322656,544.9072221847848,4979,659.2373304400927,4660.0,3589.7255333333337,0.02770632191725388,0.3025938830239195,0.06061120156039255,0.3928115941538349,0.11721201323127474,0.4893929237468586,0.8965135515726605,11.466120834266379,2.4179660653666484,1.142122105693051,945.63859779241,0.5762320017994917,0.3038129732800731,9.600575367535,6.109478759206439,2.0418610495758127,
3,obj4-val4,4,0,60.0576033189724,73.70049465453965,7.865485878410722,13.99945112291976,17.17961449729211,15.842363374296953,28,47,0,83,98,15,46592.0,0.13450807005494506,685.8673551781576,6267,911.604773290307,5744.0,4294.599933333333,0.023438427389179797,0.28618269320111467,0.056079434266786174,0.3827670466686946,0.07022841499718745,0.41257667682524507,0.8958313622742928,18.89057696869805,3.095493882886417,1.3519678647846902,2179.7063371755944,0.3146604400237173,NaN,NaN,NaN,NaN,
4,obj5-val5,5,0,110.26790012033695,80.48134777376654,8.179302045728038,25.703491195993134,18.760234045330698,16.474439997689814,84,41,0,135,110,15,58240.0,0.11414835164835165,727.5644131521289,6648,1001.5446375876317,6788.0,5286.296066666667,0.015981181875888057,0.2518857295578541,0.0338360724894435,0.32343969260088035,0.059591503181429695,0.3905966568320512,0.876434586332876,20.888825026804795,3.1139868327026847,1.1874372960817774,3315.785248672608,0.21942446768631688,NaN,NaN,NaN,NaN,
5,obj6-val6,6,0,51.43289108299908,32.27985189756248,3.95310089478556,11.989027284401152,7.524446263613351,7.962185909245494,34,0,0,80,67,8,28764.0,0.11267556668057294,354.69859552136734,3241,553.198343333246,3824.0,2845.8914666666665,0.021245002411097124,0.27696155304564823,0.05154130793494847,0.372150389955535,0.08404825450665393,0.4380361212348207,0.8615719361785072,13.937267220137239,2.7515924096832154,1.337969034677418,1119.4564442090757,0.316848946965481,NaN,NaN,NaN,NaN,
6,obj7-val8,8,0,80.0423442773857,33.10463332310525,3.209266646210494,18.657902156431742,7.716703140609481,6.463983174113969,65,0,0,97,53,7,14256.0,0.22860549943883277,356.6685352681691,3259,476.75589755170046,2952.0,2130.0414666666666,0.04669517796619092,0.3601011059787299,0.12429593336185989,0.49905947642257736,0.1327681023166789,0.5101503726722567,0.9104412861204012,10.665280133737252,2.2495250407060787,1.6106701922759235,623.472215121579,0.5720680514986825,1.6448378677611029,11.401739808609335,6.174360096799549,2.3904910351585276,
7,obj8-val10,10,0,143.36468522698772,43.237020316027085,5.509154752947078,33.41836491423834,10.078566562174073,11.096330580286784,116,12,1,163,66,9,23760.0,0.16780303030303031,436.3416539165971,3987,554.4991954801206,3634.0,2768.414366666667,0.03746192377645735,0.334603516432303,0.0847328007471084,0.4392217661210802,0.12629988620572394,0.5017275542814943,0.9051739166135019,12.922519464794043,2.34074268157291,1.7813450382301472,926.1360216393309,0.47114208250343115,1.0305195711383273,12.695983250386032,6.8383437796183575,2.959485687748006,
8,obj9-val11,11,0,15.650608393344921,46.0752421157189,7.9739259995033525,3.648163015812114,10.740157187923186,16.060779353838363,3,13,1,38,79,14,33768.0,0.11925491589670695,440.7192977983789,4027,721.1842075675331,5036.0,3873.2174,0.014360133202222474,0.24306369951750387,0.0315645796441493,0.3160336570335305,0.058564964481955924,0.38834081602402903,0.8446649126064146,17.341839963880446,2.977777052513219,1.6598647893726404,1484.2841176187858,0.2969238116658003,1.6957151089449567,15.141360738071217,7.734350534855734,3.6507484285141802,
9,obj10-val12,12,0,90.11168057210965,45.40381406436234,9.570917759237187,21.005068435271554,10.583647043194283,19.277379593742857,48,22,1,135,74,17,79288.0,0.105816769246292,918.2108042037247,8390,1135.2462188506647,7476.0,5598.7111,0.01905322153042061,0.26708943681516095,0.04536408141499484,0.35664601332302315,0.06517288983137129,0.4024291099513626,0.8955631690134384,26.370587817073165,5.748502303973032,1.1420096754688587,2035.4892680677685,0.45110078378126545,1.294409685002659,20.393531887798364,11.119706350369626,5.091550562237965,
10,obj11-val15,15,0,78.4298261022308,92.7936061830318,6.804672404707536,18.28202353107259,21.630226357508363,13.705713104682355,48,72,1,108,119,13,38064.0,0.14956389239176124,623.0481654745893,5693,792.33640757405,5016.0,3724.123766666667,0.029044383172280495,0.3073886999616029,0.07096797670963763,0.4140195108342372,0.08826058069577271,0.4452349808002497,0.9037676642611449,18.055254435075526,3.112210205829351,1.6684569775980946,1525.6206874189716,0.40838995604382855,NaN,NaN,NaN,NaN,
11,obj12-val17,17,0,17.13777982921763,70.0736210477729,8.446572813293331,3.9948232665938073,16.334188822922933,17.012766642038475,0,46,2,43,105,15,36960.0,0.11723484848484848,474.2082734940094,4333,777.9128128026872,5698.0,4216.899933333333,0.011477899475057179,0.22557352122901364,0.02831717113175472,0.30480116443450034,0.05402538282845938,0.3780358963209704,0.8318544639530648,20.571362287325712,2.881550620388042,1.6161798505351286,2717.2872545704854,0.1745153268931688,NaN,NaN,NaN,NaN,
