Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,84.0,71.08471032339094,54.95169132969878,9.754785844425266,15.386297605431455,11.894302908094344,19.64771971811853,855126.0,11.0,171.0,82.33448873483536,25.998481467701186,
1,obj2-val2,2,0,100.0,49.29591948261658,111.51747156236301,10.421954713672747,10.670110132577152,24.13797563298428,20.99150595358159,850897.0,1.0,189.0,75.8172502895839,28.76729591454313,
2,obj3-val3,3,0,114.0,118.7455758536809,129.47223076217753,3.153735376450219,25.70250003272313,28.02428630690286,6.352134196469357,185403.0,0.0,164.0,69.36139169472503,28.58626831864933,
3,obj4-val4,4,0,72.0,54.67605764831478,65.4678130242489,8.220065578770779,11.834641951011434,14.170519232409017,16.556544360073303,655700.0,9.0,241.0,80.82090472081843,24.01130459477608,
4,obj5-val5,5,0,108.0,120.66149537364937,83.63657679159915,2.876205907369497,26.117201137759356,18.103151231265784,5.7931448645679815,309207.0,0.0,150.0,70.74056280027453,29.83946290572948,
5,obj6-val6,6,0,92.0,99.17646939181017,42.91325006766704,5.837289312987848,21.466763620139943,9.28858025521359,11.75724676730832,639159.0,0.0,180.0,85.38057707721079,21.722592851714076,
6,obj7-val7,7,0,73.0,67.19368404477825,77.31944015306365,7.142818308218852,14.544084307509511,16.735805934471365,14.386793760063133,673184.0,7.0,179.0,75.3845464725644,29.068110198442827,
7,obj8-val8,8,0,90.0,76.02249314613276,121.86407090043794,3.4249100986244794,16.45508153485957,26.377498814488984,6.898324038142138,337036.0,17.0,140.0,73.07805724197745,17.76044781811044,
8,obj9-val9,9,0,88.0,98.836908449142,101.60765081335171,4.003029886077407,21.39326559651004,21.992993251159838,8.062750990053619,356119.0,27.0,194.0,82.72218350754936,18.436831592540717,
9,obj10-val10,10,0,96.0,122.21862289864814,58.71573879107538,4.850897468432568,26.454241654633435,12.709031619489991,9.77049372083978,291598.0,0.0,216.0,78.51319332256327,37.20969995053195,
10,obj11-val11,11,0,101.0,84.98500945833548,159.20766382793926,8.738290433464106,18.395019710674408,34.460525837102466,17.60033320980967,679295.0,0.0,198.0,73.12896974916568,26.45690573625353,
11,obj12-val12,12,0,106.0,51.85524941571721,149.27498721881392,10.078551343850423,11.224077530657938,32.31059630048,20.299835908935528,547680.0,0.0,175.0,61.92672998643148,34.93416777841715,
12,obj13-val13,13,0,101.0,90.72764068751992,76.49006881370926,6.270204383916724,19.63801321417894,16.556288367407117,12.629207885780326,194438.0,38.0,183.0,82.59898045879355,20.13835946948049,
13,obj14-val16,16,0,85.0,70.47196545269868,100.01882597946837,9.994400756361035,15.253668874248875,21.649091846401845,20.130342986848326,313078.0,7.0,172.0,78.2695,26.324088002289606,
14,obj15-val18,18,0,29.0,109.32467990514333,29.671510049516666,15.210568815173355,23.663345506882642,6.422403382492052,30.636550878712626,215483.0,0.0,178.0,59.55859590934218,37.18744068160202,
