Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,33.0,88.98813950545113,106.63899017049461,5.112337204466971,22.471735376324496,26.929017521071223,10.101978316026733,165929.0,0.0,229.0,51.999059855844564,47.32569403326561,
1,obj2-val3,3,0,56.0,101.22792278978116,57.702141182021286,9.364037023160291,25.562587399499737,14.57123673442199,18.503337157764733,360315.0,0.0,237.0,56.123831775700936,29.35775789907893,
2,obj3-val4,4,0,190.0,62.08246658481781,96.86517524149274,2.907051356297343,15.677378674919643,24.460884307787833,5.744333480043549,172676.0,8.0,212.0,80.99249530956848,41.994066081704815,
3,obj4-val5,5,0,87.0,103.63077813760788,66.14179617534782,3.360013026251515,26.16936859330861,16.702461128273846,6.639385739872993,110546.0,0.0,176.0,52.99424736337488,34.28794651541293,
4,obj5-val6,6,0,30.0,68.63455480290541,88.66207132947034,8.64715579857994,17.331945153300495,22.38939499022358,17.08677985799396,306325.0,9.0,182.0,56.538390550018455,23.994309347671102,
5,obj6-val7,7,0,70.0,58.88086291178311,95.66191234842965,8.925523070737363,14.86889351138954,24.157030272055263,17.636833587777026,330787.0,0.0,154.0,48.45985936126575,18.097511623275086,
6,obj7-val8,8,0,46.0,74.4635420964326,116.29898873211027,3.8403379450082973,18.803910526439655,29.36840924921276,7.588507779336394,218142.0,0.0,213.0,76.72951107984524,39.16946074660196,
7,obj8-val9,9,0,97.0,62.58876973907571,68.41683793877263,10.473028990667672,15.805232909943681,17.276966188857088,20.694705285559316,603815.0,10.0,239.0,80.6269194819068,47.26277866849282,
8,obj9-val10,10,0,43.0,38.63904940699494,61.70374289621057,5.714946404837111,9.757328316921715,15.581741452269247,11.29273409595813,313741.0,11.0,213.0,65.38995414756148,27.605931043271795,
9,obj10-val11,11,0,51.0,63.79627435857366,30.12791727368812,6.841102367761742,16.110158087903887,7.60805415392062,13.5180182786972,595119.0,4.0,254.0,101.02172805975216,49.739506864175894,
10,obj11-val12,12,0,38.0,45.11746926927738,46.98569828821495,10.244219456221844,11.393291689243007,11.865066336620187,20.24257764549436,542942.0,0.0,240.0,94.04850164559154,57.94570310117636,
11,obj12-val13,13,0,12.0,83.03783404657592,19.449912072943878,4.6543297722028525,20.969134126053927,4.911590236912416,9.196955629872836,98377.0,0.0,236.0,47.640193704600485,43.5367708789606,
12,obj13-val14,14,0,18.0,60.59971334456486,14.744248032387036,5.108074128089718,15.302946322153003,3.7232921369976326,10.09355447710528,39769.0,0.0,172.0,22.30454290521593,21.897624688644925,
13,obj14-val15,15,0,76.0,43.617436289341015,29.440368997247838,10.420697049701973,11.014495769154976,7.434430983321941,20.591297370211095,607159.0,0.0,254.0,99.76322707854091,55.219183503773074,
14,obj15-val17,17,0,68.0,34.32676130823514,82.71944462807186,10.49596547621015,8.66836750079107,20.888732818654898,20.740027780991255,484072.0,8.0,234.0,73.23328290468986,43.452752123247905,
15,obj16-val18,18,0,34.0,26.97612608703199,46.542462376976616,10.845314262901182,6.812147891562706,11.753138161000539,21.430340983492734,288055.0,0.0,222.0,54.074525999624555,44.902923230883154,
16,obj17-val19,19,0,57.0,47.40751488719282,116.98311834269899,7.010433615700746,11.971585599100006,29.541169121007986,13.852616824624674,298075.0,0.0,206.0,62.41101340033501,31.38983121666157,
17,obj18-val20,20,0,48.0,11.402347015382322,86.923674080069,11.140730407373292,2.8793783780927242,21.95040611839663,22.014083284969622,187813.0,0.0,229.0,39.30786940142319,37.05439066726811,
18,obj19-val21,21,0,60.0,36.364962093226794,29.108575152403795,12.052311725904287,9.183064278796454,7.350644722340816,23.81536797038687,263937.0,0.0,236.0,50.90395371263259,55.687056466463474,
19,obj20-val22,22,0,52.0,21.15318758090307,67.16836404477272,9.461104660016751,5.3417099888315915,16.9616952423452,18.695142808193097,210128.0,0.0,247.0,51.755665024630545,41.55029608950467,
20,obj21-val23,23,0,123.0,54.97401246600356,7.143073971631752,11.436772399127841,13.882315863397972,1.8038051919737819,22.59906226067661,129793.0,0.0,234.0,59.78489175495164,52.13696312319577,
21,obj22-val24,24,0,46.0,26.34812514631157,104.00237541139371,9.218792602486953,6.653561915562077,26.263206217619967,18.216334182514217,145238.0,0.0,197.0,46.40191693290735,35.34991676160245,
22,obj23-val26,26,0,69.0,77.40096767497192,81.31461146625647,15.70310262783902,19.545684100484753,20.533977238465845,31.029330792609898,187873.0,24.0,206.0,76.62030995106036,31.237991628741472,
23,obj24-val27,27,0,58.0,80.87049275070986,55.585461215669525,16.08839359750735,20.42182613263421,14.036721996339278,31.790665748674517,198985.0,0.0,253.0,82.25919801570898,57.394188192112786,
24,obj25-val28,28,0,67.0,61.37700120971697,69.00965593905642,15.319354381682052,15.49923098788485,17.426667590670114,30.27104425820373,183514.0,31.0,209.0,103.56320541760722,37.58639902764265,
