Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,
0,obj1-val1,1,0,33.0,52.735064984203255,63.81822962976977,5.453867837075995,14.268129846234814,17.266818334008775,10.984973770979176,264295.0,1.0,157.0,55.04998958550302,28.06748564657556,
1,obj2-val2,2,0,56.0,38.48270413976453,26.298571971135587,6.673209266995822,10.411975782430032,7.115406793698163,13.440925038166235,131650.0,0.0,187.0,42.52260981912145,32.384156247591015,
2,obj3-val3,3,0,14.0,68.03710452211364,73.8090525095246,5.716705317210535,18.40828757818272,19.96996012707903,11.51437105590791,144888.0,0.0,174.0,40.124065355857105,28.42828572053668,
3,obj4-val4,4,0,9.0,102.74219589044019,58.59353907211289,6.505053378758028,27.798183089206663,15.853213111271765,13.102231825035824,140599.0,0.0,204.0,36.134412747365715,34.73802322553445,
4,obj5-val5,5,0,52.0,59.889857892359544,69.63613495014071,7.877912511726486,16.203948343226777,18.84092521278135,15.86739262786765,143905.0,0.0,210.0,41.328259620907524,33.09901661191828,
5,obj6-val6,6,0,71.0,35.448038737663296,30.88676295038418,4.3281492565753705,9.590909192106745,8.356799113416592,8.71759409664275,178431.0,1.0,186.0,55.378957169459966,32.00160220538838,
6,obj7-val7,7,0,128.0,63.09019555562962,35.096527991867816,4.191622853429098,17.06983963102573,9.495803573769892,8.44260779290203,120017.0,1.0,193.0,56.03034547152194,39.191687078749645,
7,obj8-val8,8,0,7.0,121.15258101286436,53.97280573196548,3.3255170167725128,32.77934250419219,14.60301604975684,6.698130261949349,6141.0,0.0,68.0,8.600840336134453,10.11277499436597,
8,obj9-val9,9,0,20.0,87.56528624443109,71.26127853619911,7.657365272888583,23.691880810851693,19.280628088118714,15.423174743190206,104823.0,0.0,138.0,28.46903856599674,20.558931074908074,
9,obj10-val10,10,0,31.0,85.0506907888827,61.42987908948815,8.219058227484235,23.011525633869095,16.62062029410362,16.554515391313625,111322.0,1.0,165.0,42.00830188679245,28.977958698950072,
10,obj11-val11,11,0,26.0,31.74648508303532,55.261793954832704,6.7162919054850665,8.589407663799964,14.951767897121513,13.52770045479288,61239.0,0.0,115.0,34.135451505016725,23.079629913541886,
11,obj12-val13,13,0,2.0,51.50189795690521,87.19454058278441,11.291113095902645,13.934481119854095,23.591570946022898,22.74213180606667,17914.0,0.0,108.0,6.716910386201725,15.392967911301998,
12,obj13-val14,14,0,32.0,50.268218678461956,57.755946145190705,9.314872153028363,13.600693797534298,15.626591893620978,18.761662243707775,128865.0,3.0,174.0,57.27333333333333,31.77175786132919,
13,obj14-val16,16,0,4.0,76.91394270122782,52.14155525238745,7.421800818553888,20.81002691047624,14.107548382628224,14.948709752555414,36650.0,0.0,145.0,33.90379278445884,36.317810068808654,
